,name,href,identity,intelligence,strength,speed,durability,power,combat,powers,full name,place of birth,first appearance,alignment,universe,gender,height,weight,eye color,hair color
32,Ulmo,/ulmo/10-26636/,,100,100,100,100,100,100,"['Acausality', 'Accelerated Healing', 'Afterimage Creation', 'Age Manipulation', 'Angel Physiology', 'Animal Attributes', 'Attack Negation', 'Awakened Power', 'Berserk Mode', 'Blessed', 'Chemokinesis', 'Cold Resistance', 'Corruption Resistance', 'Creation', 'Curse Resistance', 'Damage Boost', 'Danger Sense', 'Dimensional Awareness', 'Dimensional Travel', 'Divine Powers', 'Divinity', 'Dream Manipulation', 'Durability', 'Electricity Absorption', 'Electricity Resistance', 'Element Control', 'Elemental Transmogrification', 'Empathy', 'Endurance', 'Energy Manipulation', 'Energy Resistance', 'Enhanced Hearing', 'Enhanced Memory', 'Enhanced Sight', 'Enhanced Smell', 'Enhanced Thievery', 'Enhanced Touch', 'Fate Resistance', 'Fire Resistance', 'Flight', 'Heat Resistance', 'Immortality', 'Intelligence', 'Invisibility', 'Invulnerability', 'Large Size', 'Life Manipulation', 'Light Control', 'Memory Manipulation', 'Mind Blast', 'Mind Control', 'Mind Control Resistance', 'Natural Armor', 'Nigh-Omnipresence', 'Non-Physical Interaction', 'Plant Control', 'Possession Resistance', 'Precognition', 'Shapeshifting', 'Size Changing', 'Soul Manipulation', 'Soul Resistance', 'Spaceflight', 'Stamina', 'Super Breath', 'Super Speed', 'Super Strength', 'Supernatural Condition', 'Telekinesis', 'Telepathy', 'Telepathy Resistance', 'Teleportation', 'Toxin and Disease Resistance', 'Truth Manipulation', 'Umbrakinesis', 'Underwater breathing', 'Wallcrawling', 'Water Control', 'Weather Control', 'Wind Control', 'Agility', 'Clairvoyance Resistance', 'Conceptual Manipulation', 'Cryokinesis', 'Death Manipulation', 'Dexterity', 'Dimension Storage', 'Electrokinesis', 'Existence Erasure', 'Existence Erasure Resistance', 'Fate Manipulation', 'Fire Control', 'Godly Physiology', 'Higher Dimensional Manipulation', 'Illusion Resistance', 'Illusions', 'Magic', 'Magic Resistance', 'Non-Corporeal', 'Reality Warping', 'Reality Warping Resistance', 'Reflexes', 'Regeneration', 'Time Manipulation', 'Time Manipulation Resistance', 'Time Travel', 'Dark Arts', 'Dark Magic', 'Plot Manipulation', 'Plot Manipulation Resistance']",,Before Creation Of The Universe,Silmarilion,Good,,Male,-,-,-,-
33,Ulmo (True form),/ulmo-true-form/10-40153/,,0,0,0,0,0,0,,,,,,Tolkien Legendarium,,-,-,,
34,Ulquiorra,/ulquiorra/10-14659/,,80,55,100,65,80,80,"['Durability', 'Super Speed', 'Ability Shift', 'Accelerated Development', 'Accelerated Healing', 'Adaptation', 'Age Manipulation', 'Agility', 'Angel Physiology', 'Attack Negation', 'Aura', 'Awakened Power', 'Camouflage', 'Clairvoyance', 'Cold Resistance', 'Death Manipulation', 'Death Touch', 'Dexterity', 'Dimensional Travel', 'Electrical Transport', 'Element Control', 'Emotional Power Up', 'Empathy', 'Endurance', 'Energy Absorption', 'Energy Beams', 'Energy Blasts', 'Energy Constructs', 'Energy Embodiment', 'Energy Manipulation', 'Energy Resistance', 'Fear Inducement', 'Fear Manipulation', 'Force Fields', 'Immortality', 'Invisibility', 'Latent Abilities', 'Levitation', 'Longevity', 'Morality Manipulation', 'Pain Manipulation', 'Portal Creation', 'Power Absorption', 'Power Nullifier', 'Power Sense', 'Reactive Power Level', 'Reflexes', 'Regeneration', 'Resurrection', 'Soul Manipulation', 'Weapon Creation', 'Weapon-based Powers', 'Weapons Master', 'Dimensional Awareness', 'Telekinesis', 'Telepathy']",Ulquiorra Cifer,,,Bad,Bleach - Bleach,Male,-,-,-,-
35,Ulraj,/ulraj/10-30397/,,0,0,0,0,0,0,,,,The King of Kumari Kandam,Good,The Secret Saturdays - The Secret Saturdays (2008–2010 TV Series),Male,-,-,Pink,Grey
36,Ulric Tagge,/ulric-tagge/10-36667/,Ulric Tagge,0,0,0,0,0,0,,,,,,Star Wars - Star Wars Universe,,-,-,,
37,Ultear Milkovich,/ultear-milkovich/10-18938/,,65,100,50,30,70,70,"['Cryokinesis', 'Danmaku', 'Energy Manipulation', 'Illusions', 'Magic', 'Matter Manipulation', 'Mind Control', 'Power Bestowal', 'Shapeshifting', 'Telekinesis', 'Time Manipulation', 'Weapon Creation']",,,Manga: Fairy Tail - Chapter #1,Neutral,Fairy Tail - Fairy Tail,Female,-,-,Brown,Black
38,Ulthane,/ulthane/10-42239/,,0,0,0,0,0,0,,,,,,Darksiders,,-,-,,
39,Ulthar,/ulthar/10-38418/,Ulthar,100,100,100,100,100,100,"['Ability Shift', 'Accelerated Development', 'Accelerated Healing', 'Acrobatics', 'Adaptation', 'Afterimage Creation', 'Age Manipulation', 'Agility', 'Amber', 'Amphibious Respiration', 'Animal Attributes', 'Animal Control', 'Animal Oriented Powers', 'Animated Shadow', 'Astral Travel', 'Attack Negation', 'Attack Reflection', 'Aura', 'Biokinesis', 'Black Hole Manipulation', 'Camouflage', 'Causality Resistance', 'Chaos Manipulation', 'Clairvoyance', 'Clairvoyance Resistance', 'Cold Resistance', 'Corruption Resistance', 'Cosmic Awareness', 'Curse Manipulation', 'Curse Resistance', 'Damage Boost', 'Damage Reduction', 'Damage Transferal', 'Danger Sense', 'Dark Magic', 'Darkforce Manipulation', 'Data Manipulation', 'Death Manipulation', 'Decay Embodiment', 'Dexterity', 'Dimension Storage', 'Dimensional Awareness', 'Dimensional Travel', 'Dream Manipulation', 'Duplication', 'Durability', 'Durability Negation', 'Electrical Transport', 'Electricity Resistance', 'Element Control', 'Empathy', 'Endurance', 'Energy Embodiment', 'Energy Manipulation', 'Energy Resistance', 'Enhanced Condition', 'Enhanced Hearing', 'Enhanced Memory', 'Enhanced Sight', 'Enhanced Smell', 'Enhanced Touch', 'Existence Erasure Resistance', 'Explosion Manipulation', 'Extrasensory Perception', 'Fate Manipulation', 'Fate Resistance', 'Fear Inducement', 'Fear Manipulation', 'Fire Resistance', 'Fusion', 'Godly Physiology', 'Gravity Control', 'Heat Generation', 'Heat Resistance', 'Hypnokinesis', 'Illusion Resistance', 'Illusions', 'Information Analysis', 'Information Manipulation', 'Instinctive Reaction', 'Intangibility', 'Intelligence', 'Intuitive aptitude', 'Invulnerability', 'Large Size', 'Life Manipulation', 'Light Control', 'Longevity', 'Madness Manipulation', 'Magic', 'Magic Resistance', 'Matter Manipulation', 'Memory Manipulation', 'Mind Control', 'Mind Control Resistance', 'Molecular Manipulation', 'Morality Manipulation', 'Nigh-Omnipresence', 'Nigh-Omniscience', 'Non-Physical Interaction', 'Ocular Techniques', 'Omnilingualism', 'Pain Manipulation', 'Pain Suppression', 'Perfect Recollection', 'Photographic Reflexes', 'Physical Anomaly', 'Possession', 'Possession Resistance', 'Power Augmentation', 'Power Mimicry', 'Power Nullifier', 'Precognition', 'Psionic Powers', 'Psychometry', 'Quantum Manipulation', 'Radiation Control', 'Radiation Immunity', 'Reactive Evolution', 'Reactive Power Level', 'Reality Warping Resistance', 'Reflexes', 'Regeneration', 'Regeneration Negation', 'Resurrection', 'Self-Sustenance', 'Sense Manipulation', 'Shapeshifting', 'Shockwaves Generation', 'Sleep Manipulation', 'Soul Manipulation', 'Soul Resistance', 'Spatial Awareness', 'Spatial Communication', 'Spatial Manipulation', 'Stamina', 'Statistics Amplification', 'Statistics Reduction', 'Status Effect Inducement', 'Stealth', 'Subatomic Manipulation', 'Summoning', 'Super Speed', 'Super Strength', 'Supernatural Condition', 'Surface Scaling', 'Telekinesis', 'Telepathy', 'Telepathy Resistance', 'Teleportation', 'Tentacles', 'Terrakinesis', 'Time Manipulation Resistance', 'Toxin and Disease Control', 'Toxin and Disease Resistance', 'Umbrakinesis', 'Vision - Microscopic', 'Vision - Night', 'Vision - Telescopic', 'Weapon-based Powers', 'Weapons Master', 'Weather Control', 'Wind Control', 'Acausality', 'Acid Manipulation', 'Anti-Gravity', 'Antiforce Manipulation', 'Antimatter Manipulation', 'Astral Projection', 'Astral Trap', 'Berserk Mode', 'Bloodlust', 'Causality Manipulation', 'Conceptual Manipulation', 'Corruption', 'Creation', 'Death Touch', 'Density Control', 'Echolocation', 'Ectoplasm Manipulation', 'Elasticity', 'Elemental Transmogrification', 'Energy Blasts', 'Energy Constructs', 'Entropy Projection', 'Existence Erasure', 'Fire Control', 'Flight', 'Force Fields', 'Hellfire Resistance', 'Higher Dimensional Manipulation', 'Hyperkinesis', 'Immortality', 'Immortality Negation', 'Invisibility', 'Jump', 'Levitation', 'Liquid Transmutation', 'Magic Absorption', 'Matter Absorption', 'Mechanical Aptitude', 'Metaphysics Manipulation', 'Mind Transfer', 'Molecular Combustion', 'Molecular Dissipation', 'Necromancy', 'Nothingness Aspect Manifestation', 'Omni-Sense', 'Omnimimicry', 'Organic Manipulation', 'Origin Manipulation', 'Pataphysics Manipulation', 'Phasing', 'Physics Manipulation', 'Plasma Manipulation', 'Plot Manipulation Resistance', 'Pocket Dimensions', 'Portal Creation', 'Power Absorption', 'Power Bestowal', 'Power Modification', 'Power Primordial', 'Power Sense', 'Projection', 'Radar Sense', 'Reality Warping', 'Robotic Engineering', 'Sealing', 'Seismic Power', 'Separation', 'Shadow Manipulation', 'Size Changing', 'Smoke Manipulation', 'Sound Manipulation', 'Spirit Control', 'Subjective Reality', 'Subterranean', 'Time Manipulation', 'Time Travel', 'Transduality', 'Transformation', 'Truth Manipulation', 'Underwater breathing', 'Unholy Resistance', 'Vision - Cryo', 'Vision - Infrared', 'Vision - X-Ray', 'Vitakinesis', 'Void Manipulation', 'Wallcrawling', 'Water Control', 'Weapon Creation', 'Weapon Summoning', 'Molecular Immobilization', 'Plot Manipulation', 'Probability Manipulation']",,,,,,,-,-,,
40,Ultima,/ultima/10-24327/,Ultima Wordman,60,80,45,70,70,75,"['Durability', 'Super Speed', 'Super Strength']",Ultima Wordman,,"Savage She-Hulk #9 (October, 1980)",Bad,Earth-616 - Prime Marvel Universe,Female,"175.3 cm • 5'9""",58.97 kg • 130 lbs,Blue,Blond
41,Ultima,/ultima/10-49256/,,0,0,0,0,0,0,,,,Final Fantasy XII,Neutral,FF XII - Final Fantasy XII,Female,-,-,-,-
42,Ultimate Aggregor,/ultimate-aggregor/10-20694/,Aggregor,90,100,100,85,70,80,"['Accelerated Healing', 'Agility', 'Animal Attributes', 'Dexterity', 'Durability', 'Electrical Transport', 'Electricity Absorption', 'Electricity Resistance', 'Electrokinesis', 'Endurance', 'Energy Beams', 'Energy Blasts', 'Enhanced Condition', 'Fire Resistance', 'Flight', 'Gliding', 'Heat Generation', 'Heat Resistance', 'Intelligence', 'Interstellar Travel', 'Invulnerability', 'Jump', 'Longevity', 'Magic Resistance', 'Master Martial Artist', 'Master Tactician', 'Natural Armor', 'Natural Weapons', 'Peak Human Condition', 'Phasing', 'Power Absorption', 'Radiation Absorption', 'Radiation Control', 'Radiation Immunity', 'Stamina', 'Super Speed', 'Super Strength', 'Vision - Heat', 'Vision - Microscopic', 'Vision - Night', 'Ability Shift', 'Accelerated Development', 'Acrobatics', 'Adaptation', 'Animal Oriented Powers', 'Berserk Mode', 'Cold Resistance', 'Element Control', 'Energy Absorption', 'Energy Resistance', 'Indomitable Will', 'Insanity', 'Latent Abilities', 'Levitation', 'Marksmanship', 'Matter Absorption', 'Rage Power', 'Reflexes', 'Robotic Engineering', 'Seismic Power', 'Stealth', 'Super Breath', 'Terrakinesis', 'Toxin and Disease Resistance', 'Underwater breathing', 'Weapon-based Powers', 'Weapons Master', 'Weather Control', 'Wind Control']",,,Ben 10: Ultimate Alien Season 1 episode 10,Bad,,Male,-,-,,
43,Ultimate Ben,/ultimate-ben/10-20699/,Benjamin Kirby Tennyson,90,100,100,100,85,85,"['Ability Shift', 'Accelerated Development', 'Accelerated Healing', 'Acrobatics', 'Agility', 'Animal Attributes', 'Black Hole Manipulation', 'Camouflage', 'Dexterity', 'Duplication', 'Durability', 'Endurance', 'Energy Beams', 'Energy Blasts', 'Energy Constructs', 'Fire Control', 'Fire Resistance', 'Flight', 'Gliding', 'Heat Generation', 'Heat Resistance', 'Intangibility', 'Intelligence', 'Interstellar Travel', 'Invisibility', 'Invulnerability', 'Jump', 'Levitation', 'Natural Armor', 'Natural Weapons', 'Nigh-Omniscience', 'Omnitrix', 'Peak Human Condition', 'Plant Control', 'Radiation Absorption', 'Radiation Control', 'Radiation Immunity', 'Reflexes', 'Robotic Engineering', 'Seismic Power', 'Stamina', 'Stealth', 'Super Speed', 'Super Strength', 'Vision - Cryo', 'Vision - Heat', 'Vision - Infrared', 'Vision - Microscopic', 'Vision - Night', 'Vision - Telescopic', 'Vision - Thermal', 'Vision - X-Ray', 'Animal Oriented Powers', 'Audio Control', 'Berserk Mode', 'Clairvoyance', 'Cold Resistance', 'Cryokinesis', 'Echolocation', 'Elasticity', 'Electrical Transport', 'Electrokinesis', 'Element Control', 'Energy Absorption', 'Energy Manipulation', 'Energy Resistance', 'Enhanced Hearing', 'Enhanced Memory', 'Enhanced Sight', 'Enhanced Smell', 'Enhanced Touch', 'Force Fields', 'Gravity Control', 'Immortality', 'Indestructible Digestion', 'Indomitable Will', 'Insanity', 'Latent Abilities', 'Light Control', 'Magic', 'Magic Resistance', 'Magnetism', 'Marksmanship', 'Master Martial Artist', 'Master Tactician', 'Melting', 'Metal Manipulation', 'Omnilingualism', 'Perfect Recollection', 'Phasing', 'Possession', 'Precognition', 'Pressure Points', 'Rage Power', 'Regeneration', 'Resurrection', 'Separation', 'Shapeshifting', 'Size Changing', 'Sleep Manipulation', 'Sonar', 'Sub-Mariner', 'Super Breath', 'Technopath/Cyberpath', 'Telekinesis', 'Teleportation', 'Terrakinesis', 'Time Manipulation', 'Time Travel', 'Toxin and Disease Resistance', 'Transformation', 'Underwater breathing', 'Vibration Manipulation', 'Wallcrawling', 'Water Control', 'Weapon Creation', 'Weapon-based Powers', 'Weapons Master', 'Web Creation', 'Wind Control']",,,Ben 10: Ultimate Alien Season 3 episode 30,Good,,Male,-,-,,
44,Ultimate Big Chill,/ultimate-big-chill/10-21718/,Evolved Necrofriggian,75,55,80,90,90,85,"['Agility', 'Cold Resistance', 'Cryokinesis', 'Durability', 'Fire Control', 'Fire Resistance', 'Flight', 'Heat Generation', 'Heat Resistance', 'Intangibility', 'Intelligence', 'Levitation', 'Peak Human Condition', 'Phasing', 'Reactive Evolution', 'Reactive Power Level', 'Self-Sustenance', 'Stamina', 'Statistics Amplification', 'Stealth', 'Super Breath', 'Super Speed', 'Super Strength', 'Accelerated Healing', 'Adaptation', 'Animal Oriented Powers', 'Berserk Mode', 'Cloaking', 'Damage Boost', 'Danger Sense', 'Dexterity', 'Element Control', 'Elemental Transmogrification', 'Endurance', 'Energy Beams', 'Energy Blasts', 'Energy Constructs', 'Energy Resistance', 'Enhanced Condition', 'Gliding', 'Immortality', 'Indomitable Will', 'Invulnerability', 'Jaw Strength', 'Longevity', 'Non-Physical Interaction', 'Radiation Immunity', 'Reflexes', 'Spaceflight', 'Spatial Communication', 'Toxin and Disease Resistance', 'Vision - Night', 'Water Control', 'Weather Control', 'Wind Control', 'Camouflage', 'Enhanced Hearing', 'Enhanced Sight', 'Indestructible Digestion', 'Invisibility', 'Jump', 'Marksmanship', 'Underwater breathing']",,,"Ben 10: Ultimate Alien, S1 E3",Good,,Female,-,-,Green,
45,Ultimate Cannonbolt,/ultimate-cannonbolt/10-21719/,Evolved Arburian Pelarota,50,90,35,100,85,85,"['Durability', 'Intelligence', 'Invulnerability', 'Natural Armor', 'Peak Human Condition', 'Radiation Immunity', 'Reactive Evolution', 'Reactive Power Level', 'Shockwaves Generation', 'Stamina', 'Statistics Amplification', 'Super Speed', 'Super Strength', 'Transformation', 'Accelerated Healing', 'Adaptation', 'Agility', 'Animal Attributes', 'Attack Reflection', 'Berserk Mode', 'Cold Resistance', 'Damage Boost', 'Danger Sense', 'Dexterity', 'Endurance', 'Energy Armor', 'Energy Resistance', 'Enhanced Condition', 'Fire Resistance', 'Heat Resistance', 'Immortality', 'Indomitable Will', 'Jaw Strength', 'Jump', 'Longevity', 'Natural Weapons', 'Reflexes', 'Seismic Power', 'Toxin and Disease Resistance', 'Self-Sustenance', 'Wind Control']",,,"Ben 10: Ultimate Alien(2012), S1 E6",Good,,Male,-,-,Green,
46,Ultimate Daimyo,/ultimate-daimyo/10-47362/,,0,0,0,0,0,0,,,,,,TMNT 2003 - Teenage Mutant Ninja Turtles (2003 TV series),,-,-,,
