,name,href,identity,intelligence,strength,speed,durability,power,combat,powers,full name,place of birth,first appearance,alignment,universe,gender,height,weight,eye color,hair color
30,Bast,/bast/10-17629/,,75,75,25,85,90,100,"['Animal Attributes', 'Animal Control', 'Animal Oriented Powers', 'Avatar Creation', 'Divinity', 'Durability', 'Endurance', 'Godly Physiology', 'Grappling/Climbing', 'Holy Manipulation', 'Hunters Instinct', 'Intelligence', 'Jaw Strength', 'Large Size', 'Magic', 'Possession', 'Power Bestowal', 'Rune Magic', 'Stamina', 'Statistics Amplification', 'Super Strength', 'Accelerated Healing', 'Acrobatics', 'Agility', 'Arcane Magic', 'Astral Projection', 'Astral Travel', 'Dig', 'Energy Blasts', 'Enhanced Smell', 'Immortality', 'Immortality Negation', 'Instinctive Reaction', 'Jump', 'Latent Abilities', 'Law Manipulation', 'Morality Manipulation', 'Natural Armor', 'Natural Weapons', 'Power Augmentation', 'Power Modification', 'Reflexes', 'Regeneration', 'Spatial Awareness', 'Subjective Reality', 'Surface Scaling', 'Telepathy', 'Transduality', 'Vision - Night', 'Cosmic Awareness', 'Master Martial Artist', 'Mind Control', 'Non-Physical Interaction', 'Resurrection', 'Shapeshifting', 'Size Changing', 'Sleep Manipulation']",,,,Good,Earth-616 - Prime Marvel Universe,Other,-,-,-,-
31,Bast,/bast/10-36917/,Bast,100,100,100,100,100,100,['Nigh-Omnipotence'],,,,,,,-,-,,
32,Bast,/bast/10-44920/,,0,0,0,0,0,0,,,,,,MCU - Marvel Cinematic Universe,,-,-,,
33,Bastet,/bastet/10-14163/,,0,0,0,0,0,0,,,,,,,,-,-,,
34,Bastet,/bastet/10-38360/,Bastet,100,100,100,100,100,100,"['Nigh-Omnipotence', 'Nigh-Omnipresence', 'Nigh-Omniscience']",,,,,WOD - World of Darkness,,-,-,,
35,Bastet,/bastet/10-44358/,Scion,0,0,0,0,0,0,,,,,,WOD - World of Darkness,,-,-,,
36,Bastian Balthasar Bux,/bastian-balthasar-bux/10-42693/,Bastian Balthasar Bux,0,0,0,0,0,0,,,,The Neverending Story (Novel by Michael Ende),Good,TNES - The Neverending Story Universe,Male,-,-,-,Brown
37,Bastila Shan,/bastila-shan/10-12662/,Bastila Shan,0,0,0,0,0,0,,Bastila Shan,Talravin,Knights of the Old Republic,Good,SWL - Star Wars: Legends Multiverse,Female,-,-,Grey,Brown
38,Bastion,/bastion/10-12710/,The Last Bastion,0,0,0,0,0,0,,,,,,,,-,-,,
39,Bastion,/bastion/10-13047/,"E54 ""Bastion""",0,0,0,0,0,0,,,,,,,,-,-,,
40,Bastion,/bastion/10-15111/,Sebastion Gilberti,0,0,0,0,0,0,,,,,Bad,Earth-616 - Prime Marvel Universe,Male,"191 cm • 6'3.2""",170 kg • 374.79 lbs,Hazel,White
41,Bastion,/bastion/10-23107/,SST Laboratories Siege Automaton E54,45,1,1,20,40,30,"['Agility', 'Durability', 'Explosion Manipulation', 'Information Analysis', 'Intelligence', 'Super Speed', 'Super Strength', 'Technological Possession', 'Weapons Master', 'Damage Reduction', 'Transformation', 'Vitakinesis']",Bastion,"Black Forest, Germany",Overwatch,Neutral,Overwatch - Overwatch Universe,Other,"221 cm • 7'3""",317.51 kg • 699.99 lbs,No eyes,No Hair
42,Bat,/bat/10-34247/,Bat,0,0,0,0,0,0,,,,,,Fist Of The North Star - FOTNS,,-,-,,
43,Bat Khan,/bat-khan/10-38420/,,0,0,0,0,0,0,,,,,,JCA - Jackie Chan Adventures,,-,-,,
44,Bat Lash,/bat-lash/10-23145/,Bartholomew Lash,0,0,0,0,0,0,,,,,,,,-,-,,
45,Bat Mite (Worlds Funnest),/bat-mite-worlds-funnest/10-16909/,Bat Mite,100,100,100,100,100,100,['Nigh-Omnipotence'],,,,-,,-,-,-,-,-
46,Bat Queen,/bat-queen/10-48910/,,0,0,0,0,0,0,,,,,,OHV - The Owl House Verse,,-,-,,
47,Bat Walker,/bat-walker/10-48408/,,0,0,0,0,0,0,,,,The Jurassic League #1,Good,Jurassic League - The Jurassic League,Male,-,-,White,-
48,Bat-Clone,/bat-clone/10-45258/,,0,0,0,0,0,0,,,,,,Prime Earth - Prime DC Comics Universe,,-,-,,
49,Bat-Cow,/bat-cow/10-39711/,,0,0,0,0,0,0,,,,,,Prime Earth - Prime DC Comics Universe,,-,-,,
50,Bat-Lantern,/bat-lantern/10-48135/,Bruce Wayne,0,0,0,0,0,0,,,,,,Earth-32 - In Darkest Knight,,-,-,,
51,Bat-Lash,/bat-lash/10-37391/,,0,0,0,0,0,0,,,,,,Earth-18 - Earth18,,-,-,,
52,Bat-Mage,/bat-mage/10-48134/,Bruce Wayne,0,0,0,0,0,0,,,,,,"Earth-33 - Real World, Earth Prime",,-,-,,
53,Bat-Man,/bat-man/10-20181/,Wang Baixi,0,0,0,0,0,0,,,,,Good,Prime Earth - Prime DC Comics Universe,,-,-,,
54,Bat-Mite,/bat-mite/10-10907/,,50,100,100,100,100,55,"['Accelerated Healing', 'Adaptation', 'Agility', 'Animation', 'Astral Projection', 'Conceptual Manipulation', 'Cosmic Awareness', 'Creation', 'Density Control', 'Dexterity', 'Dimensional Awareness', 'Dimensional Travel', 'Durability', 'Endurance', 'Energy Manipulation', 'Energy Resistance', 'Existence Erasure', 'Existence Erasure Resistance', 'Gravity Control', 'Higher Dimensional Manipulation', 'Immortality', 'Intelligence', 'Invisibility', 'Invulnerability', 'Law Manipulation', 'Levitation', 'Life Manipulation', 'Longevity', 'Magic', 'Magic Resistance', 'Matter Manipulation', 'Molecular Manipulation', 'Nigh-Omniscience', 'Non-Corporeal', 'Peak Human Condition', 'Physics Manipulation', 'Plot Manipulation', 'Plot Manipulation Resistance', 'Power Mimicry', 'Probability Manipulation', 'Projection', 'Reality Warping', 'Reality Warping Resistance', 'Regeneration', 'Resurrection', 'Shapeshifting', 'Size Changing', 'Spatial Awareness', 'Spatial Manipulation', 'Stamina', 'Subjective Reality', 'Super Speed', 'Super Strength', 'Supernatural Condition', 'Telekinesis', 'The Fourth Wall', 'Time Manipulation', 'Time Manipulation Resistance', 'Time Travel', 'Toon Force', 'Wishing', 'Ability Shift', 'Acausality', 'Accelerated Development', 'Age Manipulation', 'Animal Control', 'Animated Shadow', 'Anti-Gravity', 'Antimatter Manipulation', 'Astral Trap', 'Astral Travel', 'Biokinesis', 'Blessed', 'Bullet Time', 'Camouflage', 'Chaos Magic', 'Chi Manipulation', 'Clairvoyance', 'Clairvoyance Resistance', 'Cloth Manipulation', 'Cold Resistance', 'Corruption Resistance', 'Curse Manipulation', 'Curse Resistance', 'Danger Sense', 'Dark Magic', 'Death Manipulation', 'Dimension Storage', 'Duplication', 'Elasticity', 'Electricity Resistance', 'Electrokinesis', 'Element Control', 'Emotional Power Up', 'Energy Absorption', 'Energy Blasts', 'Energy Constructs', 'Enhanced Condition', 'Enhanced Hearing', 'Enhanced Memory', 'Enhanced Sight', 'Explosion Manipulation', 'Fate Resistance', 'Fire Resistance', 'Flight', 'Force Fields', 'Godly Physiology', 'Heat Resistance', 'Hellfire Resistance', 'Holy Resistance', 'Illusion Resistance', 'Illusions', 'Indomitable Will', 'Information Analysis', 'Information Manipulation', 'Insanity', 'Intangibility', 'Interstellar Travel', 'Jump', 'Large Size', 'Luck', 'Magic Absorption', 'Marksmanship', 'Master Martial Artist', 'Matter Absorption', 'Memory Manipulation', 'Mind Control', 'Mind Control Resistance', 'Molecular Immobilization', 'Molecular Oscillation', 'Natural Armor', 'Necromancy', 'Non-Physical Interaction', 'Organic Manipulation', 'Pain Manipulation', 'Pain Suppression', 'Pataphysics Manipulation', 'Petrification', 'Phasing', 'Physical Anomaly', 'Pocket Dimensions', 'Portal Creation', 'Possession Resistance', 'Postcognition', 'Power Absorption Immunity', 'Power Modification', 'Power Nullifier', 'Precognition', 'Psionic Powers', 'Radiation Immunity', 'Reactive Power Level', 'Reflexes', 'Regeneration Negation', 'Shadow Manipulation', 'Social Influencing', 'Soul Manipulation', 'Soul Resistance', 'Spaceflight', 'Spatial Communication', 'Statistics Amplification', 'Stealth', 'Summoning', 'Supreme Power', 'Telepathy', 'Telepathy Resistance', 'Teleportation', 'Toxin and Disease Resistance', 'Transformation', 'Unholy Resistance', 'Vision - Night', 'Vitakinesis', 'Void Manipulation', 'Weapon Creation', 'Weapon-based Powers', 'Weapons Master', 'Zenith']",,,,Neutral,Prime Earth - Prime DC Comics Universe,Male,"88.9 cm • 2'11""",21.3 kg • 46.96 lbs,,
55,Bat-Mite,/bat-mite/10-23047/,Bat-Mite,50,100,100,100,100,10,"['Accelerated Healing', 'Cold Resistance', 'Dimensional Awareness', 'Dimensional Travel', 'Durability', 'Endurance', 'Enhanced Hearing', 'Flight', 'Gliding', 'Higher Dimensional Manipulation', 'Immortality', 'Interstellar Travel', 'Invisibility', 'Invulnerability', 'Longevity', 'Magic Resistance', 'Matter Manipulation', 'Mind Control Resistance', 'Necromancy', 'Plot Manipulation', 'Reality Warping', 'Shapeshifting', 'Size Changing', 'Stamina', 'Super Speed', 'Super Strength', 'Time Manipulation Resistance', 'Toxin and Disease Resistance', 'Bullet Time', 'Electrokinesis', 'Element Control', 'Energy Manipulation', 'Enhanced Memory', 'Enhanced Sight', 'Fate Resistance', 'Illusions', 'Indomitable Will', 'Insanity', 'Intangibility', 'Magic', 'Mind Blast', 'Mind Control', 'Telepathy Resistance', 'Time Manipulation', 'Time Travel', 'Weather Control', 'Existence Erasure Resistance']",,,,,DCAU - DC Animated Universe,,-,-,,
56,Bat-Mite,/bat-mite/10-33360/,,0,0,0,0,0,0,,,,,-,New 52 - New 52,Male,"88.9 cm • 2'11""",21 kg • 46.3 lbs,Blue,-
57,Bat-Prince,/bat-prince/10-40070/,Bruce Wayne,90,100,100,100,80,90,"['Durability', 'Super Strength', 'Vision - Heat', 'Vision - Infrared', 'Vision - Microscopic', 'Vision - Night', 'Vision - Telescopic', 'Vision - Thermal', 'Vision - X-Ray', 'Enhanced Hearing', 'Enhanced Memory', 'Enhanced Sight', 'Enhanced Smell', 'Natural Armor', 'Natural Weapons', 'Rage Power', 'Weapons Master']",,,,-,DKOS - Dark Knights of Steel,Male,-,-,-,-
58,Bat-Thing,/bat-thing/10-22000/,Kirk Sallis,0,0,0,0,0,0,,,,,,Earth-9602 - Amalgam Universe,,-,-,,
59,Batcow,/batcow/10-13425/,,40,25,12,8,10,10,"['Indomitable Will', 'Animal Attributes', 'Animal Oriented Powers', 'Natural Weapons']",None,,,Good,Prime Earth - Prime DC Comics Universe,,-,-,,
60,Batgirl,/batgirl/10-638/,Mary Elizabeth Kane,0,0,0,0,0,0,,Mary Elizabeth Kane,,Batman #139,Good,Prime Earth - Prime DC Comics Universe,Female,-,-,,
61,Batgirl,/batgirl/10-1111/,Barbara Gordon,80,1,11,10,10,85,"['Acrobatics', 'Durability', 'Intelligence', 'Peak Human Condition', 'Stamina', 'Stealth', 'Agility', 'Dexterity', 'Endurance', 'Hacking', 'Indomitable Will', 'Information Analysis', 'Marksmanship', 'Master Martial Artist', 'Master Tactician', 'Reflexes', 'Weapon-based Powers', 'Weapons Master', 'Gliding', 'Vehicular Mastery']",Barbara Joan Gordon,Gotham City,Secret Origins Vol 2 #20,Good,Prime Earth - Prime DC Comics Universe,Female,"180.3 cm • 5'11""",61.24 kg • 135 lbs,Green,Red
62,Batgirl,/batgirl/10-23307/,Barbara Gordon,0,0,0,0,0,0,,,,,,DCAU - DC Animated Universe,,-,-,,
63,Batgirl,/batgirl/10-16325/,Barbara Gordon,0,0,0,0,0,0,,Barbara Joan Gordon,Gotham City,Flashpoint Vol 2 #5,Good,New 52 - New 52,Female,"170.2 cm • 5'7""",61.2 kg • 134.92 lbs,Green,Red
64,Batgirl,/batgirl/10-16343/,Barbara Gordon,0,0,0,0,0,0,,Barbara Gordon,Ohio,Injustice: Gods Among Us: Year Two,Good,Injustice - Injustice (2013-2017 Games and Comics),Female,"180.3 cm • 5'11""",61.2 kg • 134.92 lbs,Green,Red
65,Batgirl,/batgirl/10-16687/,Barbara Gordon,80,1,14,10,15,90,"['Intelligence', 'Master Martial Artist', 'Reflexes', 'Stamina', 'Stealth', 'Weapons Master', 'Acrobatics', 'Agility', 'Camouflage', 'Dexterity', 'Endurance', 'Gadget Usage', 'Gliding', 'Hacking', 'Information Analysis', 'Intuitive aptitude', 'Jump', 'Longevity', 'Marksmanship', 'Master Tactician', 'Toxin and Disease Resistance', 'Vehicular Mastery', 'Smoke Manipulation', 'Vision - Night', 'Vision - X-Ray']",Barbara Gordon,Gotham City,"Batman: Arkham Asylum, (Detective Comics #359), (June, 1967)",Good,Arkhamverse - Arkham Series,Female,"180.3 cm • 5'11""",-,Blue,Red / Orange
66,Batgirl,/batgirl/10-26350/,Barbara Gourdon,0,0,0,0,0,0,,,,,,Bombshells - DC Bombshells,,-,-,,
67,Batgirl,/batgirl/10-26416/,Barbara Gordon,0,0,0,0,0,0,,,,,,Ame-Comi - Ame-Comi,,-,-,,
68,Batgirl,/batgirl/10-1112/,Helena Rosa Bertinelli,70,5,25,10,15,90,"['Master Martial Artist', 'Reflexes', 'Stamina', 'Stealth', 'Acrobatics', 'Agility', 'Dexterity', 'Disguise Mastery', 'Endurance', 'Jump', 'Marksmanship', 'Master Tactician', 'Vehicular Mastery', 'Weapons Master', 'Electrokinesis', 'Explosion Manipulation', 'Hacking', 'Smoke Manipulation']",Helena Rosa Bertinelli,Gotham City,Huntress #1,Good,Prime Earth - Prime DC Comics Universe,Male,"177.8 cm • 5'10""",89.8 kg • 197.98 lbs,Black,Black
69,Batgirl,/batgirl/10-1113/,Cassandra Cain,70,1,17,10,12,100,"['Intelligence', 'Master Martial Artist', 'Peak Human Condition', 'Stamina', 'Acrobatics', 'Adaptation', 'Agility', 'Marksmanship', 'Master Tactician', 'Stealth', 'Weapons Master']",Cassandra Cain,League of Assassins (exact base is unknown),Batman: Legends of the Dark Knight #120,Good,Prime Earth - Prime DC Comics Universe,Female,"165.1 cm • 5'5""",52.2 kg • 115.08 lbs,Green,Black
70,Batgirl,/batgirl/10-1115/,Charlotte Gage-Radcliffe,0,0,0,0,0,0,,Charlotte Gage-Radcliffe,,,Good,Prime Earth - Prime DC Comics Universe,Female,-,-,,
71,Batgirl,/batgirl/10-1398/,Stephanie Brown,75,1,11,10,10,85,"['Acrobatics', 'Durability', 'Intelligence', 'Stamina', 'Agility', 'Dexterity', 'Endurance', 'Gliding', 'Hacking', 'Information Analysis', 'Marksmanship', 'Master Martial Artist', 'Reflexes', 'Stealth', 'Weapon-based Powers', 'Weapons Master', 'Master Tactician']",Stephanie Brown,,Detective Comics #647. As Batgirl in Batgirl (Volume 3) #1. (2009),Good,Prime Earth - Prime DC Comics Universe,Female,"167.6 cm • 5'6""",61.2 kg • 134.92 lbs,Blue,Blond
72,Batgirl,/batgirl/10-26155/,Barbara Gordon,0,0,0,0,0,0,,,,,,Earth-37 - DC's Earth-37,,-,-,,
73,Batgirl,/batgirl/10-20329/,Barbara Gordon,90,1,10,8,16,95,"['Acrobatics', 'Agility', 'Dexterity', 'Durability', 'Endurance', 'Enhanced Memory', 'Gliding', 'Hacking', 'Indomitable Will', 'Information Analysis', 'Intelligence', 'Intuitive aptitude', 'Marksmanship', 'Master Martial Artist', 'Master Tactician', 'Mechanical Aptitude', 'Peak Human Condition', 'Reflexes', 'Stamina', 'Stealth', 'Weapon-based Powers', 'Weapons Master']",Barbara Joan Gordon,,,Good,Rebirth - DC-Rebirth,Female,"180.3 cm • 5'11""",61.2 kg • 134.92 lbs,Green,Red
74,Batgirl,/batgirl/10-28316/,Barbara Wilson,60,1,1,5,5,40,"['Stamina', 'Acrobatics', 'Stealth']",,,Batman & Robin (1997),Good,Burtonverse - Batman (1989-1997 Movies),Female,-,-,Green,Blond
75,Batgirl,/batgirl/10-28325/,Barbara Gordon,60,5,11,15,10,60,"['Master Martial Artist', 'Weapons Master', 'Acrobatics', 'Dig', 'Grappling/Climbing', 'Marksmanship', 'Weapon-based Powers']",,,,,B66TV - Batman (1966 TV Series),,-,-,,
76,Batgirl,/batgirl/10-30471/,Barbara Gordon,80,1,5,5,20,80,"['Acrobatics', 'Dexterity', 'Durability', 'Endurance', 'Gliding', 'Grappling/Climbing', 'Hacking', 'Intelligence', 'Reflexes', 'Stamina', 'Weapon-based Powers', 'Information Analysis', 'Master Martial Artist', 'Master Tactician', 'Stealth', 'Vehicular Mastery']",,Gotham City,,-,DCSHG - DC Superhero Girls (2019- Tv Show),Female,-,-,Green,Red / Orange
77,Batgirl,/batgirl/10-32335/,Barbara,60,1,6,14,20,100,"['Acrobatics', 'Power Suit', 'Entropy Projection', 'Subterranean']",,,"Tiny Titans #1 (April, 2008)",Good,TT - Tiny Titans,Female,-,-,Black,Red
78,Batgirl,/batgirl/10-33473/,Cassandra Cain,95,1,20,13,19,30,"['Marksmanship', 'Grappling/Climbing', 'Power Suit']",,,,,TT - Tiny Titans,,-,-,,
79,Batgirl,/batgirl/10-35102/,Barbara Gordon,0,0,0,0,0,0,,,,,,Earth-1 - Earth-One,,-,-,,
80,Batgirl,/batgirl/10-45463/,Barbara Gordon,0,0,0,0,0,0,,,,,,Young Justice - Young Justice (2010- TV Series),,-,-,,
81,Batgirl (Power Of Shazam),/batgirl-power-of-shazam/10-24838/,Cassandra Cain,85,100,100,100,100,90,"['Accelerated Healing', 'Acrobatics', 'Agility', 'Cold Resistance', 'Dexterity', 'Disguise Mastery', 'Durability', 'Electrokinesis', 'Endurance', 'Energy Beams', 'Energy Manipulation', 'Fire Resistance', 'Flight', 'Heat Generation', 'Heat Resistance', 'Intelligence', 'Interstellar Travel', 'Invulnerability', 'Longevity', 'Magic', 'Marksmanship', 'Master Martial Artist', 'Master Tactician', 'Possession Resistance', 'Power Augmentation', 'Radiation Immunity', 'Reflexes', 'Self-Sustenance', 'Spaceflight', 'Stamina', 'Super Speed', 'Super Strength', 'Toxin and Disease Resistance', 'Underwater breathing', 'Vehicular Mastery', 'Weapons Master', 'Weather Control', 'Bullet Time', 'Electricity Resistance', 'Energy Resistance', 'Enhanced Hearing', 'Enhanced Memory', 'Enhanced Sight', 'Immortality', 'Indomitable Will', 'Light Control', 'Magic Resistance', 'Mind Control Resistance', 'Omnilingualism', 'Regeneration', 'Telepathy Resistance', 'Vision - Telescopic']",,,,,,,-,-,,
