,name,href,identity,intelligence,strength,speed,durability,power,combat,powers,full name,place of birth,first appearance,alignment,universe,gender,height,weight,eye color,hair color
10,Ghost,/ghost/10-29613/,,75,100,50,100,100,10,"['Curse Manipulation', 'Death Manipulation', 'Fear Manipulation', 'Immortality', 'Non-Corporeal', 'Possession', 'Reality Warping', 'Regeneration', 'Existence Erasure', 'Fear Inducement', 'Information Manipulation', 'Soul Manipulation', 'Time Manipulation']",,,,,Creepypasta - Creepypasta verse,,-,-,,
11,Ghost,/ghost/10-29828/,Brad Hendricks,0,0,0,0,0,0,,,,,,,,-,-,,
12,Ghost,/ghost/10-34106/,,0,0,0,0,0,0,,,,,,Earth-90214 - Marvel Noir,,-,-,,
13,Ghost,/ghost/10-45369/,,0,0,0,0,0,0,,,,,,Earth-904913 - Iron Man: Armored Adventures (2008-2012 TV Series),,-,-,,
14,Ghost,/ghost/10-46456/,,0,0,0,0,0,0,,,,,,MAU - Marvel Animated Universe,,-,-,,
15,Ghost,/ghost/10-46665/,,0,0,0,0,0,0,,,,,,Earth-1610 - Ultimate Marvel Universe,,-,-,,
16,Ghost (2019),/ghost-2019/10-25287/,Simon Riley,60,6,7,8,5,65,"['Intelligence', 'Peak Human Condition', 'Stamina', 'Stealth', 'Agility', 'Endurance', 'Marksmanship', 'Reflexes', 'Weapons Master', 'Acrobatics', 'Master Tactician']",,,Call Of Duty: Modern Warfare (2019),Good,CoD - Call of Duty,Male,-,-,Brown,-
17,Ghost Fist,/ghost-fist/10-14296/,,0,0,0,0,0,0,,,,,,Prime Earth - Prime DC Comics Universe,,-,-,,
18,Ghost Fox Killer,/ghost-fox-killer/10-32086/,,0,0,0,0,0,0,,,,,,Prime Earth - Prime DC Comics Universe,,-,-,,
19,Ghost Girl,/ghost-girl/10-338/,,0,0,0,0,0,0,,,,,Good,Earth-616 - Prime Marvel Universe,,-,-,,
20,Ghost Godzilla (GMK),/ghost-godzilla-gmk/10-30596/,Gojira,40,75,16,40,65,40,"['Amphibious Respiration', 'Animal Attributes', 'Bloodlust', 'Cold Resistance', 'Energy Beams', 'Energy Resistance', 'Fire Resistance', 'Heat Resistance', 'Large Size', 'Natural Armor', 'Natural Weapons', 'Pain Suppression', 'Radiation Absorption', 'Radiation Control', 'Radiation Immunity', 'Accelerated Healing', 'Electricity Resistance', 'Energy Absorption', 'Fire Control', 'Instinctive Reaction', 'Longevity', 'Regeneration', 'Toxin and Disease Resistance', 'Danger Sense', 'Energy Blasts', 'Immortality', 'Power Absorption', 'Self-Destruction']",,,"Godzilla, Mothra and King Ghidorah: Giant Monsters All-Out Attack (GMK)",Bad,Toho - Toho Expanded Universe,Male,"60 m • 196'10.2""","30,000 ton • 66,138,678.6 lbs",White,-
21,Ghost Hammer,/ghost-hammer/10-33044/,T'Challa Odinson,0,0,0,0,0,0,,,,,,Earth-616 - Prime Marvel Universe,,-,-,,
22,Ghost Kozuka,/ghost-kozuka/10-35230/,,0,0,0,0,0,0,,,,,,Yu-Gi-Oh! - Yu-Gi-Oh!,,-,-,,
23,Ghost Of Captain Cutler,/ghost-of-captain-cutler/10-49187/,,50,25,17,40,40,8,"['Aura', 'Disguise Mastery', 'Durability', 'Endurance', 'Stamina', 'Sub-Mariner', 'Super Speed', 'Super Strength', 'Agility', 'Cold Resistance', 'Energy Armor', 'Energy Resistance', 'Enhanced Condition', 'Grappling/Climbing', 'Heat Resistance', 'Immortality', 'Indomitable Will', 'Insanity', 'Natural Armor', 'Pain Suppression', 'Self-Sustenance', 'Supernatural Condition', 'Toxin and Disease Resistance', 'Acrobatics', 'Anti-Gravity', 'Berserk Mode', 'Dexterity', 'Fire Resistance', 'Gadget Usage', 'Hyperkinesis', 'Jump', 'Marksmanship', 'Phasing', 'Reflexes', 'Shapeshifting', 'Toon Force']",,,"Scooby-doo where are you, 1970",Bad,Scooby-Doo - Scooby-Doo,Male,-,-,-,-
24,Ghost Of Zen Tuo,/ghost-of-zen-tuo/10-49186/,,0,0,0,0,0,0,,,,,,Scooby-Doo - Scooby-Doo,,-,-,,
25,Ghost Panther,/ghost-panther/10-32510/,T'challa,0,0,0,0,0,0,,,,,,Earth-616 - Prime Marvel Universe,,-,-,,
26,Ghost Panther,/ghost-panther/10-45978/,Ororo Munroe,0,0,0,0,0,0,,,,,,Earth-161 - Marvel's X-Men Forever,,-,-,,
27,Ghost Recon,/ghost-recon/10-15112/,Scott Mitchell,0,0,0,0,0,0,,,,,,,,-,-,,
28,Ghost Rider,/ghost-rider/10-67/,Johnny Blaze,60,75,50,100,100,80,"['Accelerated Healing', 'Agility', 'Banish', 'Berserk Mode', 'Bloodlust', 'Chain Manipulation', 'Cold Resistance', 'Dark Magic', 'Darkforce Manipulation', 'Death Manipulation', 'Death Touch', 'Demon Physiology', 'Dexterity', 'Dimensional Travel', 'Durability', 'Emotional Power Up', 'Endurance', 'Energy Resistance', 'Exorcism', 'Explosion Manipulation', 'Extrasensory Perception', 'Fear Inducement', 'Fire Control', 'Fire Resistance', 'Heat Generation', 'Heat Resistance', 'Hellfire Manipulation', 'Hellfire Resistance', 'Illusions', 'Immortality', 'Indomitable Will', 'Insanity', 'Intelligence', 'Invulnerability', 'Longevity', 'Magic', 'Magic Resistance', 'Marksmanship', 'Master Tactician', 'Mind Control Resistance', 'Pain Manipulation', 'Peak Human Condition', 'Penance Stare', 'Portal Creation', 'Radiation Immunity', 'Rage Power', 'Reflexes', 'Regeneration', 'Soul Manipulation', 'Soul Resistance', 'Stamina', 'Statistics Amplification', 'Summoning', 'Super Speed', 'Super Strength', 'Supernatural Condition', 'Teleportation', 'Toxin and Disease Resistance', 'Transformation', 'Umbrakinesis', 'Vehicular Mastery', 'Weapon Creation', 'Weapon Summoning', 'Weapon-based Powers', 'Weapons Master', 'Acrobatics', 'Adaptation', 'Damage Boost', 'Danger Sense', 'Dimensional Awareness', 'Duplication', 'Durability Negation', 'Electricity Resistance', 'Element Control', 'Empathy', 'Energy Absorption', 'Energy Constructs', 'Energy Manipulation', 'Enhanced Condition', 'Enhanced Sight', 'Fear Manipulation', 'Illusion Resistance', 'Interstellar Travel', 'Jump', 'Master Martial Artist', 'Matter Manipulation', 'Melting', 'Mind Control', 'Non-Physical Interaction', 'Possession', 'Possession Resistance', 'Power Nullifier', 'Projection', 'Psionic Powers', 'Purification', 'Reactive Power Level', 'Reality Warping', 'Reality Warping Resistance', 'Resurrection', 'Self-Sustenance', 'Shapeshifting', 'Size Changing', 'Statistics Reduction', 'Status Effect Inducement', 'Stealth', 'Telekinesis', 'Telepathy', 'Telepathy Resistance', 'Time Travel', 'Vision - Night', 'Creation', 'Existence Erasure Resistance', 'Pocket Dimensions', 'Weather Control']",Johnathon Blaze,"Waukegan, Illinois","Marvel Spotlight #5 (August, 1972)",Good,Earth-616 - Prime Marvel Universe,Male,"188 cm • 6'2""",99.8 kg • 220.02 lbs,No eyes,No Hair
29,Ghost Rider,/ghost-rider/10-69/,Kenshiro Cochrane,0,0,0,0,0,0,,Kenshiro Cochrane,Place of birth unknown,"Ghost Rider 2099 #1 (May, 1994)",Good,Earth-928 - Marvel 2099,Male,"195.6 cm • 6'5""",306.2 kg • 675.06 lbs,Red,No Hair
30,Ghost Rider,/ghost-rider/10-11495/,Alejandra Jones,65,55,50,70,80,65,"['Agility', 'Banish', 'Berserk Mode', 'Blessed', 'Chain Manipulation', 'Cold Resistance', 'Death Manipulation', 'Death Touch', 'Dexterity', 'Endurance', 'Explosion Manipulation', 'Fire Control', 'Fire Resistance', 'Heat Generation', 'Heat Resistance', 'Hellfire Manipulation', 'Hellfire Resistance', 'Immortality', 'Longevity', 'Pain Manipulation', 'Pain Suppression', 'Penance Stare', 'Radiation Immunity', 'Reflexes', 'Stamina', 'Toxin and Disease Resistance', 'Vehicular Mastery', 'Accelerated Healing', 'Acid Resistants', 'Adaptation', 'Aura', 'Causality Resistance', 'Clairvoyance Resistance', 'Darkforce Manipulation', 'Dimensional Travel', 'Durability Negation', 'Electricity Resistance', 'Energy Resistance', 'Enhanced Hearing', 'Enhanced Memory', 'Enhanced Sight', 'Enhanced Touch', 'Exorcism', 'Extrasensory Perception', 'Fear Inducement', 'Fear Manipulation', 'Illusion Resistance', 'Illusions', 'Immortality Negation', 'Interstellar Travel', 'Invulnerability', 'Jump', 'Magic Resistance', 'Marksmanship', 'Master Martial Artist', 'Mind Control', 'Mind Control Resistance', 'Possession', 'Possession Resistance', 'Reality Warping Resistance', 'Regeneration', 'Regeneration Negation', 'Resurrection', 'Sealing', 'Self-Sustenance', 'Size Changing', 'Soul Manipulation', 'Soul Resistance', 'Statistics Reduction', 'Summoning', 'Telekinesis', 'Telepathy', 'Telepathy Resistance', 'Time Manipulation Resistance', 'Time Travel', 'Weapons Master', 'Attack Reflection', 'Holy Resistance', 'Intangibility']",Alejandra Jones,Mexico,"Ghost Rider Vol 7 #1 (September, 2011)",Good,Earth-616 - Prime Marvel Universe,Female,"188 cm • 6'2""",99.8 kg • 220.02 lbs,No eyes,No Hair
31,Ghost Rider,/ghost-rider/10-11994/,Noble Kale,0,0,0,0,0,0,,,,,,Earth-616 - Prime Marvel Universe,,-,-,,
32,Ghost Rider,/ghost-rider/10-23985/,Johnny Blaze,0,0,0,0,0,0,,,,,,MAU - Marvel Animated Universe,,-,-,,
33,Ghost Rider,/ghost-rider/10-24955/,Johnny Blaze,0,0,0,0,0,0,,,,,,MCOC - Marvel Contest of Champions,,-,-,,
34,Ghost Rider,/ghost-rider/10-68/,Daniel Ketch,65,55,50,70,85,75,"['Accelerated Healing', 'Agility', 'Banish', 'Blessed', 'Chain Manipulation', 'Cold Resistance', 'Darkforce Manipulation', 'Death Touch', 'Dexterity', 'Emotional Power Up', 'Endurance', 'Enhanced Hearing', 'Enhanced Memory', 'Exorcism', 'Explosion Manipulation', 'Fear Inducement', 'Fear Manipulation', 'Fire Control', 'Fire Resistance', 'Heat Generation', 'Heat Resistance', 'Hellfire Manipulation', 'Hellfire Resistance', 'Immortality', 'Invulnerability', 'Longevity', 'Magic', 'Master Martial Artist', 'Pain Manipulation', 'Pain Suppression', 'Penance Stare', 'Power Nullifier', 'Radiation Immunity', 'Reflexes', 'Regeneration', 'Soul Manipulation', 'Soul Resistance', 'Stamina', 'Statistics Reduction', 'Toxin and Disease Resistance', 'Vehicular Mastery', 'Weapon Creation', 'Acid Resistants', 'Adaptation', 'Berserk Mode', 'Death Manipulation', 'Dimensional Awareness', 'Dimensional Travel', 'Durability Negation', 'Electricity Resistance', 'Energy Resistance', 'Enhanced Sight', 'Enhanced Touch', 'Illusion Resistance', 'Illusions', 'Immortality Negation', 'Interstellar Travel', 'Light Control', 'Magic Resistance', 'Master Tactician', 'Melting', 'Mind Control', 'Mind Control Resistance', 'Non-Physical Interaction', 'Possession', 'Possession Resistance', 'Rage Power', 'Regeneration Negation', 'Sealing', 'Self-Sustenance', 'Shapeshifting', 'Shockwaves Generation', 'Size Changing', 'Space Survivability', 'Telekinesis', 'Telepathy', 'Telepathy Resistance', 'Teleportation', 'Time Manipulation Resistance', 'Time Travel', 'Transformation', 'Weapon-based Powers', 'Weapons Master', 'Creation', 'Holy Resistance']",Daniel Ketch,,"Ghost Rider (Vol. 9) #4 (January, 2020)",Neutral,Earth-616 - Prime Marvel Universe,Male,"188 cm • 6'2""",99 kg • 218.26 lbs,No eyes,No Hair
35,Ghost Rider,/ghost-rider/10-11606/,Robbie Reyes,60,60,50,90,100,85,"['Accelerated Healing', 'Agility', 'Banish', 'Berserk Mode', 'Chain Manipulation', 'Cold Resistance', 'Darkforce Manipulation', 'Dexterity', 'Dimensional Awareness', 'Dimensional Travel', 'Durability', 'Empathy', 'Endurance', 'Energy Absorption', 'Energy Constructs', 'Energy Resistance', 'Enhanced Hearing', 'Enhanced Memory', 'Enhanced Sight', 'Exorcism', 'Explosion Manipulation', 'Extrasensory Perception', 'Fear Inducement', 'Fear Manipulation', 'Fire Control', 'Fire Resistance', 'Hellfire Manipulation', 'Hellfire Resistance', 'Illusions', 'Immortality', 'Intangibility', 'Intelligence', 'Interstellar Travel', 'Magic', 'Magic Resistance', 'Marksmanship', 'Master Martial Artist', 'Master Tactician', 'Melting', 'Mind Control Resistance', 'Pain Manipulation', 'Pain Suppression', 'Penance Stare', 'Petrification', 'Portal Creation', 'Possession Resistance', 'Power Bestowal', 'Projection', 'Radiation Immunity', 'Rage Inducement', 'Rage Power', 'Reflexes', 'Regeneration', 'Self-Sustenance', 'Shapeshifting', 'Size Changing', 'Soul Manipulation', 'Soul Resistance', 'Stamina', 'Teleportation', 'Toxin and Disease Resistance', 'Transformation', 'Vehicular Mastery', 'Weapon Creation', 'Weapon-based Powers', 'Weapons Master', 'Acrobatics', 'Antimatter Manipulation', 'Clairvoyance Resistance', 'Curse Resistance', 'Death Manipulation', 'Duplication', 'Durability Negation', 'Electricity Resistance', 'Holy Resistance', 'Illusion Resistance', 'Mind Control', 'Possession', 'Reality Warping', 'Time Manipulation Resistance', 'Weather Control']",,,,,Earth-616 - Prime Marvel Universe,,-,-,,
36,Ghost Rider,/ghost-rider/10-13838/,Johnny Blaze,65,25,25,30,75,60,"['Banish', 'Berserk Mode', 'Bloodlust', 'Chain Manipulation', 'Cold Resistance', 'Enhanced Touch', 'Explosion Manipulation', 'Fire Control', 'Fire Resistance', 'Heat Generation', 'Heat Resistance', 'Hellfire Manipulation', 'Hellfire Resistance', 'Jump', 'Pain Manipulation', 'Pain Suppression', 'Penance Stare', 'Radiation Immunity', 'Reflexes', 'Self-Sustenance', 'Stamina', 'Surface Scaling', 'Toxin and Disease Resistance', 'Transformation', 'Vehicular Mastery', 'Vibration Manipulation', 'Accelerated Healing', 'Agility', 'Curse Resistance', 'Dexterity', 'Endurance', 'Enhanced Hearing', 'Enhanced Memory', 'Enhanced Sight', 'Fate Manipulation', 'Fear Inducement', 'Fear Manipulation', 'Flight', 'Immortality', 'Master Martial Artist', 'Master Tactician', 'Memory Manipulation', 'Regeneration', 'Soul Manipulation', 'Soul Resistance', 'Water Control', 'Weapons Master']",,,Ghost Rider,Good,Ghost Rider - Ghost Rider Movies (2007-2011),Male,-,-,-,-
37,Ghost Rider,/ghost-rider/10-13867/,Johnny Blaze,65,30,25,30,75,60,"['Chain Manipulation', 'Cold Resistance', 'Fear Inducement', 'Fear Manipulation', 'Fire Control', 'Fire Resistance', 'Heat Resistance', 'Hellfire Manipulation', 'Hellfire Resistance', 'Penance Stare', 'Soul Manipulation', 'Soul Resistance', 'Stamina', 'Toxin and Disease Resistance', 'Vehicular Mastery', 'Accelerated Healing', 'Acid Resistants', 'Agility', 'Dexterity', 'Durability Negation', 'Electricity Resistance', 'Endurance', 'Energy Resistance', 'Immortality', 'Magic', 'Magic Resistance', 'Master Martial Artist', 'Power Bestowal', 'Reflexes', 'Regeneration', 'Regeneration Negation', 'Weapons Master']",,,Agents of S.H.I.E.L.D. Episode 1,Good,MCU - Marvel Cinematic Universe,Male,-,-,No eyes,No Hair
38,Ghost Rider,/ghost-rider/10-48343/,Johnny Blaze,0,0,0,0,0,0,,,,,,Earth-15513 - Battlerealm,,-,-,,
39,Ghost Rider,/ghost-rider/10-23882/,Caleb,60,55,50,70,75,70,"['Acid Resistants', 'Agility', 'Banish', 'Berserk Mode', 'Blessed', 'Chain Manipulation', 'Cold Resistance', 'Death Manipulation', 'Death Touch', 'Dexterity', 'Endurance', 'Exorcism', 'Fear Inducement', 'Fear Manipulation', 'Fire Control', 'Fire Resistance', 'Heat Generation', 'Heat Resistance', 'Hellfire Manipulation', 'Hellfire Resistance', 'Light Control', 'Longevity', 'Magic', 'Marksmanship', 'Penance Stare', 'Radiation Immunity', 'Reflexes', 'Stamina', 'Toxin and Disease Resistance', 'Weapon Creation', 'Accelerated Healing', 'Causality Resistance', 'Clairvoyance Resistance', 'Corruption Resistance', 'Curse Resistance', 'Darkforce Manipulation', 'Disguise Resistance', 'Duplication', 'Durability Negation', 'Electricity Resistance', 'Energy Resistance', 'Explosion Manipulation', 'Extrasensory Perception', 'Illusion Resistance', 'Illusions', 'Immortality', 'Immortality Negation', 'Invulnerability', 'Jump', 'Magic Resistance', 'Master Martial Artist', 'Matter Manipulation', 'Melting', 'Mind Control', 'Mind Control Resistance', 'Non-Physical Interaction', 'Possession Resistance', 'Power Nullifier', 'Purification', 'Reality Warping', 'Reality Warping Resistance', 'Regeneration', 'Regeneration Negation', 'Size Changing', 'Soul Resistance', 'Statistics Reduction', 'Telekinesis', 'Telepathy', 'Telepathy Resistance', 'Time Manipulation Resistance', 'Time Travel', 'Transformation', 'Weapon-based Powers', 'Weapons Master', 'Attack Reflection', 'Creation', 'Holy Resistance', 'Intangibility']",,,"Ghost Rider: Trail of Tears #1 (February, 2007)",Neutral,Earth-616 - Prime Marvel Universe,Male,-,-,No eyes,No Hair
40,Ghost Rider,/ghost-rider/10-28008/,Johnathon Blaze,0,0,0,0,0,0,,,"Waukegan, Illinois",,Bad,Earth-2149 - Zombiverse,Male,-,-,White,-
41,Ghost Rider,/ghost-rider/10-33651/,Johnny Blaze,0,0,0,0,0,0,,,,,,Earth-70105,,-,-,,
42,Ghost Rider,/ghost-rider/10-40256/,Olivia Obtera,0,0,0,0,0,0,,,,,,Earth-616 - Prime Marvel Universe,,-,-,,
43,Ghost Rider,/ghost-rider/10-46558/,Johnny Blaze,60,30,50,55,65,70,"['Accelerated Healing', 'Agility', 'Banish', 'Berserk Mode', 'Blessed', 'Chain Manipulation', 'Cold Resistance', 'Dexterity', 'Endurance', 'Explosion Manipulation', 'Extrasensory Perception', 'Fear Inducement', 'Fear Manipulation', 'Fire Control', 'Fire Resistance', 'Heat Generation', 'Heat Resistance', 'Hellfire Manipulation', 'Hellfire Resistance', 'Invulnerability', 'Longevity', 'Marksmanship', 'Pain Manipulation', 'Pain Suppression', 'Penance Stare', 'Petrification', 'Reflexes', 'Regeneration', 'Soul Manipulation', 'Soul Resistance', 'Stamina', 'Toxin and Disease Resistance', 'Transformation', 'Vehicular Mastery', 'Weapon Creation', 'Acid Resistants', 'Adaptation', 'Death Manipulation', 'Death Touch', 'Dimensional Awareness', 'Duplication', 'Durability Negation', 'Electricity Resistance', 'Energy Resistance', 'Enhanced Hearing', 'Enhanced Memory', 'Enhanced Sight', 'Enhanced Touch', 'Exorcism', 'Illusion Resistance', 'Illusions', 'Immortality', 'Immortality Negation', 'Insanity', 'Jump', 'Large Size', 'Magic', 'Master Martial Artist', 'Matter Manipulation', 'Melting', 'Mind Control Resistance', 'Portal Creation', 'Possession Resistance', 'Purification', 'Radiation Immunity', 'Regeneration Negation', 'Shapeshifting', 'Shockwaves Generation', 'Size Changing', 'Statistics Reduction', 'Summoning', 'Surface Scaling', 'Telepathy', 'Telepathy Resistance', 'Teleportation', 'Weapon-based Powers', 'Weapons Master']",,,Ultimate Avengers #8,Neutral,Earth-1610 - Ultimate Marvel Universe,Male,"213 cm • 6'11.9""",-,No eyes,No Hair
44,Ghost Rider,/ghost-rider/10-47413/,Johnny Blaze,85,55,50,100,100,80,"['Ability Shift', 'Accelerated Healing', 'Acid Resistants', 'Adaptation', 'Agility', 'Banish', 'Berserk Mode', 'Causality Resistance', 'Cold Resistance', 'Death Manipulation', 'Death Touch', 'Demon Physiology', 'Dimensional Travel', 'Durability', 'Durability Negation', 'Electricity Resistance', 'Element Control', 'Fear Inducement', 'Fear Manipulation', 'Fire Control', 'Fire Resistance', 'Heat Generation', 'Heat Resistance', 'Hellfire Manipulation', 'Hellfire Resistance', 'Holy Resistance', 'Illusion Resistance', 'Immortality', 'Intelligence', 'Jump', 'Magic Resistance', 'Mind Control Resistance', 'Penance Stare', 'Possession Resistance', 'Rage Power', 'Reality Warping Resistance', 'Reflexes', 'Regeneration', 'Soul Manipulation', 'Soul Resistance', 'Spirit Control', 'Stamina', 'Summoning', 'Super Speed', 'Super Strength', 'Telepathy Resistance', 'Time Manipulation Resistance', 'Toxin and Disease Resistance', 'Unholy Resistance', 'Weapon Creation', 'Weapon Summoning', 'Angel Physiology', 'Attack Negation', 'Attack Reflection', 'Biokinesis', 'Bone Manipulation', 'Dimensional Awareness', 'Empathy', 'Endurance', 'Energy Resistance', 'Enhanced Condition', 'Enhanced Hearing', 'Enhanced Memory', 'Enhanced Sight', 'Existence Erasure Resistance', 'Exorcism', 'Fate Manipulation', 'Fate Resistance', 'Flight', 'Illusions', 'Longevity', 'Marksmanship', 'Master Martial Artist', 'Non-Physical Interaction', 'Perfect Recollection', 'Portal Creation', 'Power Mimicry', 'Power Mimicry Immunity', 'Power Nullifier', 'Radiation Immunity', 'Reality Warping', 'Self-Sustenance', 'Shapeshifting', 'Size Changing', 'Stealth', 'Strength Force', 'Telepathy', 'Teleportation', 'Transformation', 'Vehicular Mastery', 'Weapon-based Powers', 'Weapons Master', 'Weather Control', 'Emotional Power Up']",,,"Unholy Union #1 (July, 2007)",Good,Earth-7642 - Crossover Earth,Male,-,-,No eyes,No Hair
45,Ghost Rider,/ghost-rider/10-47872/,Robert Blackthorne,0,0,0,0,0,0,,,,,,Earth-1610 - Ultimate Marvel Universe,,-,-,,
46,Ghost Rider,/ghost-rider/10-48939/,Johnny Blaze,80,95,95,100,100,80,,,,,Good,Earth-2301 - Mangaverse,Male,-,-,No eyes,No Hair
47,Ghost Rider,/ghost-rider/10-48941/,Knuckles O'Shaugnessy,95,85,80,85,100,85,"['Acid Resistants', 'Agility', 'Banish', 'Berserk Mode', 'Bloodlust', 'Cold Resistance', 'Curse Resistance', 'Damage Boost', 'Danger Sense', 'Dark Magic', 'Death Manipulation', 'Death Touch', 'Demon Physiology', 'Dexterity', 'Disguise Mastery', 'Durability', 'Elemental Transmogrification', 'Energy Absorption', 'Energy Manipulation', 'Energy Resistance', 'Fear Inducement', 'Fear Manipulation', 'Fire Control', 'Fire Resistance', 'Heat Generation', 'Heat Resistance', 'Hellfire Manipulation', 'Hellfire Resistance', 'Illusions', 'Immortality', 'Intelligence', 'Magic', 'Magic Absorption', 'Marksmanship', 'Master Martial Artist', 'Master Tactician', 'Peak Human Condition', 'Penance Stare', 'Pocket Dimensions', 'Possession', 'Reflexes', 'Regeneration', 'Resurrection', 'Spirit Control', 'Stamina', 'Super Speed', 'Super Strength', 'Weapon Creation', 'Weapon Summoning', 'Weapon-based Powers', 'Weapons Master', 'Accelerated Healing', 'Angel Physiology', 'Apathy', 'Causality Resistance', 'Clairvoyance Resistance', 'Corruption Resistance', 'Creation', 'Disguise Resistance', 'Electricity Resistance', 'Electrokinesis', 'Element Control', 'Emotional Power Up', 'Empathy', 'Endurance', 'Enhanced Condition', 'Enhanced Hearing', 'Enhanced Memory', 'Enhanced Sight', 'Enhanced Smell', 'Enhanced Taste', 'Enhanced Thievery', 'Enhanced Touch', 'Existence Erasure Resistance', 'Holy Resistance', 'Illusion Resistance', 'Insanity', 'Intangibility', 'Interstellar Travel', 'Invulnerability', 'Longevity', 'Magic Resistance', 'Matter Manipulation', 'Melting', 'Mind Control Resistance', 'Portal Creation', 'Possession Resistance', 'Soul Resistance', 'Statistics Amplification', 'Stealth', 'Summoning', 'Telekinesis', 'Telepathy', 'Telepathy Resistance', 'Teleportation', 'Weather Control', 'Reality Warping', 'Reality Warping Resistance', 'Time Manipulation Resistance', 'Toxin and Disease Resistance', 'Unholy Resistance']",,,,,Earth-616 - Prime Marvel Universe,,-,-,,
