,name,href,identity,intelligence,strength,speed,durability,power,combat,powers,full name,place of birth,first appearance,alignment,universe,gender,height,weight,eye color,hair color
52,Psych,/psych/10-28627/,Bashir,0,0,0,0,0,0,,,,,,Prime Earth - Prime DC Comics Universe,,-,-,,
53,Psyche,/psyche/10-32051/,,0,0,0,0,0,0,,,,,,Pre-Crisis - Pre Crisis on Infinite Earths,,-,-,,
54,Psycho Jenny,/psycho-jenny/10-37793/,,0,0,0,0,0,0,,,,,,Devilman Crybaby - Devilman,,-,-,,
55,Psycho Mantis,/psycho-mantis/10-48393/,,100,75,75,80,100,50,"['Hypnokinesis', 'Intelligence', 'Telekinesis', 'Telepathy', 'The Fourth Wall']",,,,Bad,MGS - Metal Gear Solid,Male,-,-,Blue,Red
56,Psycho Pirate,/psycho-pirate/10-11669/,Roger Hayden,0,0,0,0,0,0,,,,,,Prime Earth - Prime DC Comics Universe,,-,-,,
57,Psycho Pirate,/psycho-pirate/10-15942/,Roger Hayden,0,0,0,0,0,0,,,,,,Arrowverse - DC Television Universe,,-,-,,
58,Psycho-Man,/psycho-man/10-1048/,,0,0,0,0,0,0,,,,,Bad,Earth-616 - Prime Marvel Universe,Male,-,-,,
59,Psycho-Man,/psycho-man/10-45739/,Revka Scyros III,0,0,0,0,0,0,,,,,,Earth-1610 - Ultimate Marvel Universe,,-,-,,
60,Psycho-Man,/psycho-man/10-46505/,Benjamin Brighton,0,0,0,0,0,0,,,,,,Earth-12101 - Marvel's Earth-12101,,-,-,,
61,Psycho-Pirate,/psycho-pirate/10-32624/,Roger Hayden,0,0,0,0,0,0,,,,,,Pre-Crisis - Pre Crisis on Infinite Earths,,-,-,,
62,Psycho-Pirate,/psycho-pirate/10-49395/,,0,0,0,0,0,0,,,,,,DCAU - DC Animated Universe,,-,-,,
63,Psycho-Pirate (Infinite Frontier),/psycho-pirate-infinite-frontier/10-31898/,Roger Hayden,0,0,0,0,0,0,,,,,,Prime Earth - Prime DC Comics Universe,,-,-,,
64,Psychovulture,/psychovulture/10-28435/,Vultura Insanus,30,1,17,5,7,10,"['Agility', 'Flight', 'Animal Attributes', 'Electrokinesis', 'Natural Weapons', 'Vision - Thermal']",,,Skull Island: The Birth of Kong,Neutral,MonsterVerse - MonsterVerse,,"274.3 cm • 8'12""",-,-,-
65,Psycwave,/psycwave/10-23420/,,0,0,0,0,0,0,,,,,,,,-,-,,
66,Psyduck,/psyduck/10-23726/,,0,0,0,0,0,0,,,,,,Pokemon - Pokemon,,-,-,,
67,Psyklop,/psyklop/10-18390/,Psyklop,0,0,0,0,0,0,,,,,,Earth-616 - Prime Marvel Universe,,-,-,,
68,Psykos,/psykos/10-21318/,Psykos,80,100,50,50,90,30,"['Accelerated Healing', 'Agility', 'Anti-Gravity', 'Berserk Mode', 'Blessed', 'Body Puppetry', 'Cold Resistance', 'Danmaku', 'Durability', 'Emotional Power Up', 'Energy Beams', 'Energy Blasts', 'Energy Manipulation', 'Energy Resistance', 'Extrasensory Perception', 'Flight', 'Force Fields', 'Heat Generation', 'Heat Resistance', 'Intelligence', 'Invulnerability', 'Levitation', 'Radiation Immunity', 'Regeneration', 'Shockwaves Generation', 'Stamina', 'Statistics Amplification', 'Super Speed', 'Super Strength', 'Telekinesis', 'Toxin and Disease Resistance', 'Acid Resistants', 'Clairvoyance Resistance', 'Curse Resistance', 'Dexterity', 'Electricity Resistance', 'Electrokinesis', 'Endurance', 'Energy Absorption', 'Enhanced Hearing', 'Enhanced Memory', 'Enhanced Sight', 'Enhanced Touch', 'Fire Resistance', 'Illusion Resistance', 'Immortality', 'Large Size', 'Magic Resistance', 'Mind Control Resistance', 'Precognition', 'Reflexes', 'Size Changing', 'Social Influencing', 'Soul Resistance', 'Super Breath', 'Telepathy', 'Telepathy Resistance', 'Transformation', 'Wind Control']",,,One Punch Man Chapter 66,Bad,OPM - One Punch Man,Female,-,-,Green,Green
69,Psykos,/psykos/10-47026/,,0,0,0,0,0,0,,,,,,Earth-616 - Prime Marvel Universe,,-,-,,
70,Psylocke,/psylocke/10-114/,Elizabeth Braddock,65,25,25,20,65,90,"['Durability', 'Stamina', 'Super Strength', 'Agility', 'Astral Projection', 'Cloaking', 'Energy Constructs', 'Energy Manipulation', 'Force Fields', 'Hypnokinesis', 'Illusions', 'Levitation', 'Marksmanship', 'Master Martial Artist', 'Master Tactician', 'Mind Control', 'Natural Weapons', 'Possession', 'Power Augmentation', 'Precognition', 'Pressure Points', 'Psionic Powers', 'Psychometry', 'Reflexes', 'Stealth', 'Telekinesis', 'Telepathy', 'Telepathy Resistance', 'Weapons Master']","Elizabeth ""Betsy"" Braddock","Braddock Manor, England","Captain Britain #8 (December, 1976) / New Mutants Annual #2 (October, 1986) (US)",Good,Earth-616 - Prime Marvel Universe,Female,"180.3 cm • 5'11""",70.3 kg • 154.98 lbs,Blue,Purple
71,Psylocke,/psylocke/10-22342/,Kwannon,0,0,0,0,0,0,,,"Tokyo, Japan",The Uncanny X-Men #256,,Earth-616 - Prime Marvel Universe,Female,"180.3 cm • 5'11""",70.3 kg • 154.98 lbs,,
72,Psylocke,/psylocke/10-25004/,Elizabeth Braddock,0,0,0,0,0,0,,,,,,MCOC - Marvel Contest of Champions,,-,-,,
73,Psylocke,/psylocke/10-13963/,Elizabeth Braddock,60,5,11,20,50,80,"['Stamina', 'Acrobatics', 'Agility', 'Cloaking', 'Energy Constructs', 'Master Martial Artist', 'Psionic Powers', 'Reflexes', 'Stealth', 'Swordsmanship']",,,X men Origins wolverine,Neutral,EMCU - Extended Marvel Cinematic Universe (2000-2019 Movies),Female,"162.6 cm • 5'4""",69.9 kg • 154.1 lbs,Brown,Black
74,Psylocke,/psylocke/10-41138/,Elizabeth Braddock,0,0,0,0,0,0,,,,,,Earth-1610 - Ultimate Marvel Universe,,-,-,,
75,Psylocke,/psylocke/10-41972/,Elizabeth Braddock,0,0,0,0,0,0,,,,,,Earth-11326 - Marvel's Age Of X,,-,-,,
76,Psylocke,/psylocke/10-47713/,,0,0,0,0,0,0,,,,,,Earth-92131 - Marvel's 92niverse,,-,-,,
77,Psynapse,/psynapse/10-10635/,,0,0,0,0,0,0,,,,,,Earth-616 - Prime Marvel Universe,,-,-,,
78,Psyphon,/psyphon/10-22791/,Psyphon,0,0,0,0,0,0,,,,,,,,-,-,,
79,Psyphon (Power Of Dwarf Star),/psyphon-power-of-dwarf-star/10-22790/,Psyphon,65,100,85,50,85,70,"['Accelerated Healing', 'Aura', 'Cold Resistance', 'Durability', 'Endurance', 'Energy Beams', 'Energy Resistance', 'Fire Control', 'Heat Generation', 'Intelligence', 'Levitation', 'Marksmanship', 'Stamina', 'Super Speed', 'Super Strength', 'Weapon-based Powers', 'Agility', 'Dexterity', 'Energy Blasts', 'Energy Constructs', 'Energy Manipulation', 'Flight', 'Heat Resistance', 'Illumination', 'Interstellar Travel', 'Invulnerability', 'Jump', 'Longevity', 'Reflexes', 'Regeneration', 'Stealth', 'Telekinesis', 'Teleportation', 'Toxin and Disease Resistance', 'Vision - Heat', 'Weapons Master']",,,Vengeance of Vilgax: Part 1,Bad,Ben 10,Male,-,-,Red,No Hair
80,Pteracuda,/pteracuda/10-16232/,Pteracuda,0,0,0,0,0,0,,,,,,,,-,-,,
81,Pteranodon,/pteranodon/10-49360/,Pteranodon,30,1,15,8,10,15,"['Animal Attributes', 'Enhanced Sight', 'Flight', 'Gliding', 'Natural Weapons']",,,The Lost World: Jurassic Park,Neutral,Jurassic Park - Jurassic Park,,"200 cm • 6'6.7""",24.95 kg • 55.01 lbs,-,-
82,Ptilol,/ptilol/10-44576/,Ptilol,0,0,0,0,0,0,,,,Manga: Sailor Moon (Chapter #32),Bad,Sailor Moon - Sailor Moon,Female,-,-,Red,Red
83,Puar,/puar/10-1230/,,0,0,0,0,0,0,,,,,,DB - Dragon Ball Verse,,-,-,,
84,Puck,/puck/10-25919/,Zuzha Yu,0,0,0,0,0,0,,,,,,,,-,-,,
85,Puck,/puck/10-111/,Eugene Milton Judd,0,0,0,0,0,0,,Eugene Milton Judd,Place of birth unknown,First appearance unknown,Good,Earth-616 - Prime Marvel Universe,Male,-,-,Brown,-
86,Puck,/puck/10-45892/,,0,0,0,0,0,0,,,,,,Dota,,-,-,,
87,Puck,/puck/10-46148/,,75,30,100,65,100,60,"['Animation', 'Flight', 'Illusions', 'Invisibility', 'Magic', 'Possession', 'Reality Warping', 'Teleportation', 'Shapeshifting', 'Soul Manipulation']",,,Gargoyles S02E05 - The Mirror,Neutral,Gargoyles - Gargoyles (1994–1997 TV Series),Male,-,-,Black,White
88,Puddleglum,/puddleglum/10-32110/,,0,0,0,0,0,0,,,,,,Narnia - The Chronicles of Narnia,,-,-,,
89,Pudge,/pudge/10-45807/,,0,0,0,0,0,0,,,,,,Dota,,-,-,,
90,Puff,/puff/10-30844/,,0,0,0,0,0,0,,,,,,Dakotaverse,,-,-,,
91,Pugna,/pugna/10-45891/,,0,0,0,0,0,0,,,,,,Dota,,-,-,,
92,Pugsley Addams,/pugsley-addams/10-28875/,,0,0,0,0,0,0,,,,,-,Addams Family - Addams Family,Male,-,-,-,-
93,Puke,/puke/10-16022/,,0,0,0,0,0,0,,,,,,Earth-616 - Prime Marvel Universe,,-,-,,
94,Pulsar,/pulsar/10-1523/,Monica Rambeau,0,0,0,0,0,0,,Monica Rambeau,,,Good,Earth-616 - Prime Marvel Universe,Female,-,-,,
95,Pulsar,/pulsar/10-28991/,,0,0,0,0,0,0,,,,,,,,-,-,,
96,Pulsar,/pulsar/10-33679/,Monica Rambeau,0,0,0,0,0,0,,,,,,Earth-70105,,-,-,,
97,Pulsar,/pulsar/10-35149/,,0,0,0,0,0,0,,,,,,Megas XLR,,-,-,,
98,Pulse 8,/pulse-8/10-43451/,John Wether,0,0,0,0,0,0,,,,,,Prime Earth - Prime DC Comics Universe,,-,-,,
99,Puma,/puma/10-14/,Thomas Fireheart,0,0,0,0,0,0,,Thomas Fireheart,"Near Hartsdale, New Mexico",,Bad,Earth-616 - Prime Marvel Universe,,"188 cm • 6'2""",108.9 kg • 240.08 lbs,Green,Red
100,Pumbaa,/pumbaa/10-29034/,,0,0,0,0,0,0,,,,,Good,,Male,-,-,-,-
101,Pumbaa (2019),/pumbaa-2019/10-34917/,Pumbaa,0,0,0,0,0,0,,,,,,,,-,-,,
102,Pumyra,/pumyra/10-48203/,,0,0,0,0,0,0,,,,,,Thundercats,,-,-,,
103,Punch,/punch/10-19257/,Punch,0,0,0,0,0,0,,,,,,Prime Earth - Prime DC Comics Universe,,-,-,,
104,Punchline,/punchline/10-19638/,Alexis Kaye,55,1,1,5,5,50,"['Stamina', 'Acrobatics', 'Agility', 'Stealth', 'Toxin and Disease Control', 'Weapons Master', 'Adaptation', 'Marksmanship', 'Master Martial Artist']",,,Batman #89 - Their Dark Designs Part 4,Bad,Prime Earth - Prime DC Comics Universe,-,-,-,Green,Black
105,Punchy,/punchy/10-37226/,Matthew O'Connor,0,0,0,0,0,0,,,,,,Earth-50 - Wildstorm Universe,,-,-,,
106,Punisher,/punisher/10-112/,Frank Castle,65,8,19,15,17,95,"['Agility', 'Durability', 'Endurance', 'Indomitable Will', 'Intelligence', 'Marksmanship', 'Master Martial Artist', 'Master Tactician', 'Peak Human Condition', 'Reflexes', 'Stamina', 'Stealth', 'Weapon-based Powers', 'Weapons Master', 'Dexterity', 'Explosion Manipulation', 'Intuitive aptitude', 'Acrobatics', 'Mind Control Resistance', 'Telepathy Resistance']",Frank G. Castle,"Queens, New York City, New York",AMAZING SPIDER-MAN #129,Good,Earth-616 - Prime Marvel Universe,Male,"190.5 cm • 6'3""",102.1 kg • 225.09 lbs,Blue,Black
107,Punisher,/punisher/10-11581/,Jacob Gallows,0,0,0,0,0,0,,,NYC,Punisher 2099 #1,,Earth-928 - Marvel 2099,Male,"185.4 cm • 6'1""",90.7 kg • 199.96 lbs,Black,Black
108,Punisher,/punisher/10-25005/,Frank Castle,0,0,0,0,0,0,,,,,,MCOC - Marvel Contest of Champions,,-,-,,
109,Punisher,/punisher/10-28529/,Thanos,0,0,0,0,0,0,,,Titan,"Cosmic Ghost Rider #3 September, 2018",Good,Earth-18138,Male,"201 cm • 6'7.1""","950 kg • 2,094.39 lbs",Red,No Hair
110,Punisher,/punisher/10-32616/,Frank Castle,0,0,0,0,0,0,,,,,,Earth-19121 - Marvel Zombies: Resurrection,,-,-,,
111,Punisher,/punisher/10-33611/,Frank Castle,0,0,0,0,0,0,,,,,,Earth-666 - Undead Universe,,-,-,,
112,Punisher,/punisher/10-33681/,Frank Castle,0,0,0,0,0,0,,,,,,Earth-70105,,-,-,,
113,Punisher,/punisher/10-34153/,"Frank Castelione, Jr.",60,8,10,10,15,60,"['Marksmanship', 'Stamina', 'Stealth', 'Weapons Master', 'Agility', 'Bloodlust', 'Cold Resistance', 'Endurance', 'Explosion Manipulation', 'Heat Resistance', 'Indomitable Will', 'Master Martial Artist', 'Master Tactician', 'Reflexes', 'Smoke Manipulation', 'Vehicular Mastery']",,New York,"Punisher Noir #1 (August, 2009)",Neutral,Earth-90214 - Marvel Noir,Male,-,-,Brown,Black
114,Punisher,/punisher/10-34209/,Frank Castle,0,0,0,0,0,0,,,,,,MAU - Marvel Animated Universe,,-,-,,
115,Punisher,/punisher/10-35673/,Frank Castle,0,0,0,0,0,0,,,,,,Earth-12091 - Space: Punisher,,-,-,,
