,name,href,identity,intelligence,strength,speed,durability,power,combat,powers,full name,place of birth,first appearance,alignment,universe,gender,height,weight,eye color,hair color
13,Beta Ray Bill,/beta-ray-bill/10-28/,Beta Ray Bill,70,100,100,100,100,80,"['Adaptation', 'Agility', 'Berserk Mode', 'Cold Resistance', 'Cyborgization', 'Dexterity', 'Dimensional Travel', 'Durability', 'Electrical Transport', 'Electricity Resistance', 'Electrokinesis', 'Endurance', 'Energy Absorption', 'Energy Armor', 'Energy Blasts', 'Energy Manipulation', 'Energy Resistance', 'Enhanced Hearing', 'Enhanced Memory', 'Enhanced Sight', 'Fire Resistance', 'Flight', 'Force Fields', 'Heat Generation', 'Heat Resistance', 'Intelligence', 'Invulnerability', 'Longevity', 'Marksmanship', 'Master Martial Artist', 'Portal Creation', 'Radiation Immunity', 'Reflexes', 'Regeneration', 'Self-Sustenance', 'Shockwaves Generation', 'Spaceflight', 'Stamina', 'Summoning', 'Super Speed', 'Super Strength', 'Teleportation', 'Toxin and Disease Resistance', 'Transformation', 'Weapon Summoning', 'Weapons Master', 'Weather Control', 'Wind Control', 'Accelerated Healing', 'Aura', 'Bloodlust', 'Clairvoyance Resistance', 'Corruption Resistance', 'Curse Resistance', 'Dimensional Awareness', 'Electricity Absorption', 'Electro-Magnetism Manipulation', 'Element Control', 'Emotional Power Up', 'Hellfire Resistance', 'Illusion Resistance', 'Immortality', 'Interstellar Travel', 'Levitation', 'Magic', 'Magic Resistance', 'Master Tactician', 'Mind Control Resistance', 'Omnilingualism', 'Possession Resistance', 'Soul Resistance', 'Telepathy Resistance', 'Time Manipulation Resistance']",Beta Ray Bill,"Korbin, Burning Galaxy",Thor #337,Good,Earth-616 - Prime Marvel Universe,Male,"200.7 cm • 6'7""",217.7 kg • 479.95 lbs,White,No Hair
14,Beta Ray Bill,/beta-ray-bill/10-46288/,,0,0,0,0,0,0,,,Korbonite,Avengers:Earth's mightiest heroes eposide 34,Good,Earth-8096 - The Avengers: Earth's Mightiest Heroes (2010-1013 TV Series),Male,-,-,White,-
15,Beta Red,/beta-red/10-44610/,,0,0,0,0,0,0,,,,,,Earth-295 - Age of Apocalypse,,-,-,,
16,Betadron,/betadron/10-34295/,Betadron,80,100,100,100,100,90,"['Accelerated Healing', 'Adaptation', 'Agility', 'Attack Negation', 'Attack Reflection', 'Berserk Mode', 'Bloodlust', 'Bullet Time', 'Camouflage', 'Cold Resistance', 'Damage Boost', 'Dark Arts', 'Darkforce Manipulation', 'Dexterity', 'Durability', 'Electricity Resistance', 'Element Control', 'Emotional Power Up', 'Endurance', 'Energy Absorption', 'Energy Armor', 'Energy Beams', 'Energy Blasts', 'Energy Manipulation', 'Energy Resistance', 'Enhanced Hearing', 'Enhanced Memory', 'Enhanced Sight', 'Enhanced Smell', 'Enhanced Thievery', 'Enhanced Touch', 'Existence Erasure Resistance', 'Explosion Manipulation', 'Fire Resistance', 'Flight', 'Fusion', 'Heat Generation', 'Heat Resistance', 'Intelligence', 'Invulnerability', 'Jump', 'Master Tactician', 'Matter Absorption', 'Mind Control Resistance', 'Power Absorption', 'Power Sense', 'Power Suit', 'Spaceflight', 'Stamina', 'Super Breath', 'Super Speed', 'Super Strength', 'Weapon Creation', 'Non-Corporeal', 'Pain Suppression', 'Projection', 'Radiation Immunity', 'Rage Power', 'Reflexes', 'Regeneration', 'Size Changing', 'Stealth', 'Telepathy Resistance', 'Toxin and Disease Control', 'Vision - Night', 'Vision - X-Ray', 'Weather Control', 'Dimensional Awareness', 'Dimensional Travel', 'Fire Control', 'Hellfire Manipulation', 'Hellfire Resistance', 'Immortality', 'Sonic Scream']",,,,,Bakugan,,-,-,,
17,Beth Greene,/beth-greene/10-34432/,,0,0,0,0,0,0,,,,,,TWD - The Walking Dead Series (2010-2021),,-,-,,
18,Beth Phoenix,/beth-phoenix/10-15130/,Elizabeth Kocia?ski,0,0,0,0,0,0,,,,,,,,-,-,,
19,Beth Ross,/beth-ross/10-39739/,Elizabeth Ross,0,0,0,0,0,0,,,,,,Prime Earth - Prime DC Comics Universe,,-,-,,
20,Beth Smith,/beth-smith/10-19794/,,0,0,0,0,0,0,,,,,,R&M - Rick and Morty Universe,,-,-,,
21,Bethany,/bethany/10-36090/,,0,0,0,0,0,0,,,,,,Cknd - Codename: Kids Next Door,,-,-,,
22,Betilakk,/betilakk/10-47034/,,0,0,0,0,0,0,,,,,,Earth-616 - Prime Marvel Universe,,-,-,,
23,Betsy Beltoise,/betsy-beltoise/10-35930/,,0,0,0,0,0,0,,,,,,Ksliw - Kaguya-sama Love Is War,,-,-,,
24,Bette Noir,/bette-noir/10-21338/,Bette Noir,0,0,0,0,0,0,,,,,,,,-,-,,
25,Betty,/betty/10-30449/,Betty,0,0,0,0,0,0,,,,,,,,-,-,,
26,Betty Brant,/betty-brant/10-262/,Elizabeth Brant,0,0,0,0,0,0,,,,,Good,Earth-616 - Prime Marvel Universe,,-,-,,
27,Betty Brant,/betty-brant/10-32802/,,0,0,0,0,0,0,,,,Spider-Man 2002,Good,Raimiverse - Spider-Man (2002-2007 Movies),Female,"165 cm • 5'5""",56 kg • 123.46 lbs,Blue,Brown / Black
28,Betty Brant,/betty-brant/10-34066/,Elizabeth Brant,0,0,0,0,0,0,,,,,,Earth-90214 - Marvel Noir,,-,-,,
29,Betty Cooper,/betty-cooper/10-23798/,Elizabeth Cooper,55,1,1,5,5,15,['Intelligence'],,,,,Archieverse,,-,-,,
30,Betty Ross,/betty-ross/10-41858/,,0,0,0,0,0,0,,,,,,Earth-811 - Days of Future Past,,-,-,,
31,Betty-6,/betty-6/10-42958/,,0,0,0,0,0,0,,,,,,Earth-9200 - Marvel's Dystopia,,-,-,,
32,Beverly Katz,/beverly-katz/10-37937/,,0,0,0,0,0,0,,,,,,Hannibal - Hannibal Tv Series,,-,-,,
33,Beverly Marsh,/beverly-marsh/10-17867/,,0,0,0,0,0,0,,,"Derry, Maine",It,Good,,Female,-,-,Amber,Red / Orange
34,Beverly Marsh,/beverly-marsh/10-17868/,,0,0,0,0,0,0,,,,,,,,-,-,,
35,Beverly Switzler,/beverly-switzler/10-30788/,,0,0,0,0,0,0,,,,,,Earth-616 - Prime Marvel Universe,,-,-,,
36,Bewilderbeast,/bewilderbeast/10-15039/,,0,0,0,0,0,0,,,,,,,,-,-,,
37,Beyond Birthday,/beyond-birthday/10-19962/,,90,1,6,10,10,50,"['Disguise Mastery', 'Insanity', 'Intelligence', 'Psychometry', 'Master Martial Artist', 'Preparation']",,,,Bad,Death Note,Male,"180 cm • 5'10.9""",52 kg • 114.64 lbs,Red,Black
38,Beyond The Grave,/beyond-the-grave/10-43477/,,0,0,0,0,0,0,,,,,,Gungrave - Gungrave Gore,,-,-,,
39,Beyonder,/beyonder/10-1293/,,100,100,100,100,100,100,"['Nigh-Omnipotence', 'Nigh-Omniscience', 'Omnipresence']",,Created in the Beyond,Marvel Super-Heroes Secret Wars #1,Neutral,Earth-616 - Prime Marvel Universe,Male,-,-,,
40,Beyonder,/beyonder/10-23907/,Terrence McGinnis,0,0,0,0,0,0,,,,,,DM - Dark Multiverse,,-,-,,
41,Beyonder,/beyonder/10-23982/,Beyonder,100,100,100,90,100,80,"['Nigh-Omnipresence', 'Nigh-Omniscience', 'Reality Warping', 'Subjective Reality', 'Super Strength', 'Time Travel', 'Will Of God']",,,,-,MAU - Marvel Animated Universe,-,-,-,-,-
42,Beyonder,/beyonder/10-16963/,Ivory King,100,100,100,100,100,100,"['Nigh-Omnipotence', 'Nigh-Omnipresence', 'Nigh-Omniscience']",,,"Marvel Super Heroes Secret Wars #1 (May, 1984)",Neutral,Earth-616 - Prime Marvel Universe,Male,-,-,,No Hair
43,Beyonder,/beyonder/10-45097/,,0,0,0,0,0,0,,,,Spider-man animated series season 5 eposide 9,Neutral,Earth-92131 - Marvel's 92niverse,Male,-,-,Yellow,Black
44,Beyonder,/beyonder/10-49642/,,100,100,100,100,100,100,"['Nigh-Omnipotence', 'Nigh-Omnipresence']",,,"Marvel Apes #3 (October, 2008)",-,Earth-8101 - Monkeyverse,-,-,-,-,Brown
45,Beyonder,/beyonder/10-49643/,,0,0,0,0,0,0,,,,"Guardians of the Galaxy #38 (May, 1993)",Bad,Earth-691 - Home to Guardians of the Galaxy 31st Century,Male,-,-,White,Black
46,Beyonder (Cosmic Cube),/beyonder-cosmic-cube/10-37302/,Beyonder,100,100,100,100,100,100,"['Nigh-Omnipotence', 'Nigh-Omniscience', 'Omnipresence']",,,,,Earth-616 - Prime Marvel Universe,,-,-,,
47,Beyonder (Post-Retcon),/beyonder-post-retcon/10-14042/,Beyonder,100,100,100,100,100,100,"['Nigh-Omnipotence', 'Nigh-Omniscience', 'Omnipresence']",,,,Bad,Earth-616 - Prime Marvel Universe,Male,-,-,,
48,Bheara,/bheara/10-35244/,,0,0,0,0,0,0,,,,,,DanMachi - Is It Wrong to Try to Pick Up Girls in a Dungeon? Universe,,-,-,,
49,Bi-Beast,/bi-beast/10-11892/,,85,100,50,50,60,75,"['Cold Resistance', 'Energy Blasts', 'Energy Manipulation', 'Fire Resistance', 'Heat Generation', 'Heat Resistance', 'Inorganic Physiology', 'Intelligence', 'Master Martial Artist', 'Radiation Absorption', 'Radiation Control', 'Radiation Immunity', 'Toxin and Disease Resistance', 'Wind Control', 'Acid Resistants', 'Berserk Mode', 'Electricity Resistance', 'Energy Absorption', 'Energy Resistance', 'Enhanced Hearing', 'Enhanced Sight', 'Enhanced Smell', 'Enhanced Taste', 'Explosion Manipulation', 'Indomitable Will', 'Master Tactician', 'Mind Control', 'Mind Control Resistance', 'Pain Suppression', 'Preparation', 'Self-Destruction', 'Self-Sustenance', 'Shockwaves Generation', 'Telepathy Resistance', 'Weapons Master']",,,Incredible Hulk #169,Good,Earth-616 - Prime Marvel Universe,Male,"228.6 cm • 7'6""",158.8 kg • 350.09 lbs,Black,None
50,Bi-Plane,/bi-plane/10-20818/,,0,0,0,0,0,0,,,,,,Invincible,,-,-,,
51,Bia,/bia/10-39684/,,0,0,0,0,0,0,,,,,,Prime Earth - Prime DC Comics Universe,,-,-,,
52,Bianca Di Angelo,/bianca-di-angelo/10-16074/,Bianca Di Angelo,0,0,0,0,0,0,,,,,,PJO - Percy Jackson & the Olympians,,-,-,,
53,Biarra,/biarra/10-27572/,,80,100,85,100,70,100,"['Accelerated Development', 'Acrobatics', 'Agility', 'Cold Resistance', 'Dexterity', 'Durability', 'Endurance', 'Fire Resistance', 'Heat Resistance', 'Indomitable Will', 'Information Analysis', 'Intelligence', 'Invulnerability', 'Jump', 'Longevity', 'Marksmanship', 'Master Martial Artist', 'Master Tactician', 'Natural Armor', 'Peak Human Condition', 'Power Suit', 'Radiation Immunity', 'Reflexes', 'Stamina', 'Super Speed', 'Super Strength', 'Toxin and Disease Resistance', 'Ability Shift', 'Accelerated Healing', 'Adaptation']",,,,Neutral,DB - Dragon Ball Verse,-,-,-,Blue,No Hair
54,Biba Amatori,/biba-amatori/10-41309/,,0,0,0,0,0,0,,,,,,KotIF - Kabaneri of the Iron Fortress,,-,-,,
55,Bibbo Bibbowski,/bibbo-bibbowski/10-23566/,Bibbo Bibbowski,45,5,1,5,5,20,,,,,,DCAU - DC Animated Universe,,-,-,,
56,Bibbo Bibbowski,/bibbo-bibbowski/10-31995/,,0,0,0,0,0,0,,,,,,Prime Earth - Prime DC Comics Universe,,-,-,,
57,Bibleman,/bibleman/10-12083/,Miles Peterson,0,0,0,0,0,0,,,,,,,,-,-,,
58,Biburio,/biburio/10-33874/,,0,0,0,0,0,0,,,,,,ZatchBell Universe,,-,-,,
59,Bickslow,/bickslow/10-27310/,Bickslow,0,0,0,0,0,0,,,,Manga: Fairy Tail - Chapter #106,Good,Fairy Tail - Fairy Tail,Male,-,-,Green / Blue,Black / Blue
60,Bido,/bido/10-27692/,Bido,0,0,0,0,0,0,,,Amestris,Manga: Fullmetal Alchemist - Chapter #25,Neutral,FMA - Fullmetal Alchemist Verse,Male,-,-,Black,No Hair
61,Bido,/bido/10-39551/,Bido,45,100,70,65,50,95,"['Bullet Time', 'Chi Manipulation', 'Dexterity', 'Energy Absorption', 'Energy Beams', 'Energy Blasts', 'Flight', 'Jump', 'Longevity', 'Peak Human Condition', 'Stamina', 'Super Speed', 'Super Strength', 'Accelerated Healing', 'Acrobatics', 'Agility', 'Cold Resistance', 'Danmaku', 'Endurance', 'Energy Constructs', 'Energy Manipulation', 'Enhanced Condition', 'Explosion Manipulation', 'Fire Resistance', 'Heat Generation', 'Heat Resistance', 'Invulnerability', 'Marksmanship', 'Master Martial Artist', 'Reflexes']",,,,Bad,DB - Dragon Ball Verse,Male,-,-,-,Orange
62,Bidoof,/bidoof/10-47934/,,70,25,40,20,50,90,"['Accelerated Healing', 'Electrokinesis', 'Element Control', 'Elemental Transmogrification', 'Jaw Strength', 'Regeneration', 'Sleep Manipulation', 'Statistics Amplification', 'Statistics Reduction', 'Super Speed', 'Super Strength', 'Cold Resistance', 'Dark Arts', 'Dark Magic', 'Dark Matter Manipulation', 'Darkforce Manipulation', 'Fire Control', 'Fire Resistance', 'Heat Resistance', 'Non-Physical Interaction', 'Underwater breathing', 'Water Control', 'Enhanced Condition', 'Enhanced Hearing', 'Enhanced Memory', 'Enhanced Sight', 'Enhanced Smell', 'Enhanced Thievery', 'Enhanced Touch', 'Super Breath', 'Supernatural Condition']",,,,,Pokemon - Pokemon,,-,-,,
63,Bierce,/bierce/10-37197/,,0,0,0,0,0,0,,,,,,VHD - Vampire Hunter D Manga Series,,-,-,,
64,Bifur,/bifur/10-22249/,,0,0,0,0,0,0,,,,,,,,-,-,,
65,Big Alex,/big-alex/10-41872/,,0,0,0,0,0,0,,,,,,Earth-811 - Days of Future Past,,-,-,,
66,Big Atomic Lantern Boy,/big-atomic-lantern-boy/10-27105/,,0,0,0,0,0,0,,,,,,,,-,-,,
67,Big Bad Wolf,/big-bad-wolf/10-28418/,,0,0,0,0,0,0,,,,,,,,-,-,,
68,Big Bard,/big-bard/10-35649/,,0,0,0,0,0,0,,,,,,Earth-11 - DC's Earth-11,,-,-,,
69,Big Barda,/big-barda/10-1169/,Barda Free,75,100,80,75,70,100,"['Accelerated Healing', 'Acrobatics', 'Agility', 'Cold Resistance', 'Dexterity', 'Durability', 'Endurance', 'Fire Resistance', 'Heat Resistance', 'Immortality', 'Intelligence', 'Longevity', 'Marksmanship', 'Master Martial Artist', 'Reflexes', 'Stamina', 'Super Speed', 'Super Strength', 'Toxin and Disease Resistance', 'Weapon-based Powers', 'Weapons Master', 'Adaptation', 'Energy Blasts', 'Energy Constructs', 'Enhanced Memory', 'Enhanced Sight', 'Enhanced Smell', 'Flight', 'Godly Physiology', 'Invulnerability', 'Jump', 'Master Tactician', 'Power Suit', 'Teleportation', 'Gravity Control', 'Self-Sustenance']",Barda Free,Apokolips,Mister Miracle #4,Good,Prime Earth - Prime DC Comics Universe,Female,"213.4 cm • 7'0""",89.4 kg • 197.09 lbs,Blue,Black
70,Big Barda,/big-barda/10-23072/,Big Barda,70,75,50,75,65,100,"['Endurance', 'Heat Resistance', 'Immortality', 'Intelligence', 'Master Martial Artist', 'Stamina', 'Super Speed', 'Super Strength', 'Toxin and Disease Resistance', 'Weapons Master', 'Accelerated Healing', 'Cold Resistance', 'Electricity Resistance', 'Energy Resistance', 'Indomitable Will', 'Invulnerability', 'Reflexes', 'Agility', 'Flight']",,,,,DCAU - DC Animated Universe,,-,-,,
71,Big Barda,/big-barda/10-30503/,,0,0,0,0,0,0,,,,,,DCeased - DCeased,,-,-,,
72,Big Barda,/big-barda/10-34069/,Barda,0,0,0,0,0,0,,,,"Mister Miracle #4 (October, 1971)",Good,New 52 - New 52,Female,"188 cm • 6'2""",89 kg • 196.21 lbs,Blue,Black
73,Big Barda,/big-barda/10-35666/,,0,0,0,0,0,0,,,,,,Earth-1198 - Dark Side,,-,-,,
74,Big Barda,/big-barda/10-49279/,,0,0,0,0,0,0,,,,Young Justice season 3 eposide 14,Bad,Young Justice - Young Justice (2010- TV Series),Female,-,-,-,-
75,Big Bear,/big-bear/10-18822/,,0,0,0,0,0,0,,,,,,Prime Earth - Prime DC Comics Universe,,-,-,,
76,Big Beaver,/big-beaver/10-36158/,,0,0,0,0,0,0,,,,,,Imaginary Friends - Foster's Home for Imaginary Friends,,-,-,,
77,Big Ben,/big-ben/10-19927/,Benjamin Donovan,0,0,0,0,0,0,,,,,,Earth-616 - Prime Marvel Universe,,-,-,,
78,Big Ben,/big-ben/10-37790/,Benjamin Charterhouse Fortescue,0,0,0,0,0,0,,,,,,Earth-18 - Marvel Earth-18,,-,-,,
79,Big Bertha,/big-bertha/10-11699/,Bertha Crawford,0,0,0,0,0,0,,,,,,Earth-616 - Prime Marvel Universe,,-,-,,
80,Big Billy,/big-billy/10-31495/,William Williams,0,0,0,0,0,0,,,,,,Powerpuff Girls,,-,-,,
81,Big Boss,/big-boss/10-11511/,John,80,25,25,25,25,95,"['Agility', 'Camouflage', 'Dexterity', 'Intelligence', 'Longevity', 'Marksmanship', 'Master Martial Artist', 'Master Tactician', 'Pain Suppression', 'Peak Human Condition', 'Reflexes', 'Social Influencing', 'Stamina', 'Vehicular Mastery', 'Weapons Master', 'Accelerated Development', 'Accelerated Healing', 'Acrobatics', 'Cold Resistance', 'Endurance', 'Enhanced Hearing', 'Enhanced Sight', 'Enhanced Touch', 'Extrasensory Perception', 'Heat Resistance', 'Indomitable Will', 'Information Analysis', 'Jump', 'Mind Control Resistance', 'Non-Physical Interaction', 'Preparation', 'Regeneration', 'Sleep Manipulation', 'Sound Manipulation', 'Status Effect Inducement', 'Swordsmanship', 'Toxin and Disease Resistance', 'Electrokinesis', 'Explosion Manipulation', 'Light Control', 'Smoke Manipulation']",Johnathan,,Metal Gear (1987),Good,MGS - Metal Gear Solid,Male,"190.5 cm • 6'3""",88.9 kg • 195.99 lbs,Blue,Brown / White
82,Big Brain,/big-brain/10-10325/,,0,0,0,0,0,0,,,,,,,,-,-,,
83,Big Brain,/big-brain/10-42051/,,0,0,0,0,0,0,,,,,,Earth-982 - MC2,,-,-,,
84,Big Breeda,/big-breeda/10-18823/,,0,0,0,0,0,0,,,,,,Prime Earth - Prime DC Comics Universe,,-,-,,
85,Big Brother,/big-brother/10-42478/,,0,0,0,0,0,0,,,,,,Earth-616 - Prime Marvel Universe,,-,-,,
86,Big Chill,/big-chill/10-20857/,Necrofriggian,70,50,75,85,85,85,"['Cold Resistance', 'Cryokinesis', 'Durability', 'Flight', 'Heat Resistance', 'Intangibility', 'Intelligence', 'Jaw Strength', 'Levitation', 'Peak Human Condition', 'Phasing', 'Self-Sustenance', 'Stamina', 'Stealth', 'Super Breath', 'Super Speed', 'Super Strength', 'Accelerated Healing', 'Adaptation', 'Agility', 'Animal Attributes', 'Animal Oriented Powers', 'Cloaking', 'Danger Sense', 'Dexterity', 'Element Control', 'Elemental Transmogrification', 'Endurance', 'Energy Beams', 'Energy Blasts', 'Energy Constructs', 'Fire Resistance', 'Gliding', 'Indomitable Will', 'Invisibility', 'Invulnerability', 'Longevity', 'Non-Physical Interaction', 'Radiation Immunity', 'Reflexes', 'Spatial Communication', 'Toxin and Disease Resistance', 'Vision - Night', 'Water Control', 'Weather Control', 'Wind Control', 'Camouflage', 'Enhanced Hearing', 'Enhanced Sight', 'Indestructible Digestion', 'Jump', 'Marksmanship', 'Underwater breathing']",,,"Ben 10 Alien Force, S1 E3 Kevin's Big Score",Good,,Female,-,-,Green,
87,Big Chuck,/big-chuck/10-27276/,To'kourmad,60,80,25,70,95,60,"['Indestructible Digestion', 'Peak Human Condition', 'Self-Sustenance', 'Stamina', 'Super Breath', 'Super Strength', 'Accelerated Healing', 'Acrobatics', 'Adaptation', 'Agility', 'Animal Attributes', 'Cold Resistance', 'Danger Sense', 'Dexterity', 'Endurance', 'Energy Resistance', 'Enhanced Hearing', 'Enhanced Smell', 'Fire Resistance', 'Heat Resistance', 'Indomitable Will', 'Invulnerability', 'Jump', 'Natural Weapons', 'Radiation Absorption', 'Radiation Immunity', 'Reactive Power Level', 'Reflexes', 'Statistics Amplification', 'Substance Secretion', 'Toxin and Disease Control', 'Toxin and Disease Resistance', 'Energy Absorption', 'Enhanced Sight', 'Flight', 'Longevity', 'Weather Control', 'Wind Control']",,,,,Ben 10,,-,-,,
88,Big Daddy,/big-daddy/10-1338/,Damon Macready,0,0,0,0,0,0,,Damon Macready,,Kick-Ass #4,Good,Kick-Ass - Kick-Ass,Male,-,-,,
89,Big Daddy,/big-daddy/10-35214/,,0,0,0,0,0,0,,,,,-,Bioshock - bioshock,Male,-,-,-,-
90,Big Daddy,/big-daddy/10-42924/,,0,0,0,0,0,0,,,,,,Kick-Ass 2010 - Kick-Ass (2010-2013 movie),,-,-,,
91,Big Figure,/big-figure/10-11837/,,0,0,0,0,0,0,,,,,,Watchmen 2009 - Watchmen 2009 Movie,,-,-,,
92,Big Joe,/big-joe/10-42923/,,0,0,0,0,0,0,,,,,,Kick-Ass 2010 - Kick-Ass (2010-2013 movie),,-,-,,
93,Big John,/big-john/10-44132/,,0,0,0,0,0,0,,,,,,B66TV - Batman (1966 TV Series),,-,-,,
94,Big Kells,/big-kells/10-34463/,,0,0,0,0,0,0,,,,,,,,-,-,,
95,Big M (Earth-5423),/big-m-earth-5423/10-46573/,Calvin Rankin,50,1,25,50,70,40,"['Durability', 'Magnetism', 'Power Mimicry', 'Telepathy', 'Force Fields', 'Spatial Manipulation']",,,Exiles #50 (2004),Good,,Male,"190.5 cm • 6'3""",102.06 kg • 225 lbs,Blue,Blond
96,Big Mama,/big-mama/10-44813/,Eva,0,0,0,0,0,0,,,,,,MGS - Metal Gear Solid,,-,-,,
97,Big Man,/big-man/10-1038/,Frederick Foswell,0,0,0,0,0,0,,Frederick Foswell,,Amazing Spider-Man # 10 (1964),Bad,Earth-616 - Prime Marvel Universe,Male,"165.1 cm • 5'5""",71.2 kg • 156.97 lbs,Blue,Brown
98,Big Man,/big-man/10-36354/,,0,0,0,0,0,0,,,,,,GOH - God of Highschool,,-,-,,
99,Big Man,/big-man/10-42071/,Henry Pym Jr,0,0,0,0,0,0,,,,,,Earth-982 - MC2,,-,-,,
100,Big Mike,/big-mike/10-38208/,Michael Tucker,50,1,1,10,0,10,,Michael Tucker,,"Chuck Versus the Intersect (Pilot, S1E1)",Neutral,Chuck - Chuck,Male,-,-,Brown,No Hair
101,Big Mom,/big-mom/10-21564/,Charlotte Linlin,55,100,80,35,80,95,"['Master Martial Artist', 'Soul Manipulation', 'Acrobatics', 'Durability Negation', 'Electrokinesis', 'Life Manipulation', 'Non-Physical Interaction', 'Statistics Amplification', 'Weapons Master', 'Weather Control', 'Flight', 'Insanity']",,,Manga: One Piece - Chapter #651,Bad,OP - One Piece Verse,Female,"880 cm • 28'10.5""",-,Black,Pink
102,Big Mother,/big-mother/10-21399/,,65,85,80,45,65,80,"['Durability', 'Endurance', 'Flight', 'Intelligence', 'Reflexes', 'Regeneration', 'Stamina', 'Stealth', 'Super Speed', 'Super Strength', 'Toxin and Disease Resistance', 'Accelerated Healing', 'Agility', 'Biokinesis', 'Camouflage', 'Cloaking', 'Cold Resistance', 'Elasticity', 'Energy Beams', 'Energy Blasts', 'Interstellar Travel', 'Jump', 'Magic', 'Master Martial Artist', 'Mind Control Resistance', 'Resurrection', 'Size Changing', 'Telepathy Resistance', 'Transformation', 'Vitakinesis', 'Wallcrawling', 'Weapon Creation', 'Web Creation', 'Chemokinesis', 'Shapeshifting']",,Klyntar,"Captain Marvel Vol 4 #20 (August, 2001)",Bad,,Female,"487.7 cm • 16'0""","725.7 kg • 1,599.89 lbs",Yellow,No Hair
103,Big Nose,/big-nose/10-34906/,,0,0,0,0,0,0,,,,,,Tangled,,-,-,,
104,Big Ross,/big-ross/10-34464/,,0,0,0,0,0,0,,,,,,,,-,-,,
105,Big Shot,/big-shot/10-45198/,,0,0,0,0,0,0,,,,,,The Tick - The Tick,,-,-,,
106,Big Show,/big-show/10-12629/,Big Show,0,0,0,0,0,0,,,,,,,,-,-,,
107,Big Sir,/big-sir/10-17987/,David Ratchet,0,0,0,0,0,0,,,,,,Prime Earth - Prime DC Comics Universe,,-,-,,
108,Big Smoke,/big-smoke/10-38184/,Melvin Harris,0,0,0,0,0,0,,,Los Santos,,Bad,GTA - Grand Theft Auto,Male,-,-,Black,No Hair
109,Big The Cat,/big-the-cat/10-28219/,Big The Cat,15,75,25,80,90,95,"['Accelerated Development', 'Animal Attributes', 'Animal Oriented Powers', 'Durability', 'Homing Attack', 'Marksmanship', 'Peak Human Condition', 'Stamina', 'Super Strength', 'Toon Force', 'Berserk Mode', 'Damage Boost', 'Empathy', 'Endurance', 'Indomitable Will', 'Jaw Strength', 'Jump', 'Luck', 'Spatial Awareness', 'Wallcrawling', 'Weapon-based Powers', 'Weapons Master']",,,,,Sonic,,-,-,,
