,name,href,identity,intelligence,strength,speed,durability,power,combat,powers,full name,place of birth,first appearance,alignment,universe,gender,height,weight,eye color,hair color
10,Rouka Numachi,/rouka-numachi/10-43440/,,0,0,0,0,0,0,,,,,,Monogatari - Monogatari Universe,,-,-,,
11,Roulette,/roulette/10-17839/,Veronica Sinclair,0,0,0,0,0,0,,,,,,Prime Earth - Prime DC Comics Universe,,-,-,,
12,Roulette,/roulette/10-40108/,Veronica Sinclair,0,0,0,0,0,0,,,,,,New 52 - New 52,,-,-,,
13,Roundhouse,/roundhouse/10-21371/,William Wu,0,0,0,0,0,0,,,,,,,,-,-,,
14,Routier,/routier/10-47331/,,0,0,0,0,0,0,,,,,,R+V - Rosario + Vampire Universe,,-,-,,
15,Rover,/rover/10-31416/,,0,0,0,0,0,0,,,,,,LKOEU - Last Kids on Earth Universe,,-,-,,
16,Rover,/rover/10-45740/,,0,0,0,0,0,0,,,,,,Earth-15104 - Here Comes Tomorrow,,-,-,,
17,Rowan Kenrith (Post-Mending),/rowan-kenrith-post-mending/10-47046/,Rowan Kenrith,60,1,6,15,50,60,"['Dimensional Travel', 'Electricity Resistance', 'Electrokinesis', 'Magic', 'Summoning', 'Agility', 'Damage Boost', 'Dexterity', 'Endurance', 'Energy Blasts', 'Energy Manipulation', 'Extrasensory Perception', 'Fire Control', 'Fire Resistance', 'Gadget Usage', 'Heat Generation', 'Heat Resistance', 'Indomitable Will', 'Magic Resistance', 'Reactive Power Level', 'Reflexes', 'Statistics Amplification', 'Swordsmanship', 'Weapon-based Powers', 'Corruption Resistance', 'Existence Erasure Resistance', 'Explosion Manipulation', 'Information Manipulation', 'Magic Absorption', 'Master Tactician', 'Non-Physical Interaction', 'Social Influencing', 'Soul Resistance']",,Eldraine,"Battlebond (June 8, 2018)",Good,MtG - Magic the Gathering,Female,-,-,-,Blond
18,Rowan North,/rowan-north/10-41374/,,0,0,0,0,0,0,,,,,,Ghostbusters - Ghostbusters,,-,-,,
19,Rowan Pigeon,/rowan-pigeon/10-34875/,,0,0,0,0,0,0,,,,,,Black Lagoon - Black Lagoon Universe,,-,-,,
20,Rowdy (Cal Brunder Gang),/rowdy-cal-brunder-gang/10-27123/,,0,0,0,0,0,0,,,,,,Earth-616 - Prime Marvel Universe,,-,-,,
21,Rowdy Ronda Rousey,/rowdy-ronda-rousey/10-16135/,Ronda Rousey,0,0,0,0,0,0,,Ronda Jean Rousey,"Riverside, California, USA",,,,Female,"170.2 cm • 5'7""",61.2 kg • 134.92 lbs,Grey,Blond
22,Rowena (AC Comics),/rowena-ac-comics/10-24783/,,0,0,0,0,0,0,,,,,,,,-,-,,
23,Rowena MacLeod,/rowena-macleod/10-42595/,,0,0,0,0,0,0,,,,,Neutral,Supernatural - Supernatural Series Universe,Female,-,-,-,Red
24,Rowena Ravenclaw,/rowena-ravenclaw/10-18321/,,85,1,6,10,65,65,"['Dark Arts', 'Dark Magic', 'Darkforce Manipulation', 'Deconstruction', 'Energy Blasts', 'Energy Constructs', 'Fire Control', 'Force Fields', 'Intelligence', 'Levitation', 'Light Control', 'Magic', 'Memory Manipulation', 'Mind Control', 'Mind Control Resistance', 'Petrification', 'Telekinesis', 'Telepathy', 'Telepathy Resistance', 'Teleportation', 'Water Control', 'Accelerated Healing', 'Biokinesis', 'Indomitable Will', 'Longevity', 'Master Tactician', 'Plant Control', 'Weather Control', 'Wind Control']",,,Harry Potter and the Philosopher's Stone,Good,Wizarding World - The Wizarding World,Female,-,-,-,Brown
25,Roxanne Elipton,/roxanne-elipton/10-42157/,,0,0,0,0,0,0,,,,,,Freezing - Freezing,,-,-,,
26,Roxanne Gilbert,/roxanne-gilbert/10-40913/,Roxanne Gilbert,0,0,0,0,0,0,,,,,,Earth-616 - Prime Marvel Universe,,-,-,,
27,Roxas,/roxas/10-45746/,,55,25,30,40,65,65,"['Dexterity', 'Durability', 'Intelligence', 'Postcognition', 'Super Speed', 'Super Strength', 'Swordsmanship', 'Weapon-based Powers', 'Acrobatics', 'Agility', 'Endurance', 'Fire Control', 'Heat Resistance', 'Indomitable Will', 'Light Control', 'Magic', 'Power Bestowal', 'Reflexes', 'Electrokinesis', 'Enhanced Memory', 'Fire Resistance', 'Flight', 'Jump', 'Separation', 'Surface Scaling']",,Twilight Town,Kingdom Hearts II,Neutral,Kingdom Hearts - Kingdom Hearts Universe,Male,-,-,Blue,Blond
28,Roxy,/roxy/10-37656/,Roxanne Morton,0,0,0,0,0,0,,,,,Good,Kingsman - Kingsman,Female,-,-,-,-
29,Roxy,/roxy/10-49274/,Roxy,65,50,50,50,60,50,"['Ability Shift', 'Accelerated Healing', 'Acrobatics', 'Agility', 'Animal Attributes', 'Animal Control', 'Animal Oriented Powers', 'Apathy', 'Attack Negation', 'Danger Sense', 'Durability', 'Element Control', 'Elemental Transmogrification', 'Empathy', 'Endurance', 'Flight', 'Heat Generation', 'Heat Resistance', 'Intelligence', 'Jump', 'Longevity', 'Magic', 'Magic Absorption', 'Magic Resistance', 'Marksmanship', 'Master Martial Artist', 'Master Tactician', 'Melting', 'Reflexes', 'Self-Sustenance', 'Stamina', 'Summoning', 'Vitakinesis', 'Attack Reflection', 'Damage Boost', 'Weapons Master', 'Reality Warping']",,,,Good,Winx Club Universe - Winx Club Universe,Female,-,-,Purple,Pink
30,Roxy Richter,/roxy-richter/10-15923/,Roxy Richter,0,0,0,0,0,0,,,,,,,,-,-,,
31,Roxy Rocket,/roxy-rocket/10-36534/,Roxanne Sutton,0,0,0,0,0,0,,,,,Bad,DCAU - DC Animated Universe,Female,-,-,Brown,Red
32,Roxy Rocket,/roxy-rocket/10-36535/,Roxanne Sutton,0,0,0,0,0,0,,,,,Bad,Prime Earth - Prime DC Comics Universe,Female,-,-,Green,Red
33,Roy Batty,/roy-batty/10-28874/,,0,0,0,0,0,0,,,,,,,,-,-,,
34,Roy Depape,/roy-depape/10-34521/,,0,0,0,0,0,0,,,,,,,,-,-,,
35,Roy Mustang,/roy-mustang/10-11513/,,65,1,60,15,65,75,"['Fire Control', 'Heat Generation', 'Explosion Manipulation', 'Rage Power']",,,Manga: Fullmetal Alchemist Chapter #4,Good,FMA - Fullmetal Alchemist Verse,Male,-,-,Black,Black
36,Roy Revenge,/roy-revenge/10-37103/,Kelley,0,0,0,0,0,0,,,,,,Earth-2 - Earth 2,,-,-,,
37,Royal Blue,/royal-blue/10-40911/,,0,0,0,0,0,0,,,,,,Earth-616 - Prime Marvel Universe,,-,-,,
38,Royal Pain,/royal-pain/10-49076/,Gwen Grayson,75,1,7,10,50,50,"['Intelligence', 'Technopath/Cyberpath', 'Weapon Creation', 'Weapons Master', 'Electrokinesis', 'Flight']",,,,Bad,Sky High - Sky High Universe,Female,-,-,-,Brown
39,Royal Ripper,/royal-ripper/10-30079/,,0,0,0,0,0,0,,,,,,OPM - One Punch Man,,-,-,,
40,Roz,/roz/10-17813/,,0,0,0,0,0,0,,,,,Bad,Prime Earth - Prime DC Comics Universe,,-,-,,
41,Roz Solomon,/roz-solomon/10-32048/,,0,0,0,0,0,0,,,,,,Earth-616 - Prime Marvel Universe,,-,-,,
42,Rubalt,/rubalt/10-28585/,,45,100,75,85,65,100,"['Accelerated Development', 'Accelerated Healing', 'Acrobatics', 'Agility', 'Dexterity', 'Durability', 'Endurance', 'Enhanced Condition', 'Heat Resistance', 'Invulnerability', 'Jump', 'Master Martial Artist', 'Peak Human Condition', 'Reflexes', 'Stamina', 'Super Speed', 'Super Strength', 'Longevity', 'Marksmanship', 'Master Tactician']",,,,,DB - Dragon Ball Verse,Male,-,-,Black,Black
43,Rubanoid,/rubanoid/10-24583/,,0,0,0,0,0,0,,,Gundalia,Bakugan Gundalian Invaders Episode 2,Good,Bakugan,-,-,-,Red,No Hair
44,Rubberband Man,/rubberband-man/10-11748/,Adam Evans,0,0,0,0,0,0,,,,,,Prime Earth - Prime DC Comics Universe,,-,-,,
45,Rubberduck,/rubberduck/10-10095/,,0,0,0,0,0,0,,,,,,Earth-26 - Earth-C,,-,-,,
46,Rubberman,/rubberman/10-28990/,,0,0,0,0,0,0,,,,,,,,-,-,,
47,Rubberneck,/rubberneck/10-26741/,,0,0,0,0,0,0,,,,,,BTBATB - Batman: The Brave and the Bold,,-,-,,
48,Ruben Morris,/ruben-morris/10-43596/,,0,0,0,0,0,0,,,,,,VD - Vampire Diaries,,-,-,,
49,Rubeus,/rubeus/10-44572/,Rubeus,0,0,0,0,0,0,,,,Manga: Sailor Moon (Chapter #15),Bad,Sailor Moon - Sailor Moon,Male,-,-,Red,Red
50,Rubeus Hagrid,/rubeus-hagrid/10-10885/,Rubeus Hagrid,50,25,6,15,40,40,"['Energy Blasts', 'Magic', 'Super Strength', 'Telekinesis', 'Teleportation', 'Accelerated Healing', 'Deconstruction', 'Endurance', 'Energy Constructs', 'Fire Control', 'Force Fields', 'Large Size', 'Levitation', 'Light Control', 'Telepathy Resistance', 'Water Control', 'Indomitable Will', 'Telepathy']",Rubeus Hagrid,,Harry Potter And The Philosopher's Stone,Good,,Male,-,-,-,-
51,Rubicante,/rubicante/10-49685/,,0,0,0,0,0,0,,,,,,FF IV - Final Fantasy IV,,-,-,,
52,Rubick,/rubick/10-45886/,,0,0,0,0,0,0,,,,,,Dota,,-,-,,
53,Rubilax,/rubilax/10-41802/,,60,35,25,50,60,50,"['Berserk Mode', 'Intelligence', 'Large Size', 'Size Changing', 'Super Strength', 'Agility', 'Bloodlust', 'Body Puppetry', 'Corruption', 'Curse Manipulation', 'Damage Transferal', 'Dark Arts', 'Demon Physiology', 'Density Control', 'Grappling/Climbing', 'Greed Inducement', 'Hellfire Resistance', 'Holy Resistance', 'Immortality', 'Immortality Negation', 'Jaw Strength', 'Jump', 'Magic', 'Magic Absorption', 'Magic Resistance', 'Master Tactician', 'Mind Control', 'Mind Transfer', 'Natural Armor', 'Natural Weapons', 'Possession', 'Rage Power', 'Reactive Evolution', 'Empathy', 'Inorganic Physiology', 'Reactive Power Level']",,,,Neutral,Wakfu - wakfu,Male,-,-,White,-
54,Ruby,/ruby/10-11832/,Ruby Rose,60,30,55,35,40,90,"['Acrobatics', 'Aura', 'Cold Resistance', 'Enhanced Hearing', 'Enhanced Memory', 'Enhanced Sight', 'Fire Control', 'Heat Resistance', 'Holy Manipulation', 'Intangibility', 'Master Martial Artist', 'Master Tactician', 'Matter Manipulation', 'Petrification', 'Statistics Amplification', 'Toxin and Disease Resistance', 'Weapons Master', 'Accelerated Healing', 'Cryokinesis', 'Duplication', 'Electrokinesis', 'Element Control', 'Elemental Transmogrification', 'Fire Resistance', 'Flight', 'Gravity Control', 'Holy Resistance', 'Levitation', 'Paralysis', 'Regeneration', 'Status Effect Inducement']",,,RWBY: ?Red? Trailer,Good,RWBY - RWBY Universe,Female,-,-,,
55,Ruby,/ruby/10-28372/,,60,6,7,20,40,60,"['Stamina', 'Accelerated Healing', 'Acrobatics', 'Agility', 'Marksmanship', 'Possession', 'Psionic Powers', 'Reflexes', 'Stealth', 'Teleportation']",,,,Neutral,Supernatural - Supernatural Series Universe,Female,-,-,Green,Blond
56,Ruby,/ruby/10-38532/,,0,0,0,0,0,0,,,,,,JCA - Jackie Chan Adventures,,-,-,,
57,Ruby,/ruby/10-48537/,,80,1,1,5,30,50,"['Acid Resistants', 'Acid Manipulation']",,,,Good,,Female,-,-,-,-
58,Ruby Bartlett,/ruby-bartlett/10-38780/,,0,0,0,0,0,0,,,,,,James Bond - James Bond,,-,-,,
59,Ruby Eye Shabranigdo,/ruby-eye-shabranigdo/10-27904/,Ruby Eye Shabranigdo,0,0,0,0,0,0,,,,Light Novel: Slayers,Bad,Slayers - Slayers,Male,-,-,Red,No Hair
60,Ruby Roundhouse,/ruby-roundhouse/10-19653/,,60,1,7,10,20,80,"['Stamina', 'Acrobatics', 'Agility', 'Jump', 'Marksmanship', 'Master Martial Artist', 'Reflexes', 'Stealth', 'Swordsmanship', 'Master Tactician', 'Musical Inducement', 'Resurrection']",,,Jumanji: Welcome to the Jungle,Good,Jumanji - Jumanji,Female,-,-,Brown,Red / Orange
61,Ruby Ryder,/ruby-ryder/10-28989/,,0,0,0,0,0,0,,,,,,,,-,-,,
62,Ruby Summers,/ruby-summers/10-20965/,Ruby Summers,0,0,0,0,0,0,,,,,,,,-,-,,
63,Ruby Tōjō,/ruby-tj/10-47330/,,0,0,0,0,0,0,,,,,,R+V - Rosario + Vampire Universe,,-,-,,
64,Ruby Thursday,/ruby-thursday/10-16/,Thursday Rubinstein,0,0,0,0,0,0,,Thursday Rubinstein,unrevealed,Defenders Volume 1 #32 (1976),Bad,Earth-616 - Prime Marvel Universe,,"167.6 cm • 5'6""",56.7 kg • 125 lbs,No eyes,No Hair
65,Ruby Weapon,/ruby-weapon/10-49686/,,0,0,0,0,0,0,,,,,,FF VII - Final Fantasy VII,,-,-,,
66,Rudbornn Chelute,/rudbornn-chelute/10-37514/,Rudbornn Chelute,0,0,0,0,0,0,,,,Manga: Bleach - Chapter #254,Bad,Bleach - Bleach,Male,-,-,-,-
67,Rude,/rude/10-30069/,Rude,0,0,0,0,0,0,,,,Final Fantasy VII (video game),Bad,FF VII - Final Fantasy VII,Male,-,-,Hazel,Black
68,Rudra,/rudra/10-31057/,,0,0,0,0,0,0,,,,,,Record Of Ragnarok,,-,-,,
69,Rudy,/rudy/10-37072/,,0,0,0,0,0,0,,,,,,Ice Age - The Ice Age,,-,-,,
70,Rudy Gillen,/rudy-gillen/10-34615/,,0,0,0,0,0,0,,,,,,Monster,,-,-,,
71,Rudy Roughknight,/rudy-roughknight/10-44507/,Rudy Roughknight,0,0,0,0,0,0,,,,VIdeo Game - Wild Arms,Good,Wild Arms - Wild Arms Universe,Male,"157.5 cm • 5'2""",-,Brown,Black / Blue
72,Rue,/rue/10-20585/,,0,0,0,0,0,0,,,,,,Hunger Games,,-,-,,
73,Ruel,/ruel/10-41801/,Ruel Strude,60,25,25,40,50,80,"['Acrobatics', 'Dexterity', 'Durability', 'Intelligence', 'Intuitive aptitude', 'Jump', 'Master Martial Artist', 'Peak Human Condition', 'Reflexes', 'Stamina', 'Super Speed', 'Super Strength', 'Weapon-based Powers', 'Agility', 'Attack Reflection', 'Bullet Time', 'Damage Reduction', 'Dig', 'Dimension Storage', 'Divine Powers', 'Endurance', 'Enhanced Condition', 'Homing Attack', 'Magic', 'Magic Resistance', 'Master Tactician', 'Pain Suppression', 'Preparation', 'Pressure Points', 'Sealing', 'Stealth', 'Swordsmanship', 'Weapons Master', 'Zenith']",,,,Good,Wakfu - wakfu,Male,-,-,Black,White
74,Rufus,/rufus/10-11085/,,0,0,0,0,0,0,,,,,,Street Fighter,,-,-,,
75,Rufus,/rufus/10-27710/,Rufus Lore,0,0,0,0,0,0,,,,Manga: Fairy Tail - Chapter #268,Neutral,Fairy Tail - Fairy Tail,Male,-,-,Green,Blond
76,Rufus,/rufus/10-34634/,,45,50,25,45,40,50,"['Durability', 'Magic Resistance', 'Peak Human Condition', 'Super Speed', 'Super Strength', 'Weapon-based Powers', 'Accelerated Healing', 'Acrobatics', 'Agility', 'Bullet Time', 'Cold Resistance', 'Dark Arts', 'Dark Magic', 'Dexterity', 'Electricity Resistance', 'Endurance', 'Fire Resistance', 'Force Fields', 'Heat Resistance', 'Indomitable Will', 'Invulnerability', 'Jump', 'Latent Abilities', 'Reflexes', 'Regeneration', 'Supernatural Condition', 'Resurrection']",,,,Good,Hero Wars Verse - Hero Wars Verse,Male,-,-,Purple,Red / White
77,Rufus,/rufus/10-49552/,Rufus Shinra,0,0,0,0,0,0,,,,Final Fantasy VII,Bad,FF VII - Final Fantasy VII,Male,-,-,Blue,Blond
78,Rufus Scrimgeour,/rufus-scrimgeour/10-21547/,,70,1,6,10,55,50,"['Accelerated Healing', 'Dark Arts', 'Dark Magic', 'Deconstruction', 'Energy Blasts', 'Energy Constructs', 'Fire Control', 'Force Fields', 'Intelligence', 'Levitation', 'Light Control', 'Magic', 'Master Tactician', 'Mind Control', 'Mind Control Resistance', 'Petrification', 'Telekinesis', 'Telepathy Resistance', 'Teleportation', 'Water Control', 'Darkforce Manipulation', 'Indomitable Will', 'Paralysis', 'Plant Control', 'Telepathy', 'Biokinesis']",,,Harry Potter and the Half-Blood Prince,Good,,Male,-,-,,
79,Rufus Turner,/rufus-turner/10-42653/,,0,0,0,0,0,0,,,,,,Supernatural - Supernatural Series Universe,,-,-,,
80,Rufus Whedon,/rufus-whedon/10-42024/,Rufus Whedon,0,0,0,0,0,0,,,,,,Locke And Key - Locke and Key,,-,-,,
81,Rugal,/rugal/10-26222/,Rugal Bernstein,75,50,80,65,85,100,"['Agility', 'Aura', 'Bloodlust', 'Chi Manipulation', 'Conceptual Manipulation', 'Damage Boost', 'Damage Transferal', 'Danmaku', 'Durability', 'Emotional Power Up', 'Empathy', 'Endurance', 'Energy Blasts', 'Energy Resistance', 'Enhanced Sight', 'Enhanced Thievery', 'Enhanced Touch', 'Greed Inducement', 'Indomitable Will', 'Information Analysis', 'Information Manipulation', 'Insanity', 'Instinctive Reaction', 'Intelligence', 'Luck', 'Madness Manipulation', 'Marksmanship', 'Master Martial Artist', 'Master Tactician', 'Multiple Personalities', 'Ninjutsu', 'Peak Human Condition', 'Power Mimicry', 'Reactive Evolution', 'Reactive Power Level', 'Reflexes', 'Spinjitzu', 'Stamina', 'Stealth', 'Weapon-based Powers', 'Weapons Master', 'Ability Shift', 'Acausality', 'Accelerated Development', 'Accelerated Healing', 'Acrobatics', 'Adaptation', 'Astral Projection', 'Astro Force', 'Attack Negation', 'Attack Reflection', 'Berserk Mode', 'Causality Manipulation', 'Chaos Manipulation', 'Clairvoyance Resistance', 'Cold Resistance', 'Damage Reduction', 'Danger Sense', 'Data Manipulation', 'Death Manipulation', 'Durability Negation', 'Energy Beams', 'Energy Constructs', 'Energy Embodiment', 'Energy Manipulation', 'Enhanced Condition', 'Enhanced Hearing', 'Enhanced Memory', 'Enhanced Smell', 'Entropy Projection', 'Fate Resistance', 'Fear Inducement', 'Fear Manipulation', 'Fire Resistance', 'Godly Physiology', 'Heat Resistance', 'Intangibility', 'Intuitive aptitude', 'Invulnerability', 'Jump', 'Matter Manipulation', 'Memory Manipulation', 'Mind Control Resistance', 'Morality Manipulation', 'Non-Physical Interaction', 'Pain Manipulation', 'Pain Suppression', 'Perfect Recollection', 'Photographic Reflexes', 'Physical Anomaly', 'Physics Manipulation', 'Power Bestowal', 'Power Nullifier', 'Preparation', 'Probability Manipulation', 'Rage Inducement', 'Rage Power', 'Sense Manipulation', 'Soul Resistance', 'Spatial Awareness', 'Spatial Communication', 'Spatial Manipulation', 'Statistics Amplification', 'Statistics Reduction', 'Status Effect Inducement', 'Telepathy Resistance', 'Toxin and Disease Control', 'Toxin and Disease Resistance', 'Vision - Night', 'Vision - Telescopic', 'Darkforce Manipulation', 'Regeneration', 'Seismic Power']",,,,,KOF - King of Fighters,,-,-,-,-
82,Rugal Bernstein (Live Action),/rugal-bernstein-live-action/10-30860/,Rugal Bernstein,25,25,35,16,13,100,"['Agility', 'Attack Reflection', 'Durability', 'Energy Blasts', 'Energy Constructs', 'Energy Manipulation', 'Fire Control', 'Force Speed', 'Grappling/Climbing', 'Intangibility', 'Intelligence', 'Peak Human Condition', 'Power Mimicry', 'Reflexes', 'Stamina', 'Stands', 'Ability Shift', 'Accelerated Healing', 'Aura', 'Chi Manipulation', 'Damage Transferal', 'Dark Arts', 'Dexterity', 'Element Control', 'Empathy', 'Endurance', 'Energy Absorption', 'Energy Beams', 'Enhanced Hearing', 'Enhanced Smell', 'Explosion Manipulation', 'Fear Inducement', 'Force Fields', 'Information Analysis', 'Jump', 'Latent Abilities', 'Photographic Reflexes', 'Power Absorption', 'Power Sense', 'Preparation', 'Rage Inducement', 'Rage Power', 'Self-Destruction', 'Shockwaves Generation', 'Social Influencing', 'Spatial Awareness', 'Stealth', 'Toxin and Disease Resistance', 'Vision - Night', 'Weapons Master', 'Accelerated Development', 'Danger Sense', 'Data Manipulation']",,"Germany, Black Noah",The King of Fighter (Live Action) Flim,Bad,KOF (Live Action) - King of Fighters Live Action (2010),Male,"175.3 cm • 5'9""",231.01 kg • 509.29 lbs,White / Red,Brown / Black
83,Rui,/rui/10-32135/,Rui,0,0,0,0,0,0,,,,Manga: Demon Slayer - Chapter #29,Bad,Demon Slayer - Demon Slayer,Male,"135 cm • 4'5.1""",30 kg • 66.14 lbs,Red,White
84,Ruin,/ruin/10-23133/,Emil Hamilton,0,0,0,0,0,0,,,,,,,,-,-,,
85,Ruin,/ruin/10-25570/,Ruin Of The Dreaming,0,0,0,0,0,0,,,,,,Prime Earth - Prime DC Comics Universe,,-,-,,
86,Ruin,/ruin/10-42248/,,0,0,0,0,0,0,,,,,,Darksiders,,-,-,,
87,Rukia kuchiki,/rukia-kuchiki/10-12697/,,70,5,50,40,70,90,"['Accelerated Healing', 'Acrobatics', 'Agility', 'Aura', 'Cold Resistance', 'Cryokinesis', 'Dexterity', 'Dimensional Travel', 'Endurance', 'Enhanced Hearing', 'Enhanced Memory', 'Enhanced Sight', 'Extrasensory Perception', 'Fire Resistance', 'Heat Resistance', 'Holy Manipulation', 'Holy Resistance', 'Intelligence', 'Longevity', 'Master Tactician', 'Memory Manipulation', 'Radiation Immunity', 'Reflexes', 'Soul Manipulation', 'Soul Resistance', 'Stamina', 'Statistics Amplification', 'Swordsmanship', 'Toxin and Disease Resistance', 'Weapons Master', 'Electrical Transport', 'Electrokinesis', 'Energy Blasts', 'Energy Manipulation', 'Fire Control', 'Flight', 'Immortality', 'Intangibility', 'Invisibility', 'Jump', 'Master Martial Artist', 'Mind Control Resistance', 'Non-Physical Interaction', 'Paralysis', 'Status Effect Inducement', 'Teleportation']",,,"Bleach Volume 1, Chapter 1",Good,Bleach - Bleach,Female,"144 cm • 4'8.7""",42 kg • 92.59 lbs,-,-
88,Rulakir,/rulakir/10-42770/,Rulakir,0,0,0,0,0,0,,,,,,Phantasy Star - Phantasy Star Universe,,-,-,,
89,Rule (Enutrof god),/rule-enutrof-god/10-41804/,Rule Strude,0,0,0,0,0,0,,,,,,,,-,-,,
90,Rumble,/rumble/10-19246/,Rumble,0,0,0,0,0,0,,,,,,,,-,-,,
91,Rumble,/rumble/10-35891/,Flanders Edison,0,0,0,0,0,0,,,,,,,,-,-,,
92,Rumble,/rumble/10-45181/,Rumble,80,25,6,15,40,40,"['Fire Control', 'Gadget Usage', 'Longevity', 'Mechanical Aptitude', 'Power Suit', 'Robotic Engineering', 'Weapon-based Powers', 'Damage Boost', 'Enhanced Hearing', 'Explosion Manipulation', 'Marksmanship', 'Preparation', 'Vision - Infrared', 'Animal Attributes', 'Cold Resistance', 'Electrokinesis', 'Force Fields', 'Heat Generation', 'Immortality', 'Large Size', 'Magic', 'Magic Resistance', 'Non-Corporeal', 'Self-Destruction', 'Statistics Amplification']",,Bandle City,,Neutral,League Of Legends - League of Legends,Male,-,-,Orange,Blue
93,Rumi Hidaka,/rumi-hidaka/10-43313/,,0,0,0,0,0,0,,,,,,Perfect Blue,,-,-,,
94,Rumia Uru,/rumia-uru/10-36482/,,0,0,0,0,0,0,,,,,,Kakegurui,,-,-,,
95,Rumor (Netflix),/rumor-netflix/10-21502/,Allison Hargreeves,0,0,0,0,0,0,,,,,,,,-,-,,
96,Rumormonger Alice,/rumormonger-alice/10-39790/,,0,0,0,0,0,0,,,,,,Dorohedoro,,-,-,,
97,Rumpelstiltskin,/rumpelstiltskin/10-17740/,Rumpelstiltskin,0,0,0,0,0,0,,,,,,,,-,-,,
98,Rumpelstiltskin,/rumpelstiltskin/10-18615/,Mr. Gold,0,0,0,0,0,0,,,,,,,,-,-,,
