,name,href,identity,intelligence,strength,speed,durability,power,combat,powers,full name,place of birth,first appearance,alignment,universe,gender,height,weight,eye color,hair color
23,King Scorpion,/king-scorpion/10-11326/,Mathayus,0,0,0,0,0,0,,,,,,DU - Dark Universe,,-,-,,
24,King Shark,/king-shark/10-10512/,Nanaue,50,60,25,40,50,40,"['Accelerated Healing', 'Agility', 'Animal Attributes', 'Animal Oriented Powers', 'Berserk Mode', 'Cold Resistance', 'Durability', 'Enhanced Sight', 'Enhanced Smell', 'Jaw Strength', 'Radar Sense', 'Stamina', 'Sub-Mariner', 'Super Speed', 'Super Strength', 'Underwater breathing', 'Amphibious Respiration', 'Danger Sense', 'Enhanced Hearing', 'Invulnerability', 'Jump', 'Longevity', 'Natural Weapons', 'Reflexes', 'Vision - Night', 'Regeneration', 'Telepathy']",,Hawaii,Superboy Vol 4 #0,Bad,Prime Earth - Prime DC Comics Universe,Male,"218.4 cm • 7'2""",172.4 kg • 380.08 lbs,Black,No Hair
25,King Shark,/king-shark/10-15558/,Shay Lamden,0,0,0,0,0,0,,Shay Lamden,Earth-2,The Flash Season 2: Episode 4,Good,Arrowverse - DC Television Universe,Male,"304.8 cm • 10'0""",272.2 kg • 600.1 lbs,Black,No Hair
26,King Shark,/king-shark/10-27933/,Nanaue,50,30,17,25,40,40,"['Animal Attributes', 'Animal Oriented Powers', 'Bloodlust', 'Durability', 'Enhanced Smell', 'Stamina', 'Sub-Mariner', 'Super Speed', 'Super Strength', 'Underwater breathing', 'Agility', 'Amphibious Respiration', 'Animal Control', 'Cold Resistance', 'Empathy', 'Endurance', 'Fire Resistance', 'Heat Resistance', 'Hunters Instinct', 'Instinctive Reaction', 'Jump', 'Pain Suppression', 'Reflexes', 'Regeneration', 'Self-Sustenance', 'Sonar', 'Stealth', 'Subterranean', 'Surface Scaling', 'Toxin and Disease Resistance', 'Accelerated Healing', 'Berserk Mode', 'Divine Powers', 'Electricity Resistance', 'Energy Resistance', 'Godly Physiology', 'Invulnerability', 'Large Size', 'Mind Control Resistance', 'Will Of God']",,,The Suicide Squad (2021),Neutral,DCEU - DC Extended Universe,Male,-,-,Black,No Hair
27,King Shark,/king-shark/10-34013/,Nanaue,0,0,0,0,0,0,,,,"Suicide Squad Vol 4 #1 (November, 2011)",Bad,New 52 - New 52,Male,"218.5 cm • 7'2""",172 kg • 379.2 lbs,Black,No Hair
28,King Shark,/king-shark/10-39315/,Nanaue,0,0,0,0,0,0,,,,,,Arkhamverse - Arkham Series,,-,-,,
29,King Shark,/king-shark/10-46358/,Nanaue,50,30,18,60,40,40,"['Durability', 'Stamina', 'Super Strength', 'Accelerated Healing', 'Berserk Mode', 'Bloodlust', 'Endurance', 'Hunters Instinct', 'Indomitable Will', 'Longevity', 'Pain Suppression', 'Regeneration', 'Sub-Mariner', 'Toxin and Disease Resistance']",Nanaue,,"Superboy Vol 4 #0 (October, 1994)",Bad,Injustice - Injustice (2013-2017 Games and Comics),Male,"218.5 cm • 7'2""",172 kg • 379.2 lbs,Black,No Hair
30,King Shark,/king-shark/10-46415/,,0,0,0,0,0,0,,,,Justice League Dark:Apocalypse War,Neutral,DCUAOM - DC Universe Animated Original Movies,-,-,-,-,-
31,King Snake,/king-snake/10-25752/,Edmund Dorrance,0,0,0,0,0,0,,,,,,Prime Earth - Prime DC Comics Universe,,-,-,,
32,King Snake,/king-snake/10-31452/,Edmund Dorrance,0,0,0,0,0,0,,,,,,DCAU - DC Animated Universe,,-,-,,
33,King Sombra,/king-sombra/10-11425/,,0,0,0,0,0,0,,,,,,,,-,-,,
34,King Thanos,/king-thanos/10-12561/,Thanos,100,100,100,100,100,100,"['Accelerated Healing', 'Adaptation', 'Afterimage Creation', 'Agility', 'Aura', 'Banish', 'Berserk Mode', 'Bloodlust', 'Bullet Time', 'Clairvoyance', 'Clairvoyance Resistance', 'Cold Resistance', 'Cosmic Awareness', 'Curse Manipulation', 'Curse Resistance', 'Death Manipulation', 'Death Touch', 'Dexterity', 'Dimensional Awareness', 'Dimensional Travel', 'Durability', 'Electricity Resistance', 'Endurance', 'Energy Absorption', 'Energy Beams', 'Energy Blasts', 'Energy Constructs', 'Energy Embodiment', 'Energy Manipulation', 'Energy Resistance', 'Existence Erasure', 'Existence Erasure Resistance', 'Fear Inducement', 'Fear Manipulation', 'Fire Control', 'Fire Resistance', 'Force Fields', 'Godly Physiology', 'Gravity Control', 'Grim Reaping', 'Heat Resistance', 'Hellfire Resistance', 'Higher Dimensional Manipulation', 'Holy Resistance', 'Illusion Resistance', 'Immortality', 'Indestructible Digestion', 'Indomitable Will', 'Information Analysis', 'Insanity', 'Intelligence', 'Interstellar Travel', 'Invulnerability', 'Jump', 'Life Manipulation', 'Light Control', 'Magic Resistance', 'Marksmanship', 'Master Martial Artist', 'Matter Absorption', 'Matter Manipulation', 'Mind Control Resistance', 'Molecular Manipulation', 'Petrification', 'Portal Creation', 'Power Nullifier', 'Preparation', 'Psionic Powers', 'Radiation Immunity', 'Rage Power', 'Reflexes', 'Soul Manipulation', 'Soul Resistance', 'Spatial Awareness', 'Spatial Communication', 'Spatial Manipulation', 'Stamina', 'Statistics Amplification', 'Super Speed', 'Super Strength', 'Swordsmanship', 'Telepathy Resistance', 'Time Manipulation', 'Time Manipulation Resistance', 'Time Travel', 'Toxin and Disease Resistance', 'Vaporising Beams', 'Vehicular Mastery', 'Weapon-based Powers', 'Weapons Master', 'Wishing', 'Acausality', 'Arcane Magic', 'Arcane Magic', 'Astral Projection', 'Chi Manipulation', 'Corruption Resistance', 'Creation', 'Damage Boost', 'Danger Sense', 'Electrokinesis', 'Element Control', 'Enhanced Hearing', 'Flight', 'Hacking', 'Heat Generation', 'Hypnokinesis', 'Illumination', 'Instinctive Reaction', 'Levitation', 'Magic', 'Master Tactician', 'Necromancy', 'Omnilingualism', 'Pocket Dimensions', 'Possession Resistance', 'Power Absorption Immunity', 'Power Augmentation', 'Power Bestowal', 'Power Cosmic', 'Radiation Control', 'Reality Warping', 'Reality Warping Resistance', 'Regeneration', 'Resurrection', 'Sealing', 'Self-Sustenance', 'Size Changing', 'Statistics Reduction', 'Status Effect Inducement', 'Stealth', 'Subjective Reality', 'Summoning', 'Telepathy', 'Teleportation', 'Underwater breathing', 'Vitakinesis']",,Titan,"First Appearance	Last Appearance Thanos Vol 2 #13 (January, 2018) Thanos Vol 2 #18 (June, 2018) (Ceased to exist)",Bad,Earth-TRN666,Male,"200.7 cm • 6'7""",446.8 kg • 985.03 lbs,Silver,Grey
35,King Theoden,/king-theoden/10-13943/,,0,0,0,0,0,0,,,,,,,,-,-,,
36,King Thor,/king-thor/10-23328/,Thor Odinson,100,100,100,100,100,100,"['Accelerated Healing', 'Acid Resistants', 'Acrobatics', 'Adaptation', 'Agility', 'Arcane Magic', 'Banish', 'Berserk Mode', 'Bloodlust', 'Bullet Time', 'Clairvoyance Resistance', 'Cold Resistance', 'Corruption Resistance', 'Curse Resistance', 'Damage Boost', 'Death Manipulation', 'Deconstruction', 'Dexterity', 'Dimensional Travel', 'Durability', 'Electricity Absorption', 'Electricity Resistance', 'Electrokinesis', 'Element Control', 'Endurance', 'Energy Blasts', 'Energy Resistance', 'Enhanced Hearing', 'Enhanced Memory', 'Enhanced Sight', 'Enhanced Smell', 'Enhanced Touch', 'Existence Erasure', 'Existence Erasure Resistance', 'Fear Inducement', 'Fear Manipulation', 'Fire Resistance', 'Flight', 'Godly Physiology', 'Heat Generation', 'Heat Resistance', 'Hellfire Resistance', 'Holy Resistance', 'Illusion Resistance', 'Immortality', 'Insanity', 'Intelligence', 'Interstellar Travel', 'Invulnerability', 'Jump', 'Life Manipulation', 'Longevity', 'Madness Manipulation', 'Magic', 'Magic Resistance', 'Marksmanship', 'Master Martial Artist', 'Matter Absorption', 'Matter Manipulation', 'Melting', 'Mind Control Resistance', 'Molecular Immobilization', 'Molecular Manipulation', 'Odin Force', 'Preparation', 'Pressure Points', 'Projection', 'Radiation Immunity', 'Reality Warping', 'Reality Warping Resistance', 'Reflexes', 'Resurrection', 'Self-Sustenance', 'Shockwaves Generation', 'Soul Resistance', 'Sound Manipulation', 'Space Survivability', 'Spaceflight', 'Spatial Awareness', 'Stamina', 'Statistics Amplification', 'Summoning', 'Super Speed', 'Super Strength', 'Telepathy Resistance', 'Teleportation', 'Time Manipulation', 'Time Manipulation Resistance', 'Time Travel', 'Toxin and Disease Resistance', 'Vision - Heat', 'Weapon Summoning', 'Weapons Master', 'Weather Control', 'Will Of God', 'Animal Control', 'Anti-Gravity', 'Apotheosis', 'Attack Negation', 'Attack Reflection', 'Awakened Power', 'Clairvoyance', 'Death Touch', 'Density Control', 'Durability Negation', 'Elemental Transmogrification', 'Energy Absorption', 'Energy Beams', 'Energy Manipulation', 'Gravity Control', 'Higher Dimensional Manipulation', 'Holy Manipulation', 'Hope Inducement', 'Illumination', 'Indestructible Digestion', 'Indomitable Will', 'Latent Abilities', 'Master Tactician', 'Memory Manipulation', 'Mind Blast', 'Molecular Dissipation', 'Omni-Sense', 'Pain Suppression', 'Paralysis', 'Petrification', 'Phasing', 'Portal Creation', 'Power Augmentation', 'Power Nullifier', 'Power Sense', 'Precognition', 'Purification', 'Radiation Absorption', 'Reactive Evolution', 'Reactive Power Level', 'Regeneration', 'Salvation', 'Sealing', 'Seismic Power', 'Social Influencing', 'Statistics Reduction', 'Telepathy', 'Terrakinesis', 'Vaporising Beams', 'Weapon-based Powers', 'Wind Control', 'Explosion Manipulation', 'Pain Manipulation']",,Asgard,Thor 2170 #1,Neutral,,Male,"190 cm • 6'2.8""",180 kg • 396.83 lbs,Blue,Blond
37,King Trimaar,/king-trimaar/10-33437/,,0,0,0,0,0,0,,,,,,,,-,-,,
38,King Triton,/king-triton/10-28375/,,0,0,0,0,0,0,,,,,,,,-,-,,
39,King Triton,/king-triton/10-28793/,Triton,0,0,0,0,0,0,,,,,,DCEU - DC Extended Universe,,-,-,,
40,King Tut,/king-tut/10-11664/,Professor William Omaha McElro,0,0,0,0,0,0,,,,,,Prime Earth - Prime DC Comics Universe,,-,-,,
41,King Tut,/king-tut/10-27649/,William McElroy,0,0,0,0,0,0,,William Omaha McElroy,,Batman S1E27: The Curse of Tut,Bad,B66TV - Batman (1966 TV Series),Male,-,-,-,-
42,King Vegeta,/king-vegeta/10-14852/,Vegeta III,70,100,55,50,40,95,"['Accelerated Development', 'Agility', 'Chi Manipulation', 'Cold Resistance', 'Dexterity', 'Durability', 'Endurance', 'Fire Resistance', 'Flight', 'Heat Generation', 'Heat Resistance', 'Intelligence', 'Jump', 'Marksmanship', 'Master Martial Artist', 'Master Tactician', 'Peak Human Condition', 'Stamina', 'Super Speed', 'Super Strength', 'Accelerated Healing', 'Acrobatics', 'Aura', 'Berserk Mode', 'Bullet Time', 'Danmaku', 'Emotional Power Up', 'Energy Beams', 'Energy Blasts', 'Energy Manipulation', 'Enhanced Condition', 'Enhanced Hearing', 'Enhanced Memory', 'Enhanced Sight', 'Enhanced Smell', 'Indomitable Will', 'Invulnerability', 'Latent Abilities', 'Longevity', 'Rage Power', 'Reflexes', 'Vaporising Beams', 'Large Size', 'Transformation']",,"Planet Vegeta, Universe 7",,Neutral,DB - Dragon Ball Verse,Male,-,-,Black,Black
43,King Vendrick,/king-vendrick/10-15347/,,0,0,0,0,0,0,,,,,,Dark Souls Universe,,-,-,,
44,King Vold,/king-vold/10-49348/,,0,0,0,0,0,0,,,,,,Hellboy - Hellboy,,-,-,,
45,King Wart,/king-wart/10-31361/,Wart,60,100,100,90,100,70,"['Animal Attributes', 'Dimensional Travel', 'Dream Manipulation', 'Durability', 'Intelligence', 'Natural Weapons', 'Pocket Dimensions', 'Super Breath', 'Super Speed', 'Super Strength', 'Water Control', 'Animal Oriented Powers', 'Creation', 'Curse Manipulation', 'Light Control', 'Magic', 'Reality Warping', 'Resurrection', 'Shapeshifting', 'Spatial Awareness', 'Summoning']",,,"Yume K?j?: Doki Doki Panic (Japanese version), Super Mario Bros. 2 (North American version)",Bad,Mario,Male,-,-,Black,No Hair
46,King Yemma,/king-yemma/10-1265/,,0,0,0,0,0,0,,,,,,,,-,-,,
47,King Yezdigerd III,/king-yezdigerd-iii/10-41112/,Yezdigerd III,0,0,0,0,0,0,,,,,,Earth-616 - Prime Marvel Universe,,-,-,,
48,King Zøg,/king-zg/10-25516/,Zøg Grunkwitz,45,25,5,10,15,40,"['Social Influencing', 'Insanity']",,,,,Disenchantment - Disenchantment,,-,-,,
49,King Zenoheld,/king-zenoheld/10-26116/,,0,0,0,0,0,0,,,Vestal,Bakugan New Vestroia Episode 27,Bad,Bakugan,Male,-,-,Blue,Grey
50,Kingbutcher,/kingbutcher/10-24338/,Roland Loop,0,0,0,0,0,0,,,,,,Prime Earth - Prime DC Comics Universe,,-,-,,
51,Kingler,/kingler/10-49798/,,0,0,0,0,0,0,,,,,,Pokemon - Pokemon,,-,-,,
52,Kingo,/kingo/10-30843/,,55,25,6,15,40,55,"['Durability', 'Intelligence', 'Stamina', 'Super Strength', 'Accelerated Healing', 'Agility', 'Cold Resistance', 'Endurance', 'Energy Blasts', 'Energy Manipulation', 'Immortality', 'Marksmanship', 'Radiation Immunity', 'Reflexes', 'Regeneration', 'Self-Sustenance', 'Stealth', 'Toxin and Disease Resistance', 'Acrobatics', 'Energy Constructs', 'Heat Generation']",,,Eternals (2021),Good,MCU - Marvel Cinematic Universe,Male,-,-,-,Black
53,Kingo Sunen,/kingo-sunen/10-25351/,,0,0,0,0,0,0,,,,,,Earth-616 - Prime Marvel Universe,,-,-,,
54,Kingpin,/kingpin/10-623/,Wilson Grant Fisk,70,25,25,20,15,75,"['Durability', 'Intelligence', 'Peak Human Condition', 'Stamina', 'Super Strength', 'Agility', 'Berserk Mode', 'Master Martial Artist', 'Master Tactician', 'Reflexes', 'Weapons Master']",Wilson Grant Fisk,New York City area,"Amazing Spider-Man #50 (July, 1967)",Bad,Earth-616 - Prime Marvel Universe,Male,"200.7 cm • 6'7""",204.1 kg • 449.96 lbs,Blue,No Hair
55,Kingpin,/kingpin/10-14266/,Wilson Grant Fisk,70,13,8,10,10,70,"['Berserk Mode', 'Master Tactician', 'Social Influencing', 'Marksmanship', 'Master Martial Artist', 'Vehicular Mastery', 'Weapons Master']",,New York City,"Daredevil, Season 1, Episode 3",Neutral,MCU - Marvel Cinematic Universe,Male,-,-,,No Hair
56,Kingpin,/kingpin/10-24977/,Wilson Fisk,0,0,0,0,0,0,,,,,,MCOC - Marvel Contest of Champions,,-,-,,
57,Kingpin,/kingpin/10-20854/,Wilson Fisk,0,0,0,0,0,0,,,,,,EMCU - Extended Marvel Cinematic Universe (2000-2019 Movies),,-,-,,
58,Kingpin,/kingpin/10-23121/,Wilson Fisk,70,25,17,20,15,70,"['Intelligence', 'Marksmanship', 'Master Martial Artist', 'Peak Human Condition', 'Super Strength', 'Berserk Mode', 'Master Tactician', 'Reflexes', 'Swordsmanship', 'Weapons Master']",,,Spider-Man 2018,Bad,SM-PS4 - Spider-Man 2018 Game,Male,"201 cm • 6'7.1""",204 kg • 449.74 lbs,Blue,No Hair
59,Kingpin,/kingpin/10-27282/,Wilson Fisk,55,25,6,20,10,45,"['Berserk Mode', 'Intelligence', 'Peak Human Condition', 'Stamina', 'Super Speed', 'Endurance', 'Reflexes', 'Accelerated Healing', 'Agility', 'Enhanced Hearing', 'Heat Resistance', 'Insanity', 'Jump', 'Large Size', 'Rage Power', 'Stealth']",,,Spider-man Into The Spider-Verse,Bad,,Male,-,-,-,No Hair
60,Kingpin,/kingpin/10-33664/,Wilson Fisk,0,0,0,0,0,0,,,,,,Earth-70105,,-,-,,
61,Kingpin,/kingpin/10-34127/,Wilson Fisk,0,0,0,0,0,0,,,,,,Earth-90214 - Marvel Noir,,-,-,,
62,Kingpin,/kingpin/10-35445/,Wilson Grant Fisk,0,0,0,0,0,0,,,,,,Earth-2149 - Zombiverse,,-,-,,
63,Kingpin,/kingpin/10-39570/,Wilson Fisk,0,0,0,0,0,0,,,,,,Earth-181,,-,-,,
64,Kingpin,/kingpin/10-41210/,Wilson Fisk,0,0,0,0,0,0,,,,,,Earth-1610 - Ultimate Marvel Universe,,-,-,,
65,Kingpin,/kingpin/10-42123/,Wilson Fisk ,0,0,0,0,0,0,,,,,,Earth-982 - MC2,,-,-,,
66,Kingpin,/kingpin/10-45040/,Wilson Fisk,0,0,0,0,0,0,,,,,Bad,Earth-92131 - Marvel's 92niverse,Male,-,-,-,No Hair
67,Kingpin,/kingpin/10-46510/,Wilson Fisk,0,0,0,0,0,0,,,,,,Earth-12311 - Earth-12311,,-,-,,
68,Kingpin,/kingpin/10-50141/,Wilson Grant Fisk,0,0,0,0,0,0,,,,,,ET8 - Earth-TRN840,,-,-,,
69,Kingpin (Matthew Murdock),/kingpin-matthew-murdock/10-33586/,,0,0,0,0,0,0,,,,,,Earth-65 - Earth-65,,-,-,,
70,Kingpin (Venomized),/kingpin-venomized/10-14678/,Wilson Fisk,0,0,0,0,0,0,,,,,,,,-,-,,
71,Kings Wretch,/kings-wretch/10-31441/,,70,50,20,20,45,30,"['Super Speed', 'Super Strength', 'Accelerated Healing', 'Animal Attributes', 'Animal Oriented Powers', 'Enhanced Hearing', 'Enhanced Sight', 'Flight', 'Hypnokinesis', 'Jaw Strength', 'Jump', 'Illusions', 'Telepathy']",,,,,LKOEU - Last Kids on Earth Universe,,-,-,,
72,Kingsley Shacklebolt,/kingsley-shacklebolt/10-18223/,Kingsley Shacklebolt,70,6,7,10,60,55,"['Dark Arts', 'Dark Magic', 'Deconstruction', 'Energy Blasts', 'Energy Constructs', 'Fire Control', 'Force Fields', 'Levitation', 'Light Control', 'Magic', 'Master Tactician', 'Memory Manipulation', 'Mind Control', 'Mind Control Resistance', 'Petrification', 'Telekinesis', 'Telepathy Resistance', 'Teleportation', 'Water Control', 'Accelerated Healing', 'Biokinesis', 'Darkforce Manipulation', 'Indomitable Will', 'Longevity', 'Plant Control', 'Telepathy']",,,Harry Potter and the Order of the Phoenix,Good,,Male,-,-,Brown,No Hair
73,Kingston The King Cobra,/kingston-the-king-cobra/10-17662/,Kingston,50,75,20,25,40,30,"['Animal Attributes', 'Toxin and Disease Resistance', 'Cold Resistance', 'Endurance', 'Grappling/Climbing', 'Heat Resistance', 'Jaw Strength', 'Jump', 'Large Size', 'Natural Armor', 'Natural Weapons', 'Rage Power', 'Venomous Bite', 'Accelerated Healing', 'Sonic Scream', 'Transformation']",,,Rampage: Total Destruction,Neutral,,Male,-,-,Black,No Hair
74,Kinichi Tohyama,/kinichi-tohyama/10-41487/,,0,0,0,0,0,0,,,,,,ATSA - Aria the Scarlet Ammo,,-,-,,
75,Kinji Hakari,/kinji-hakari/10-49655/,,0,0,0,0,0,0,,,,Jujutsu Kaisen Chapter 153,Good,Jujutsu Kaisen Universe - Jujutsu Kaisen,Male,-,-,-,-
76,Kinji Tohyama,/kinji-tohyama/10-41486/,,0,0,0,0,0,0,,,,,,ATSA - Aria the Scarlet Ammo,,-,-,,
77,Kinkajou,/kinkajou/10-27036/,,0,0,0,0,0,0,,,,,,Wings Of Fire Universe,,-,-,,
78,Kinkaku,/kinkaku/10-22702/,,0,0,0,0,0,0,,,,,,"Naruto - Naruto, shippuden, Boruto",,-,-,,
79,Kino,/kino/10-38828/,,0,0,0,0,0,0,,,,,,Bakugan,,-,-,,
80,Kinoshita,/kinoshita/10-34950/,,0,0,0,0,0,0,,,,,,Blue Exorcist Universe - Blue Exorcist Universe,,-,-,,
81,Kinro,/kinro/10-33164/,,0,0,0,0,0,0,,,,,,Dr. Stone,,-,-,,
82,Kinsey Locke,/kinsey-locke/10-42021/,Kinsey Locke,0,0,0,0,0,0,,,,,,Locke And Key - Locke and Key,,-,-,,
83,Kinshiki,/kinshiki/10-14519/,?tsutsuki Kinshiki,0,0,0,0,0,0,,?tsutsuki Kinshiki,,"Boruto, Volume #1, Chapter #2",Bad,"Naruto - Naruto, shippuden, Boruto",Male,"228.6 cm • 7'6""",-,White,Grey
84,Kinsho Mokuroku,/kinsho-mokuroku/10-32262/,,0,0,0,0,0,0,,,,,,Toaru Universe - A Certain Magical Index Universe,,-,-,,
