,name,href,identity,intelligence,strength,speed,durability,power,combat,powers,full name,place of birth,first appearance,alignment,universe,gender,height,weight,eye color,hair color
28,Count Kaoz,/count-kaoz/10-41110/,Ygor Kaoz,0,0,0,0,0,0,,,,,,Earth-616 - Prime Marvel Universe,,-,-,,
29,Count Nefaria,/count-nefaria/10-11254/,Count Luchino Nefaria,65,90,100,40,85,60,"['Acid Resistants', 'Agility', 'Clairvoyance Resistance', 'Cold Resistance', 'Energy Absorption', 'Energy Blasts', 'Energy Manipulation', 'Energy Resistance', 'Enhanced Hearing', 'Enhanced Memory', 'Enhanced Sight', 'Fire Resistance', 'Heat Generation', 'Heat Resistance', 'Immortality', 'Intelligence', 'Invulnerability', 'Non-Physical Interaction', 'Power Absorption', 'Projection', 'Radiation Immunity', 'Self-Sustenance', 'Super Strength', 'Telekinesis', 'Toxin and Disease Resistance', 'Accelerated Healing', 'Acrobatics', 'Afterimage Creation', 'Berserk Mode', 'Bullet Time', 'Corruption Resistance', 'Electricity Resistance', 'Element Control', 'Energy Beams', 'Energy Constructs', 'Explosion Manipulation', 'Flight', 'Force Fields', 'Intangibility', 'Jump', 'Magic Resistance', 'Mind Control', 'Reflexes', 'Regeneration', 'Teleportation']",,Italy,Avengers #13,Bad,Earth-616 - Prime Marvel Universe,Male,"188 cm • 6'2""",104.3 kg • 229.94 lbs,Blue,Black
30,Count Olrox,/count-olrox/10-47964/,,80,100,100,100,80,100,"['Audio Control', 'Body Puppetry', 'Chaos Energy', 'Chaos Manipulation', 'Existence Erasure', 'Madness Manipulation', 'Power Nullifier', 'Reactive Power Level', 'Sound Manipulation', 'Acausality', 'Accelerated Development', 'Accelerated Healing', 'Biokinesis', 'Blessed', 'Chaos Magic', 'Cold Resistance', 'Corruption', 'Dark Arts', 'Dark Magic', 'Dark Matter Manipulation', 'Darkforce Manipulation', 'Dimension Storage', 'Dimensional Awareness', 'Dimensional Travel', 'Extrasensory Perception', 'Fate Manipulation', 'Fear Inducement', 'Fear Manipulation', 'Fire Control', 'Fire Resistance', 'Heat Generation', 'Heat Resistance', 'Hellfire Manipulation', 'Hellfire Resistance', 'Higher Dimensional Manipulation', 'Illusions', 'Immortality', 'Immortality Negation', 'Information Analysis', 'Invulnerability', 'Magic', 'Non-Physical Interaction', 'Physics Manipulation', 'Pocket Dimensions', 'Possession', 'Possession Resistance', 'Power Absorption', 'Power Mimicry', 'Regeneration', 'Regeneration Negation', 'Self-Sustenance', 'Shapeshifting', 'Size Changing', 'Statistics Amplification', 'Statistics Reduction', 'Teleportation', 'Transformation', 'Unholy Manipulation', 'Unholy Resistance', 'Illusion Resistance']",,,,,Castlevania - Castlevania,,-,-,,
31,Count Orlok,/count-orlok/10-46846/,,75,55,50,70,80,70,"['Ability Shift', 'Accelerated Healing', 'Acrobatics', 'Agility', 'Arcane Magic', 'Arcane Magic', 'Attack Reflection', 'Bloodlust', 'Bullet Time', 'Camouflage', 'Chaos Magic', 'Dark Arts', 'Dark Magic', 'Magic', 'Super Speed', 'Super Strength', 'Gravity Control', 'Immortality', 'Super Breath', 'Supernatural Condition', 'Water Control', 'Dark Matter Manipulation', 'Darkforce Manipulation', 'Data Manipulation', 'Ectoplasm Manipulation', 'Enhanced Condition', 'Enhanced Hearing', 'Enhanced Memory', 'Enhanced Sight', 'Enhanced Smell', 'Enhanced Thievery', 'Enhanced Touch', 'Regeneration']",,,,Neutral,Supercrooks - supercrooks,Male,-,-,Red,-
32,Count Rominoff,/count-rominoff/10-28314/,Dracula,0,0,0,0,0,0,,,,,Bad,Earth-1 - Earth-One,Male,-,-,Red,Black
33,Count Sinestro,/count-sinestro/10-42398/,Sinestro,0,0,0,0,0,0,,,,,,Earth-40 - Earth 40,,-,-,,
34,Count Spankulot,/count-spankulot/10-20656/,,0,0,0,0,0,0,"['Duplication', 'Flight', 'Telekinesis', 'Teleportation']",,,,Bad,Cknd - Codename: Kids Next Door,-,-,-,-,-
35,Count Spankulot,/count-spankulot/10-36100/,,0,0,0,0,0,0,,,,,,Cknd - Codename: Kids Next Door,,-,-,,
36,Count Vertigo,/count-vertigo/10-10083/,Count Werner Vertigo,65,1,17,10,30,50,"['Durability', 'Stamina', 'Flight', 'Hypnokinesis', 'Marksmanship', 'Master Tactician', 'Mind Blast', 'Reflexes', 'Stealth', 'Telekinesis', 'Weapons Master']",Count Werner Vertigo,,World's Finest Comics #251,Bad,Prime Earth - Prime DC Comics Universe,Male,"180.3 cm • 5'11""",85.7 kg • 188.94 lbs,Blue,Blond
37,Count Vertigo,/count-vertigo/10-29653/,Werner Zytle,0,0,0,0,0,0,,,,,,Arrowverse - DC Television Universe,,-,-,,
38,Count Vertigo,/count-vertigo/10-45253/,Werner Vertigo,0,0,0,0,0,0,,,,Young Justice season 1 eposide 14,Bad,Young Justice - Young Justice (2010- TV Series),Male,-,-,Blue,White
39,Count Vertigo,/count-vertigo/10-48417/,Cecil Adams,0,0,0,0,0,0,,,,,,Arrowverse - DC Television Universe,,-,-,,
40,Countess Belzebeth,/countess-belzebeth/10-39702/,Belzebeth,0,0,0,0,0,0,,,,,,Prime Earth - Prime DC Comics Universe,,-,-,,
41,Countess Genevieve Vasa,/countess-genevieve-vasa/10-37200/,,0,0,0,0,0,0,,,,,,VHD - Vampire Hunter D Manga Series,,-,-,,
42,Countess Lisl Von Schlaf,/countess-lisl-von-schlaf/10-38691/,,0,0,0,0,0,0,,,,,,James Bond - James Bond,,-,-,,
43,Countess Trancy,/countess-trancy/10-38108/,,0,0,0,0,0,0,,,,,,Black Butler - Black Butler,,-,-,,
44,Courage The Cowardly Dog,/courage-the-cowardly-dog/10-24568/,Courage,0,0,0,0,0,0,,,,,-,,Male,-,-,-,-
45,Courtney,/courtney/10-40390/,,0,0,0,0,0,0,,,,,,Total Drama,,-,-,,
46,Courtney Marie Duran,/courtney-marie-duran/10-42049/,Courtney Duran,0,0,0,0,0,0,,,,,,Earth-982 - MC2,,-,-,,
47,Courtney Wagner,/courtney-wagner/10-32930/,,0,0,0,0,0,0,,,,,,Life Is Strange,,-,-,,
48,Cousin Eerie,/cousin-eerie/10-23269/,,0,0,0,0,0,0,,,,,,,,-,-,,
49,Cousin Itt,/cousin-itt/10-28887/,,0,0,0,0,0,0,,,,,,Addams Family - Addams Family,,-,-,,
50,Cousin Sinkbug,/cousin-sinkbug/10-37126/,,0,0,0,0,0,0,,,,,,Camp Lazlo - Camp Lazlo,,-,-,,
51,Cover Girl,/cover-girl/10-18252/,Courtney A. Krieger,0,0,0,0,0,0,,,,,,G.I. Joe - G.I. Joe,,-,-,,
52,Cover Girl,/cover-girl/10-43853/,Courtney Krieger,0,0,0,0,0,0,,,,,,G.I Joe Film - G.I Joe Film,,-,-,,
53,Cow Girl,/cow-girl/10-35804/,,0,0,0,0,0,0,,,,,,Goblin Slayer,,-,-,,
54,Cowboy,/cowboy/10-29849/,Austen T. Blanchard,0,0,0,0,0,0,,,,,,Earth-50 - Wildstorm Universe,,-,-,,
55,Coyote,/coyote/10-23754/,,0,0,0,0,0,0,,,,,,,,-,-,,
56,Coyote,/coyote/10-28093/,,0,0,0,0,0,0,,,,,,Gargoyles - Gargoyles (1994–1997 TV Series),,-,-,,
57,Coyote,/coyote/10-34287/,,0,0,0,0,0,0,,,,,-,DCUAOM - DC Universe Animated Original Movies,-,-,-,-,-
58,Coyote Stark,/coyote-stark/10-23693/,,0,0,0,0,0,0,,,,,,Bleach - Bleach,,-,-,,
59,Coyote Tango,/coyote-tango/10-26909/,,65,75,25,35,55,60,"['Durability', 'Endurance', 'Intelligence', 'Stamina', 'Super Speed', 'Super Strength', 'Agility', 'Cold Resistance', 'Electricity Resistance', 'Energy Beams', 'Energy Blasts', 'Energy Resistance', 'Fire Resistance', 'Heat Generation', 'Heat Resistance', 'Invulnerability', 'Jump', 'Marksmanship', 'Radiation Immunity', 'Reflexes', 'Weapon-based Powers', 'Weapons Master']",,,Pacific Rim,Good,Pacific Rim,Male,"85.34 m • 280'0""","2,312 ton • 5,097,087.5 lbs",-,-
60,Crab Droid,/crab-droid/10-45521/,LM-432 Crab Droid,0,0,0,0,0,0,,,,,,Star Wars - Star Wars Universe,,-,-,,
61,Crab Khan,/crab-khan/10-38452/,,0,0,0,0,0,0,,,,,,JCA - Jackie Chan Adventures,,-,-,,
62,Crabbe,/crabbe/10-15079/,Vincent Crabbe,0,0,0,0,0,0,,,,Harry Potter and the Philosopher Stone,Bad,,Male,-,-,Brown,Black
63,Crabdozer,/crabdozer/10-34718/,,0,0,0,0,0,0,,,,,,Ben 10,,-,-,,
64,Crablante,/crablante/10-41360/,,0,0,0,0,0,0,,,,,,OPM - One Punch Man,,-,-,,
65,Crabman,/crabman/10-29137/,Crabman,45,25,20,25,25,45,"['Amphibious Respiration', 'Durability', 'Endurance', 'Grappling/Climbing', 'Greed Inducement', 'Intelligence', 'Marksmanship', 'Master Tactician', 'Natural Weapons', 'Ocular Techniques', 'Peak Human Condition', 'Stamina', 'Super Strength', 'Weapon-based Powers', 'Weapons Master', 'Ability Shift', 'Acrobatics', 'Adaptation', 'Age Manipulation', 'Agility', 'Amber', 'Animal Attributes', 'Animal Control', 'Animal Oriented Powers', 'Animated Shadow', 'Berserk Mode', 'Biokinesis', 'Chi Manipulation', 'Cold Resistance', 'Damage Boost', 'Damage Transferal', 'Danger Sense', 'Dig', 'Emotional Power Up', 'Enhanced Hearing', 'Enhanced Sight', 'Enhanced Smell', 'Enhanced Thievery', 'Heat Resistance', 'Instinctive Reaction', 'Jump', 'Natural Armor', 'Radiation Immunity', 'Reactive Evolution', 'Reflexes', 'Sense Manipulation', 'Spatial Awareness', 'Stealth', 'Toxin and Disease Resistance']",,,,,Fist Of The North Star - FOTNS,,-,-,,
66,Crackers,/crackers/10-36166/,,0,0,0,0,0,0,,,,,,Imaginary Friends - Foster's Home for Imaginary Friends,,-,-,,
67,Crag,/crag/10-42713/,,0,0,0,0,0,0,,,,,,Earth-616 - Prime Marvel Universe,,-,-,,
68,Craig Marduk,/craig-marduk/10-21953/,,0,0,0,0,0,0,,,,,,Tekken - Tekken,,-,-,,
69,Crainio,/crainio/10-30158/,,0,0,0,0,0,0,,,,,,Earth-616 - Prime Marvel Universe,,-,-,,
70,Crane Daughters,/crane-daughters/10-19217/,Crane Daughters,0,0,0,0,0,0,,,,,,Earth-616 - Prime Marvel Universe,,-,-,,
71,Crane Hermit,/crane-hermit/10-1245/,,0,0,0,0,0,0,,,,,,DB - Dragon Ball Verse,,-,-,,
72,Crane Mother,/crane-mother/10-19147/,Crane Mother,0,0,0,0,0,0,,,,,,Earth-616 - Prime Marvel Universe,,-,-,,
73,Cranio,/cranio/10-19640/,Cranio,0,0,0,0,0,0,,,,,,Earth-616 - Prime Marvel Universe,,-,-,,
74,Crank,/crank/10-15113/,Chev Chelios,0,0,0,0,0,0,,,,,,,,-,-,,
75,Cranky Kong,/cranky-kong/10-31360/,Donkey Kong,85,80,50,20,50,40,"['Intelligence', 'Stamina', 'Technopath/Cyberpath', 'Surface Scaling', 'The Fourth Wall', 'Underwater breathing', 'Weapons Master']",Donkey Kong I,,Donkey Kong (1981),Good,Mario,Male,-,-,Brown,White
76,Crash,/crash/10-21369/,Clay Irons,0,0,0,0,0,0,,,,,,,,-,-,,
77,Crash,/crash/10-37061/,,0,0,0,0,0,0,,,,,,Ice Age - The Ice Age,,-,-,,
78,Crash,/crash/10-45291/,Randall Mikavic,0,0,0,0,0,0,,,,Power Girl Vol 2 #14,Bad,Prime Earth - Prime DC Comics Universe,Male,"274.3 cm • 8'12""",-,Grey,No Hair
79,Crash Bandicoot,/crash-bandicoot/10-17475/,,45,25,11,100,50,95,"['Acrobatics', 'Animal Oriented Powers', 'Dexterity', 'Energy Resistance', 'Enhanced Condition', 'Invulnerability', 'Jump', 'Master Martial Artist', 'Ninjutsu', 'Photographic Reflexes', 'Reflexes', 'Super Speed', 'Super Strength', 'Time Manipulation', 'Toon Force', 'Vehicular Mastery', 'Antimatter Manipulation', 'Mind Control Resistance']",,,,Good,CBU - Crash Bandicoot Universe,Male,-,-,Green,Orange
80,Crash Test Donny,/crash-test-donny/10-37266/,,0,0,0,0,0,0,,,,,,JTU - Johnny Test Universe,,-,-,,
81,Crashhopper,/crashhopper/10-22155/,Orthopterran,50,25,50,50,55,75,"['Acrobatics', 'Agility', 'Animal Attributes', 'Animal Oriented Powers', 'Durability', 'Intelligence', 'Jump', 'Peak Human Condition', 'Stamina', 'Super Speed', 'Super Strength', 'Accelerated Healing', 'Adaptation', 'Danger Sense', 'Dexterity', 'Endurance', 'Enhanced Condition', 'Enhanced Sight', 'Heat Resistance', 'Longevity', 'Master Martial Artist', 'Natural Armor', 'Natural Weapons', 'Pressure Points', 'Radiation Immunity', 'Reflexes', 'Stealth', 'Vision - Night', 'Wallcrawling', 'Seismic Power', 'Shockwaves Generation']",,,"Ben 10: Omniverse, It Was Them. S1 E6",Good,,Male,-,-,Green,
82,Crashocker,/crashocker/10-27292/,,60,75,45,75,80,75,"['Acrobatics', 'Agility', 'Animal Attributes', 'Animal Control', 'Durability', 'Electrokinesis', 'Intelligence', 'Jump', 'Peak Human Condition', 'Stamina', 'Super Speed', 'Super Strength', 'Accelerated Healing', 'Adaptation', 'Berserk Mode', 'Cold Resistance', 'Danger Sense', 'Dexterity', 'Electricity Absorption', 'Endurance', 'Energy Beams', 'Energy Blasts', 'Energy Resistance', 'Enhanced Hearing', 'Enhanced Sight', 'Force Fields', 'Heat Resistance', 'Invulnerability', 'Longevity', 'Marksmanship', 'Natural Armor', 'Natural Weapons', 'Pressure Points', 'Radiation Immunity', 'Reactive Power Level', 'Reflexes', 'Seismic Power', 'Stealth', 'Toxin and Disease Resistance', 'Vision - Night', 'Wallcrawling', 'Fire Resistance', 'Rage Power', 'Self-Sustenance', 'Telekinesis']",Orthopithecus,,,Good,Ben 10,Male,-,-,Green,-
83,Crater,/crater/10-20527/,,0,0,0,0,0,0,,,,,,Earth-616 - Prime Marvel Universe,,-,-,,
84,Crawlers,/crawlers/10-46135/,,0,0,0,0,0,0,,,,,,Earth-15104 - Here Comes Tomorrow,,-,-,,
85,Crawling One,/crawling-one/10-34795/,Crawling One,0,0,0,0,0,0,,,,,,,,-,-,,
86,Crazy Eight,/crazy-eight/10-42055/,,0,0,0,0,0,0,,,,,,Earth-982 - MC2,,-,-,,
87,Crazy Hand,/crazy-hand/10-15574/,,60,100,100,80,90,80,"['Berserk Mode', 'Dexterity', 'Energy Beams', 'Energy Manipulation', 'Laser Manipulation', 'Super Strength', 'Astral Trap', 'Attack Negation', 'Attack Reflection', 'Cosmic Awareness', 'Creation', 'Dark Matter Manipulation', 'Darkforce Manipulation', 'Divinity', 'Energy Blasts', 'Flight', 'Heat Generation', 'Illumination', 'Large Size', 'Law Manipulation', 'Reality Warping', 'Space Survivability', 'Status Effect Inducement', 'Subjective Reality', 'Teleportation', 'Toon Force', 'Void Manipulation', 'Vortex Creation', 'Spatial Manipulation']",,,,Bad,SSBU - Super Smash Bros Universe,Other,-,-,No eyes,No Hair
88,Crazy Jane,/crazy-jane/10-17775/,Kay Challis,0,0,0,0,0,0,,,,,Good,Prime Earth - Prime DC Comics Universe,Female,-,-,Brown,Purple
89,Crazy Jane,/crazy-jane/10-28122/,Kay Challis,0,0,0,0,0,0,,,,,Good,Doom Patrol - Doom Patrol TV Series,Female,-,-,-,-
90,Crazy Quilt,/crazy-quilt/10-13613/,Paul Dekker,0,0,0,0,0,0,,,,,Bad,Prime Earth - Prime DC Comics Universe,,-,-,,
91,Crazy Shy Lolita Canary,/crazy-shy-lolita-canary/10-27155/,,0,0,0,0,0,0,,,,,,,,-,-,,
92,Creaky Pete,/creaky-pete/10-36201/,,0,0,0,0,0,0,,,,,,Imaginary Friends - Foster's Home for Imaginary Friends,,-,-,,
