,name,href,identity,intelligence,strength,speed,durability,power,combat,powers,full name,place of birth,first appearance,alignment,universe,gender,height,weight,eye color,hair color
34,Tapu Fini,/tapu-fini/10-24207/,Tapu Fini,0,0,0,0,0,0,,,,,,Pokemon - Pokemon,,-,-,,
35,Tapu Koko,/tapu-koko/10-24206/,Tapu Koko,0,0,0,0,0,0,,,,,,Pokemon - Pokemon,,-,-,,
36,Tapu Lele,/tapu-lele/10-24205/,Tapu Lele,0,0,0,0,0,0,,,,,,Pokemon - Pokemon,,-,-,,
37,Tar Baby,/tar-baby/10-616/,,0,0,0,0,0,0,,,,,Neutral,Earth-616 - Prime Marvel Universe,,-,-,,
38,Tar Monster,/tar-monster/10-49181/,,60,25,11,40,50,10,"['Durability', 'Shapeshifting', 'Stamina', 'Super Strength', 'Agility', 'Berserk Mode', 'Body Puppetry', 'Dexterity', 'Disguise Mastery', 'Duplication', 'Elasticity', 'Endurance', 'Heat Resistance', 'Immortality', 'Indestructible Digestion', 'Indomitable Will', 'Inorganic Physiology', 'Insanity', 'Regeneration', 'Self-Sustenance', 'Size Changing', 'Toxin and Disease Resistance', 'Anti-Gravity', 'Cold Resistance', 'Heat Generation', 'Invulnerability', 'Large Size', 'Pain Suppression', 'Reflexes', 'Toon Force']",,,"October 7, 1978 the Scooby-Doo show",Bad,Scooby-Doo - Scooby-Doo,Male,"226.1 cm • 7'5""",-,Green,-
39,Tar Pit,/tar-pit/10-17979/,Joey Monteleone,0,0,0,0,0,0,,,,,,Prime Earth - Prime DC Comics Universe,,-,-,,
40,Tar-Pit,/tar-pit/10-29684/,Joseph Monteleone,0,0,0,0,0,0,,,,,,Arrowverse - DC Television Universe,,-,-,,
41,Tar? Kabakura,/tar-kabakura/10-37928/,,0,0,0,0,0,0,,,,,,Wotakoi,,-,-,,
42,Tara,/tara/10-22040/,Tara Morgan,0,0,0,0,0,0,,,,,,,,-,-,,
43,Tara,/tara/10-38021/,Tara Fremont,0,0,0,0,0,0,,,,,,AC Comics - AC Comics,,-,-,,
44,Tara Chambler,/tara-chambler/10-34438/,,0,0,0,0,0,0,,,,,,TWD - The Walking Dead Series (2010-2021),,-,-,,
45,Tarakis,/tarakis/10-40947/,Tarakis,0,0,0,0,0,0,,,,,,Earth-616 - Prime Marvel Universe,,-,-,,
46,Taranee Cook,/taranee-cook/10-46257/,,0,0,0,0,0,0,,,,,,W.I.T.C.H. - W.I.T.C.H.,,-,-,,
47,Taranis,/taranis/10-48226/,,0,0,0,0,0,0,,,,,,Earth-616 - Prime Marvel Universe,,-,-,,
48,Tarantula,/tarantula/10-24016/,Maria Vasquez,0,0,0,0,0,0,,,,,,Earth-616 - Prime Marvel Universe,,-,-,,
49,Tarantula,/tarantula/10-12187/,Catalina Marie Flores,0,0,0,0,0,0,,,,,Neutral,Prime Earth - Prime DC Comics Universe,Female,"170.2 cm • 5'7""",61.24 kg • 135 lbs,Brown,Black
50,Tarantula,/tarantula/10-45328/,Anton Miguel Rodriguez,90,25,75,15,25,100,"['Acrobatics', 'Agility', 'Apathy', 'Corruption', 'Corruption Resistance', 'Venomous Bite', 'Cold Resistance', 'Endurance', 'Heat Resistance']",,Mexico,,Bad,Earth-616 - Prime Marvel Universe,Male,-,-,-,-
51,Tarantulas,/tarantulas/10-29460/,,0,0,0,0,0,0,,,,,Bad,Beast Wars - Transformers: Beast Wars,Male,-,-,-,-
52,Taranushi,/taranushi/10-37107/,Taranushi,100,100,100,100,100,100,"['Nigh-Omnipotence', 'Omni-Sense', 'Omnifabrication', 'Omnikinesis', 'Omnilingualism', 'Omnilock', 'Omnimimicry', 'Omnipresence', 'Omniscience']",,,,,,,-,-,,
53,Taranza,/taranza/10-40487/,,45,13,25,55,75,45,"['Agility', 'Arcane Magic', 'Magic', 'Power Augmentation', 'Projection', 'Web Creation', 'Animal Attributes', 'Creation', 'Dark Arts', 'Dark Magic', 'Empathy', 'Energy Blasts', 'Energy Constructs', 'Energy Manipulation', 'Flight', 'Immortality Negation', 'Plasma Manipulation', 'Reflexes', 'Space Survivability', 'Magic Resistance', 'Power Modification']",,,,Good,Kirby - Kirby Universe,Male,-,-,White / Red,No Hair
54,Tardos Mors,/tardos-mors/10-20982/,,0,0,0,0,0,0,,,,,,,,-,-,,
55,Targel,/targel/10-31556/,Targel,0,0,0,0,0,0,,,,,,Fist Of The North Star - FOTNS,,-,-,,
56,Targon,/targon/10-35151/,,0,0,0,0,0,0,,,,,,Megas XLR,,-,-,,
57,Taric,/taric/10-44188/,Taric,60,30,11,50,80,70,"['Accelerated Healing', 'Acid Resistants', 'Cold Resistance', 'Damage Reduction', 'Electricity Resistance', 'Endurance', 'Energy Resistance', 'Extrasensory Perception', 'Fire Resistance', 'Force Fields', 'Heat Resistance', 'Invulnerability', 'Magic', 'Magic Resistance', 'Toxin and Disease Resistance', 'Weapon-based Powers', 'Aura', 'Compassion Inducement', 'Corruption Resistance', 'Curse Resistance', 'Emotional Power Up', 'Empathy', 'Energy Beams', 'Energy Manipulation', 'Godly Physiology', 'Grappling/Climbing', 'Holy Manipulation', 'Hope Inducement', 'Indomitable Will', 'Mind Control Resistance', 'Pacemiakinesis', 'Possession Resistance', 'Power Sense', 'Self-Sustenance', 'Soul Resistance', 'Statistics Amplification', 'Status Effect Inducement', 'Vitakinesis', 'Weapon Creation', 'Weapons Master', 'Creation', 'Damage Boost', 'Gadget Usage', 'Illumination', 'Levitation', 'Light Control', 'Telekinesis', 'Terrakinesis']",,Demacia,"August 19, 2009 (League of Legends)",Good,League Of Legends - League of Legends,Male,-,-,-,Brown
58,Tark,/tark/10-41745/,Tickeytarkapolis Trootrust,0,0,0,0,0,0,,,,,,Prime Earth - Prime DC Comics Universe,,-,-,,
59,Tarmack,/tarmack/10-10128/,,0,0,0,0,0,0,,,,,,,,-,-,,
60,Tarmiel,/tarmiel/10-44141/,Tarmiel,0,0,0,0,0,0,,,,Manga: The Seven Deadly Sins - Chapter #205,Neutral,SDS - Seven Deadly Sins,Male,"240 cm • 7'10.5""",110 kg • 242.51 lbs,Yellow,-
61,Tarn,/tarn/10-12649/,Damus,75,100,100,55,80,85,,Damus,,,Bad,,Male,-,-,Red,No Hair
62,Tarn The Uncaring,/tarn-the-uncaring/10-26629/,Tarn,0,0,0,0,0,0,,,,,,Earth-616 - Prime Marvel Universe,,-,-,,
63,Tarna,/tarna/10-40946/,Tarna,0,0,0,0,0,0,,,,,,Earth-616 - Prime Marvel Universe,,-,-,,
64,Taron Malicos,/taron-malicos/10-24383/,Taron Malicos,65,50,30,45,80,85,"['Acrobatics', 'Agility', 'Bloodlust', 'Chi Manipulation', 'Clairvoyance', 'Cloaking', 'Danger Sense', 'Darkforce Manipulation', 'Durability', 'Electrokinesis', 'Emotional Power Up', 'Force Fields', 'Force Speed', 'Illusions', 'Insanity', 'Marksmanship', 'Master Martial Artist', 'Matter Manipulation', 'Memory Manipulation', 'Mind Control', 'Mind Control Resistance', 'Non-Physical Interaction', 'Peak Human Condition', 'Power Sense', 'Power Suit', 'Precognition', 'Psionic Powers', 'Psychometry', 'Rage Power', 'Reflexes', 'Stamina', 'Stealth', 'Super Speed', 'Super Strength', 'Telekinesis', 'Telepathy', 'Telepathy Resistance', 'Teleportation', 'The Force', 'Toxin and Disease Resistance', 'Water Control', 'Weapons Master', 'Weather Control', 'Wind Control', 'Electricity Resistance', 'Element Control', 'Energy Absorption', 'Fear Inducement', 'Levitation', 'Longevity', 'Master Tactician', 'Radiation Immunity', 'Seismic Power', 'Soul Resistance']",Taron Malicos,,Star Wars Jedi: Fallen Order,,Star Wars - Star Wars Universe,Male,-,-,Blue,Grey
65,TARS,/tars/10-36836/,,0,0,0,0,0,0,,,,Interstellar,-,,Male,-,-,-,-
66,Tars Tarkas,/tars-tarkas/10-20414/,Tars,0,0,0,0,0,0,,,,,,,,-,-,,
67,Tars Tarkas,/tars-tarkas/10-44460/,,0,0,0,0,0,0,,,,,,JC12M - John Carter (Movie- 2012),,-,-,,
68,Tarson,/tarson/10-37148/,,0,0,0,0,0,0,,,,,,Camp Lazlo - Camp Lazlo,,-,-,,
69,Tartaglia,/tartaglia/10-44120/,Ajax,0,0,0,0,0,0,,,,Genshin Impact (video game),-,Genshin Impact - Genshin Impact Universe,Male,-,-,Blue,Brown
70,Tartaronis,/tartaronis/10-46438/,,0,0,0,0,0,0,,,,,,MH - Monster Hunter,,-,-,,
71,Tartarus,/tartarus/10-18149/,,0,0,0,0,0,0,,,,,,,,-,-,,
72,Tartarus,/tartarus/10-42644/,,0,0,0,0,0,0,,,,,,Earth-8 - Angor,,-,-,,
73,Tartarus,/tartarus/10-44158/,,0,0,0,0,0,0,,,,,Bad,Halo - Halo Video Game Universe,Male,-,-,-,-
74,Tarzan,/tarzan/10-11398/,John Clayton,0,0,0,0,0,0,,,,,,,,-,-,,
75,Taserface,/taserface/10-10842/,,0,0,0,0,0,0,,,,Guardians of the Galaxy #1,,MCU - Marvel Cinematic Universe,Male,-,-,,
76,Tash (Demon Form),/tash-demon-form/10-28280/,,100,100,100,100,100,100,"['Bullet Time', 'Flight', 'Immortality', 'Immortality Negation', 'Indestructible Digestion', 'Molecular Immobilization', 'Power Absorption Immunity', 'Power Mimicry Immunity', 'Radiation Immunity', 'Reality Warping', 'Reality Warping Resistance', 'Time Manipulation', 'Time Manipulation Resistance', 'Time Travel', 'Subjective Reality', 'Existence Erasure', 'Existence Erasure Resistance']",,,,Bad,Narnia - The Chronicles of Narnia,,-,-,-,-
77,Taskmaster,/taskmaster/10-21/,Tony Masters,70,13,25,25,30,100,"['Adaptation', 'Agility', 'Durability', 'Intelligence', 'Marksmanship', 'Master Martial Artist', 'Peak Human Condition', 'Photographic Reflexes', 'Reflexes', 'Stamina', 'Stealth', 'Super Speed', 'Acrobatics', 'Dexterity', 'Endurance', 'Energy Constructs', 'Fire Resistance', 'Heat Resistance', 'Master Tactician', 'Power Suit', 'Pressure Points', 'Vehicular Mastery', 'Weapon Creation', 'Weapon-based Powers', 'Weapons Master', 'Power Mimicry', 'Self-Sustenance']",,,Avengers #195,Bad,Earth-616 - Prime Marvel Universe,Male,"188 cm • 6'2""",99.8 kg • 220.02 lbs,Brown,Brown
78,Taskmaster,/taskmaster/10-25024/,Tony Masters,0,0,0,0,0,0,,,,,,MCOC - Marvel Contest of Champions,,-,-,,
79,Taskmaster,/taskmaster/10-18385/,Antonia Dreykov,60,8,8,10,15,100,"['Acrobatics', 'Agility', 'Durability', 'Enhanced Sight', 'Intelligence', 'Marksmanship', 'Master Martial Artist', 'Peak Human Condition', 'Photographic Reflexes', 'Reflexes', 'Stamina', 'Stealth', 'Swordsmanship', 'Vision - Night', 'Weapon-based Powers', 'Weapons Master', 'Endurance', 'Vision - Thermal', 'Cold Resistance', 'Energy Resistance', 'Explosion Manipulation', 'Fire Resistance', 'Heat Resistance', 'Master Tactician']",,,Black Widow (2021),Neutral,MCU - Marvel Cinematic Universe,Female,-,-,-,-
80,Taskmaster,/taskmaster/10-24114/,Tony Masters,60,10,25,25,25,95,"['Acrobatics', 'Agility', 'Durability', 'Marksmanship', 'Master Martial Artist', 'Peak Human Condition', 'Photographic Reflexes', 'Reflexes', 'Stamina', 'Stealth', 'Adaptation', 'Endurance', 'Master Tactician', 'Pressure Points', 'Weapons Master', 'Power Mimicry', 'Power Suit', 'Vehicular Mastery']",,,,Bad,MAU - Marvel Animated Universe,Male,"188 cm • 6'2""",99.79 kg • 220 lbs,-,-
81,Taskmaster,/taskmaster/10-41142/,Anthony Masters,0,0,0,0,0,0,,,,,,Earth-1610 - Ultimate Marvel Universe,,-,-,,
82,Taskmaster,/taskmaster/10-41675/,Tony Masters,0,0,0,0,0,0,,,,,,Earth-TRN891 - Dark Ages,,-,-,,
83,Taskmaster,/taskmaster/10-43949/,Anthony Masters,0,0,0,0,0,0,,,,,,Earth-12131 - Marvel's Earth-12131,,-,-,,
84,Taskmaster,/taskmaster/10-46501/,Anthony Masters,0,0,0,0,0,0,,,,,,Earth-12101 - Marvel's Earth-12101,,-,-,,
85,Taskmaster Grint,/taskmaster-grint/10-28079/,Myles Grint,0,0,0,0,0,0,,,,,Bad,Star Wars - Star Wars Universe,-,-,-,-,-
86,Tathagata,/tathagata/10-36293/,,0,0,0,0,0,0,,,,,,GOH - God of Highschool,,-,-,,
87,Tatiana,/tatiana/10-43129/,,0,0,0,0,0,0,,,,,,Terraformars - Terra Formars,,-,-,,
88,Tatiana Gutierrez,/tatiana-gutierrez/10-24466/,,0,0,0,0,0,0,,,,The Evil Within,Good,,Female,"175 cm • 5'8.9""",54 kg • 119.05 lbs,Blue,Black
89,Tatiana Romanova,/tatiana-romanova/10-38791/,,0,0,0,0,0,0,,,,,,James Bond - James Bond,,-,-,,
90,Tatsuki Arisawa,/tatsuki-arisawa/10-44213/,,60,5,8,10,15,50,"['Extrasensory Perception', 'Soul Resistance', 'Stamina', 'Acrobatics', 'Agility', 'Dexterity', 'Endurance', 'Master Martial Artist', 'Reflexes']",,,Bleach Episode 2,Good,Bleach - Bleach,Female,"155 cm • 5'1""",41 kg • 90.39 lbs,Brown,Black
91,Tatsumaru,/tatsumaru/10-44316/,,0,0,0,0,0,0,,,,,,Tenchu,,-,-,,
92,Tatsumi,/tatsumi/10-26271/,Tatsumi,55,100,50,30,50,80,"['Durability', 'Super Speed', 'Super Strength', 'Acrobatics', 'Agility', 'Master Martial Artist', 'Power Augmentation', 'Reflexes', 'Weapons Master']",Tatsumi,,,Good,AGK - Akame Ga Kill,Male,"165 cm • 5'5""",-,-,-
93,Tatsuro Kosugi,/tatsuro-kosugi/10-36925/,,0,0,0,0,0,0,,,,,,Bakuman,,-,-,,
94,Tatsuya Shiba,/tatsuya-shiba/10-32350/,Tatsuya Shiba,0,0,0,0,0,0,,,,,,TIaMHS - The Irregular at Magic High School,,-,-,,
95,Tattletale,/tattletale/10-502/,,0,0,0,0,0,0,,,,,Good,Earth-616 - Prime Marvel Universe,,-,-,,
96,Tattooed Man,/tattooed-man/10-10286/,Abel Tarrant,0,0,0,0,0,0,,,,,,Prime Earth - Prime DC Comics Universe,,-,-,,
97,Tattooed Man,/tattooed-man/10-15895/,Latavious Johnson,0,0,0,0,0,0,,,,,,Arrowverse - DC Television Universe,,-,-,,
98,Tau,/tau/10-26955/,Tau,45,80,50,30,10,1,"['Flight', 'Stamina', 'Super Speed', 'Super Strength', 'Cloth Manipulation']",,,Wings of Fire: The Hive Queen,Good,Wings Of Fire Universe,Female,-,-,-,No Hair
99,Tauriel,/tauriel/10-19480/,,65,10,25,10,20,75,"['Durability', 'Intelligence', 'Reflexes', 'Stamina', 'Super Speed', 'Super Strength', 'Swordsmanship', 'Acrobatics', 'Adaptation', 'Agility', 'Danger Sense', 'Dexterity', 'Empathy', 'Endurance', 'Enhanced Hearing', 'Enhanced Memory', 'Enhanced Sight', 'Enhanced Smell', 'Longevity', 'Stealth', 'Vision - Telescopic', 'Accelerated Healing', 'Immortality', 'Jump']",,,,,,,-,-,,
100,Tauros,/tauros/10-50127/,,0,0,0,0,0,0,,,,,,Pokemon - Pokemon,,-,-,,
101,Taurus,/taurus/10-28214/,,0,0,0,0,0,0,,,,,,Gargoyles - Gargoyles (1994–1997 TV Series),,-,-,,
102,Taurus,/taurus/10-30066/,Taurus,0,0,0,0,0,0,,,,Manga: Fairy Tail - Chapter #3,Neutral,Fairy Tail - Fairy Tail,Male,-,-,-,-
103,Taurus Aldebaran,/taurus-aldebaran/10-29303/,Taurus Aldebaran,0,0,0,0,0,0,,,,,,Saint Seiya - Saint Seiya,,-,-,,
104,Taurus Francisca,/taurus-francisca/10-19409/,,0,0,0,0,0,0,,,,,,,,-,-,,
105,Taurus Ox,/taurus-ox/10-19451/,,0,0,0,0,0,0,,,,,,,,-,-,,
106,Taurus Rasgado,/taurus-rasgado/10-19430/,,0,0,0,0,0,0,,,,,,,,-,-,,
107,Taven,/taven/10-49320/,Taven,55,100,50,25,90,60,"['Fire Control', 'Immortality', 'Master Martial Artist', 'Self-Sustenance', 'Super Speed', 'Super Strength', 'Swordsmanship', 'Weapons Master', 'Agility', 'Cryokinesis', 'Godly Physiology', 'Shockwaves Generation', 'Teleportation', 'Time Manipulation']",,Edenia,Mortal Kombat: Armageddon (2006),Good,MK - Mortal Kombat,Male,-,-,Black,Brown
108,Tavion Axmis,/tavion-axmis/10-13495/,Tavion Axmis,0,0,0,0,0,0,,,,,,SWL - Star Wars: Legends Multiverse,,-,-,,
109,Tawaret,/tawaret/10-18141/,,0,0,0,0,0,0,,,,,,,,-,-,,
110,Taweret,/taweret/10-47689/,,0,0,0,0,0,0,,,,,,MCU - Marvel Cinematic Universe,,-,-,,
111,Tawky Tawny,/tawky-tawny/10-41338/,,0,0,0,0,0,0,,,,,,"Earth-5 - Thunderworld, Earth-S, Fawcett Universe",,-,-,,
112,Taxi Taylor,/taxi-taylor/10-20542/,,0,0,0,0,0,0,,,,,,Earth-616 - Prime Marvel Universe,,-,-,,
113,Tayghen,/tayghen/10-24697/,,0,0,0,0,0,0,,,Vestroia,Bakugan Battle Brawlers Episode 41,Bad,Bakugan,Male,-,-,Black,No Hair
114,Taylean,/taylean/10-25151/,,0,0,0,0,0,0,,,,Bakugan Mechtanium Surge Episode 1,Good,Bakugan,Male,-,-,No eyes,No Hair
115,Taylor,/taylor/10-40331/,,0,0,0,0,0,0,,,,,,Total Drama,,-,-,,
116,Taylor,/taylor/10-44236/,Taylor Ridley,65,1,1,5,20,25,"['Stamina', 'Agility', 'Electricity Absorption', 'Electro-Magnetism Manipulation', 'Electrokinesis', 'Telepathy']",,,,Good,MV - Michael vey,Female,-,-,Blue,Blond
117,Taylor Bartlett,/taylor-bartlett/10-45216/,,0,0,0,0,0,0,,,,,,Violet Evergarden,,-,-,,
118,Taylor Christensen,/taylor-christensen/10-32946/,,0,0,0,0,0,0,,,,,,Life Is Strange,,-,-,,
119,Taylor Milos,/taylor-milos/10-24698/,,0,0,0,0,0,0,,,,Ip Man 2,Bad,,Male,"180 cm • 5'10.9""",86 kg • 189.6 lbs,Brown,Black
120,Taylor Ridley,/taylor-ridley/10-16057/,,0,0,0,0,0,0,,,,,,,,-,-,,
121,Tayuya,/tayuya/10-19037/,Tayuya,0,0,0,0,0,0,,Tayuya,,"Naruto, Volume #13, Chapter #115",Bad,"Naruto - Naruto, shippuden, Boruto",Female,"147.3 cm • 4'10""",38.1 kg • 84 lbs,Brown,Red
122,Taz,/taz/10-15738/,Tazmanian Devil,0,0,0,0,0,0,,,,,,Prime Earth - Prime DC Comics Universe,,-,-,,
123,Taz,/taz/10-25947/,Tasmanian Devil,0,0,0,0,0,0,,,,,,Looney Tunes,,-,-,,
124,Tazma Grimm,/tazma-grimm/10-46716/,Tazma Grimm,95,70,50,75,75,75,"['Ability Shift', 'Acrobatics', 'Agility', 'Durability', 'Empathy', 'Intelligence', 'Jump', 'Magic Resistance', 'Marksmanship', 'Master Martial Artist', 'Master Tactician', 'Peak Human Condition', 'Reflexes', 'Stamina', 'Stealth', 'Weapons Master', 'Magic', 'Summoning', 'Weapon Creation', 'Weapon Summoning']",Tazma Grimm,,,Bad,Mysticons - Mysticons Universe,Female,-,-,Grey,Blond
125,Téa Gardner,/ta-gardner/10-35220/,,0,0,0,0,0,0,,,,,,Yu-Gi-Oh! - Yu-Gi-Oh!,,-,-,,
126,Te Fiti,/te-fiti/10-19851/,Te Fiti,95,95,50,40,90,55,"['Age Manipulation', 'Camouflage', 'Cold Resistance', 'Creation', 'Durability', 'Element Control', 'Immortality', 'Intelligence', 'Matter Manipulation', 'Mind Control Resistance', 'Regeneration', 'Shapeshifting', 'Size Changing', 'Super Speed', 'Super Strength', 'Weather Control', 'Wind Control', 'Ability Shift', 'Adaptation', 'Animal Control', 'Cloaking', 'Death Manipulation', 'Empathy', 'Heat Resistance', 'Molecular Manipulation', 'Power Bestowal', 'Reality Warping', 'Seismic Power', 'Soul Manipulation', 'Telepathy', 'Telepathy Resistance', 'Water Control', 'Weapon Creation', 'Invulnerability', 'Wishing']",,,Moans (Movie),Good,,Female,-,-,,Green
127,Te K?,/te-k/10-14343/,Te Fiti,0,0,0,0,0,0,,,,,,,,-,-,,
