,name,href,identity,intelligence,strength,speed,durability,power,combat,powers,full name,place of birth,first appearance,alignment,universe,gender,height,weight,eye color,hair color
12,Trunks (Capsule Corp),/trunks-capsule-corp/10-22615/,Trunks,0,0,0,0,0,0,,,,,,DB - Dragon Ball Verse,,-,-,,
13,Trunks (Dragon Ball GT),/trunks-dragon-ball-gt/10-22616/,Trunks,60,100,80,85,85,95,"['Acrobatics', 'Adaptation', 'Agility', 'Aura', 'Dexterity', 'Endurance', 'Energy Beams', 'Energy Blasts', 'Energy Resistance', 'Explosion Manipulation', 'Extrasensory Perception', 'Fire Resistance', 'Flight', 'Fusion', 'Heat Resistance', 'Indomitable Will', 'Intelligence', 'Jump', 'Latent Abilities', 'Levitation', 'Longevity', 'Marksmanship', 'Master Martial Artist', 'Peak Human Condition', 'Power Sense', 'Rage Power', 'Reactive Evolution', 'Reactive Power Level', 'Reflexes', 'Seismic Power', 'Spatial Awareness', 'Stamina', 'Statistics Amplification', 'Super Speed', 'Super Strength', 'Transformation', 'Accelerated Healing', 'Interstellar Travel', 'Light Control', 'Telepathy', 'Telepathy Resistance']",Trunks,"Earth, Universe 7",Dragon Ball GT: Episode 1,Good,DB - Dragon Ball Verse,Male,-,-,Blue,Pink
14,Trunks (Dragon Ball Heroes),/trunks-dragon-ball-heroes/10-22097/,Trunks,70,100,80,90,85,100,"['Accelerated Development', 'Acrobatics', 'Agility', 'Aura', 'Awakened Power', 'Berserk Mode', 'Chi Manipulation', 'Cold Resistance', 'Danmaku', 'Dexterity', 'Durability', 'Emotional Power Up', 'Endurance', 'Energy Absorption', 'Energy Beams', 'Energy Blasts', 'Fire Resistance', 'Flight', 'Heat Resistance', 'Indomitable Will', 'Intelligence', 'Jump', 'Latent Abilities', 'Light Control', 'Longevity', 'Marksmanship', 'Master Martial Artist', 'Master Tactician', 'Peak Human Condition', 'Power Sense', 'Radiation Immunity', 'Rage Power', 'Reactive Evolution', 'Reactive Power Level', 'Reflexes', 'Sealing', 'Seismic Power', 'Stamina', 'Stealth', 'Super Speed', 'Super Strength', 'Swordsmanship', 'Weapons Master', 'Ability Shift', 'Accelerated Healing', 'Adaptation', 'Afterimage Creation', 'Clairvoyance', 'Clairvoyance Resistance', 'Energy Constructs', 'Energy Manipulation', 'Enhanced Hearing', 'Enhanced Sight', 'Heat Generation', 'Homing Attack', 'Information Analysis', 'Interstellar Travel', 'Invulnerability', 'Radar Sense', 'Spatial Awareness', 'Telepathy', 'Transformation', 'Weapon Creation', 'Weapon-based Powers', 'Weather Control', 'Wind Control']",,,,Good,DB - Dragon Ball Verse,Male,-,-,,
15,Trunks (Super Saiyan),/trunks-super-saiyan/10-49845/,Trunks,60,100,100,75,60,90,"['Accelerated Development', 'Acrobatics', 'Agility', 'Chi Manipulation', 'Danmaku', 'Dexterity', 'Durability', 'Energy Beams', 'Energy Blasts', 'Energy Manipulation', 'Flight', 'Intelligence', 'Jump', 'Latent Abilities', 'Super Speed', 'Super Strength', 'Vaporising Beams', 'Aura', 'Berserk Mode', 'Bullet Time', 'Clairvoyance', 'Clairvoyance Resistance', 'Cold Resistance', 'Electricity Resistance', 'Emotional Power Up', 'Enhanced Condition', 'Explosion Manipulation', 'Extrasensory Perception', 'Fire Resistance', 'Heat Generation', 'Heat Resistance', 'Invulnerability', 'Light Control', 'Marksmanship', 'Master Martial Artist', 'Power Sense', 'Radar Sense', 'Rage Power', 'Reflexes', 'Seismic Power', 'Shockwaves Generation', 'Statistics Amplification', 'Accelerated Healing', 'Adaptation', 'Enhanced Hearing', 'Enhanced Sight', 'Fusion', 'Reactive Power Level']",,,,Good,DB - Dragon Ball Verse,Male,-,-,Green / Blue,Gold
16,Truth,/truth/10-21716/,,0,0,0,0,0,0,,,,"Quasar #20 (March, 1991)",,,Female,-,-,,Auburn
17,Truth,/truth/10-32847/,Unknown,0,0,0,0,0,0,,,,,,Earth-616 - Prime Marvel Universe,,-,-,,
18,Truth,/truth/10-32852/,Truth,0,0,0,0,0,0,,,,,,Earth-TRN758,,-,-,,
19,Tryndamere,/tryndamere/10-44468/,Tryndamere,60,25,9,20,35,80,"['Accelerated Healing', 'Berserk Mode', 'Bloodlust', 'Endurance', 'Pain Suppression', 'Rage Power', 'Reflexes', 'Dexterity', 'Fear Inducement', 'Indomitable Will', 'Instinctive Reaction', 'Swordsmanship', 'Weapon-based Powers', 'Agility', 'Cold Resistance', 'Dark Magic', 'Invulnerability', 'Master Tactician', 'Resurrection']",,The Freljord,"May 1, 2009 (League of Legends)",Good,League Of Legends - League of Legends,Male,-,-,Green,Brown
20,Trypticon,/trypticon/10-24073/,,0,0,0,0,0,0,,,,,,,,-,-,,
21,Trypticon (Titans Return),/trypticon-titans-return/10-39240/,,0,0,0,0,0,0,,,,,,,,-,-,,
22,Trypticon (WFC),/trypticon-wfc/10-28135/,,0,0,0,0,0,0,,,,,,,,-,-,,
23,Ts-eh-GO,/ts-eh-go/10-38347/,,40,75,20,30,55,25,"['Acidic Spit', 'Animal Attributes', 'Dig', 'Large Size', 'Multiple Limbs', 'Natural Armor', 'Natural Weapons', 'Toxin and Disease Resistance', 'Venomous Bite', 'Fire Resistance', 'Grappling/Climbing', 'Heat Resistance', 'Hunters Instinct', 'Instinctive Reaction', 'Marksmanship', 'Paralysis', 'Camouflage', 'Cold Resistance', 'Electricity Resistance', 'Energy Resistance', 'Jaw Strength', 'Radiation Immunity', 'Status Effect Inducement', 'Toxin and Disease Control']",,,,Neutral,G:TS - Godzilla: The Series,Other,-,-,Yellow (without irises),No Hair
24,Tsathoggua,/tsathoggua/10-34548/,Tsathoggua,100,100,100,100,100,100,"['Nigh-Omnipotence', 'Nigh-Omniscience', 'Omnipresence']",,,,,,,-,-,,
25,Tsubaki,/tsubaki/10-31187/,Tsubaki Nakatsukasa,0,0,0,0,0,0,,,,,,Soul Eater - Soul Eater Universe,,-,-,,
26,Tsubaki,/tsubaki/10-43238/,,0,0,0,0,0,0,,,,,,Senran Kagura - Senran Kagura,,-,-,,
27,Tsubaki Amamiya,/tsubaki-amamiya/10-34702/,,0,0,0,0,0,0,,,,,,God Eater,,-,-,,
28,Tsubame,/tsubame/10-43272/,,0,0,0,0,0,0,,,,,,Senran Kagura - Senran Kagura,,-,-,,
29,Tsubasa,/tsubasa/10-36750/,Tsubasa Otori,0,0,0,0,0,0,,,,,,Beyblade,,-,-,,
30,Tsubasa Hanekawa,/tsubasa-hanekawa/10-43433/,,0,0,0,0,0,0,,,,,,Monogatari - Monogatari Universe,,-,-,,
31,Tsuchimikado Motoharu,/tsuchimikado-motoharu/10-32235/,,0,0,0,0,0,0,,,,,Good,Toaru Universe - A Certain Magical Index Universe,Male,"180 cm • 5'10.9""",-,Gold,Blond
32,Tsuchiya,/tsuchiya/10-44910/,,0,0,0,0,0,0,,,,,,MP100 - Mob Psycho 100,,-,-,,
33,Tsugihagi,/tsugihagi/10-37591/,,0,0,0,0,0,0,,,,,,Chainsaw Man - Chainsaw Man,,-,-,,
34,Tsugio Bando,/tsugio-bando/10-34889/,,0,0,0,0,0,0,,,,,,Black Lagoon - Black Lagoon Universe,,-,-,,
35,Tsugumi,/tsugumi/10-41506/,,0,0,0,0,0,0,,,,,,Guilty Crown - Guilty Crown Universe,,-,-,,
36,Tsukasa Taira,/tsukasa-taira/10-31872/,,0,0,0,0,0,0,,,,,,Devils' Line,,-,-,,
37,Tsuki-yomi,/tsuki-yomi/10-22904/,,0,0,0,0,0,0,,,,,,,,-,-,,
38,Tsukihi Araragi,/tsukihi-araragi/10-43431/,,0,0,0,0,0,0,,,,,,Monogatari - Monogatari Universe,,-,-,,
39,Tsukinokami Kaede,/tsukinokami-kaede/10-35234/,,0,0,0,0,0,0,,,,,,DanMachi - Is It Wrong to Try to Pick Up Girls in a Dungeon? Universe,,-,-,,
40,Tsukinoki,/tsukinoki/10-39195/,,0,0,0,0,0,0,,,,,,Blue Period,,-,-,,
41,Tsukinowa,/tsukinowa/10-49694/,,65,100,100,80,100,80,"['Agility', 'Cold Resistance', 'Heat Resistance', 'Law Manipulation', 'Magic', 'Regeneration Negation', 'Stamina', 'Stealth', 'Afterimage Creation', 'Aura', 'Conceptual Manipulation', 'Corruption Resistance', 'Cryokinesis', 'Curse Resistance', 'Danmaku', 'Duplication', 'Durability Negation', 'Electricity Resistance', 'Electrokinesis', 'Energy Manipulation', 'Fire Control', 'Fire Resistance', 'Force Fields', 'Fusion', 'Gravity Control', 'Hellfire Resistance', 'Homing Attack', 'Illusions', 'Immortality Negation', 'Intangibility', 'Magic Resistance', 'Matter Manipulation', 'Mind Control Resistance', 'Non-Physical Interaction', 'Pain Manipulation', 'Possession Resistance', 'Power Modification', 'Power Nullifier', 'Purification', 'Radiation Immunity', 'Smoke Manipulation', 'Soul Resistance', 'Spatial Manipulation', 'Statistics Amplification', 'Subjective Reality', 'Super Breath', 'Terrakinesis', 'Time Manipulation', 'Time Manipulation Resistance', 'Transmutation Immunity', 'Vitakinesis', 'Water Control', 'Wind Control']",,Elban,Final Fantasy 4: The After Years,Neutral,FF IV - Final Fantasy IV,Male,-,-,Blue,Purple
42,Tsukiumi,/tsukiumi/10-29907/,,0,0,0,0,0,0,,,,,,Sekirei,,-,-,,
43,Tsukumo,/tsukumo/10-46272/,,0,0,0,0,0,0,,,,Manga: Karneval (Chapter #1),Good,Karneval - Karneval Universe,Female,"159 cm • 5'2.6""",-,Violet,Blond
44,Tsukumo Fujimiya,/tsukumo-fujimiya/10-43877/,,0,0,0,0,0,0,,,,,,Fate/type Redline,,-,-,,
45,Tsukuri,/tsukuri/10-19646/,,0,0,0,0,0,0,,,,"Justice League (2001)- Fury, Part I",Bad,DCAU - DC Animated Universe,Female,-,-,Black,Black
46,Tsukuyo,/tsukuyo/10-41250/,,65,25,25,25,30,90,"['Agility', 'Dexterity', 'Marksmanship', 'Reflexes', 'Stamina', 'Stealth', 'The Fourth Wall', 'Weapons Master', 'Acrobatics', 'Endurance', 'Jump', 'Master Martial Artist', 'Master Tactician', 'Pain Suppression', 'Afterimage Creation']",,,Gintama Episode 139,Good,Gintama - Gintama Universe,Female,"170 cm • 5'6.9""",52 kg • 114.64 lbs,Purple,Blond
47,Tsul 'Kalu,/tsul-kalu/10-46090/,,0,0,0,0,0,0,,,,,,The Secret Saturdays - The Secret Saturdays (2008–2010 TV Series),,-,-,,
48,Tsume Inuzuka,/tsume-inuzuka/10-35410/,Inuzuka Tsume,0,0,0,0,0,0,,,,,,"Naruto - Naruto, shippuden, Boruto",,-,-,,
49,Tsumugi Shirogane,/tsumugi-shirogane/10-41402/,,0,0,0,0,0,0,,,,,,Danganronpa - Danganronpa,,-,-,,
50,Tsuna,/tsuna/10-45459/,Tsunayoshi Sawada,0,0,0,0,0,0,,,,Manga: Katekyo Hitman Reborn! - Chapter #1,Good,Reborn! - Katekyo Hitman Reborn!,Male,"157 cm • 5'1.8""",47 kg • 103.62 lbs,Brown,Brown
51,Tsunade,/tsunade/10-13186/,,75,75,25,45,70,100,"['Accelerated Healing', 'Agility', 'Berserk Mode', 'Chi Manipulation', 'Duplication', 'Durability', 'Energy Manipulation', 'Intelligence', 'Marksmanship', 'Master Martial Artist', 'Ninjutsu', 'Peak Human Condition', 'Reflexes', 'Shapeshifting', 'Stamina', 'Super Speed', 'Super Strength', 'Vibration Manipulation', 'Vitakinesis', 'Adaptation', 'Animal Control', 'Dexterity', 'Element Control', 'Energy Absorption', 'Energy Armor', 'Energy Constructs', 'Fire Control', 'Indomitable Will', 'Jump', 'Light Control', 'Master Tactician', 'Seismic Power', 'Statistics Amplification', 'Stealth', 'Summoning', 'Surface Scaling', 'Toxin and Disease Control', 'Toxin and Disease Resistance', 'Wallcrawling', 'Water Control', 'Weapons Master']",,Konohagakure,"Volume #16, Naruto Chapter #139",Good,"Naruto - Naruto, shippuden, Boruto",Female,"162.6 cm • 5'4""",48.1 kg • 106.04 lbs,Brown,Blond
52,Tsunami,/tsunami/10-27061/,,0,0,0,0,0,0,,,,,,Wings Of Fire Universe,,-,-,,
53,Tsunami,/tsunami/10-32127/,Tsunami,0,0,0,0,0,0,,,,,Neutral,Tenchi Muyo - Tenchi Muyo! Universe,Female,-,-,Red,Blue
54,Tsunoda,/tsunoda/10-31749/,,0,0,0,0,0,0,,,,,,HoD - Highschool of the Dead,,-,-,,
55,Tsuyu Asui,/tsuyu-asui/10-11991/,,60,25,25,14,45,65,"['Acrobatics', 'Agility', 'Animal Attributes', 'Animal Oriented Powers', 'Camouflage', 'Master Martial Artist', 'Paralysis', 'Reflexes', 'Toxin and Disease Control', 'Organic Manipulation']",,,Manga: My Hero Academia - Chapter #5,Good,MHA - My Hero Academia,Female,"150 cm • 4'11.1""",-,Black,Green
56,Tsuzura Hanatemari,/tsuzura-hanatemari/10-36457/,,0,0,0,0,0,0,,,,,,Kakegurui,,-,-,,
57,Tuatha,/tuatha/10-47076/,,0,0,0,0,0,0,,,,"Charmed: Season 2 Episode 6: ""That Old Black Magic""",Bad,Charmed - Charmed Universe,Female,-,-,Hazel,Auburn
58,Tubalcain,/tubalcain/10-45284/,Tubalcain,90,100,100,100,100,90,"['Ability Shift', 'Accelerated Development', 'Accelerated Healing', 'Acrobatics', 'Adaptation', 'Afterimage Creation', 'Agility', 'Amber', 'Animal Oriented Powers', 'Attack Negation', 'Attack Reflection', 'Berserk Mode', 'Biokinesis', 'Black Hole Manipulation', 'Bloodlust', 'Body Puppetry', 'Camouflage', 'Causality Manipulation', 'Chaos Manipulation', 'Clairvoyance', 'Clairvoyance Resistance', 'Cold Resistance', 'Conceptual Manipulation', 'Corruption', 'Corruption Resistance', 'Curse Manipulation', 'Curse Resistance', 'Damage Boost', 'Damage Reduction', 'Damage Transferal', 'Danger Sense', 'Dark Magic', 'Dark Matter Manipulation', 'Darkforce Manipulation', 'Data Manipulation', 'Death Manipulation', 'Dexterity', 'Dimensional Awareness', 'Dimensional Travel', 'Disguise Resistance', 'Dream Manipulation', 'Duplication', 'Durability', 'Durability Negation', 'Element Control', 'Emotional Power Up', 'Endurance', 'Energy Resistance', 'Enhanced Condition', 'Enhanced Hearing', 'Enhanced Memory', 'Enhanced Sight', 'Enhanced Smell', 'Enhanced Touch', 'Existence Erasure Resistance', 'Extrasensory Perception', 'Fear Inducement', 'Fear Manipulation', 'Fire Resistance', 'Fusion', 'Godly Physiology', 'Heat Resistance', 'Hyperkinesis', 'Hypnokinesis', 'Illusion Resistance', 'Illusions', 'Indomitable Will', 'Information Analysis', 'Information Manipulation', 'Instinctive Reaction', 'Intangibility', 'Intelligence', 'Intuitive aptitude', 'Invulnerability', 'Madness Manipulation', 'Magic', 'Magic Resistance', 'Matter Manipulation', 'Memory Manipulation', 'Mind Control', 'Mind Control Resistance', 'Natural Weapons', 'Ocular Techniques', 'Pain Manipulation', 'Pain Suppression', 'Paralysis', 'Photographic Reflexes', 'Possession Resistance', 'Power Bestowal', 'Power Nullifier', 'Precognition', 'Preparation', 'Psionic Powers', 'Radiation Immunity', 'Rage Inducement', 'Rage Power', 'Reactive Evolution', 'Reactive Power Level', 'Reality Warping', 'Reality Warping Resistance', 'Reflexes', 'Sense Manipulation', 'Shadow Manipulation', 'Shapeshifting', 'Sleep Manipulation', 'Soul Manipulation', 'Soul Resistance', 'Spatial Awareness', 'Spatial Communication', 'Spatial Manipulation', 'Stamina', 'Statistics Amplification', 'Statistics Reduction', 'Status Effect Inducement', 'Stealth', 'Summoning', 'Super Speed', 'Super Strength', 'Supernatural Condition', 'Telepathy', 'Telepathy Resistance', 'Toxin and Disease Control', 'Toxin and Disease Resistance', 'Underwater breathing', 'Unholy Resistance', 'Vibration Manipulation', 'Vision - Microscopic', 'Vision - Night', 'Vision - Telescopic', 'Vitakinesis', 'Wallcrawling', 'Weapon Creation', 'Weapon-based Powers', 'Weather Control', 'Wind Control', 'Age Manipulation', 'Animal Attributes', 'Animal Control', 'Astral Projection', 'Astral Travel', 'Aura', 'Avatar Creation', 'Awakened Power', 'Blessed', 'Blood Manipulation', 'Causality Resistance', 'Cosmic Awareness', 'Death Touch', 'Decay Embodiment', 'Dimension Storage', 'Disguise Mastery', 'Electricity Resistance', 'Electrokinesis', 'Empathy', 'Energy Absorption', 'Energy Blasts', 'Energy Constructs', 'Energy Embodiment', 'Energy Manipulation', 'Existence Erasure', 'Fate Resistance', 'Fire Control', 'Flight', 'Force Fields', 'Gravity Control', 'Hellfire Resistance', 'Higher Dimensional Manipulation', 'Holy Resistance', 'Immortality', 'Immortality Negation', 'Jump', 'Latent Abilities', 'Levitation', 'Life Manipulation', 'Longevity', 'Master Martial Artist', 'Matter Absorption', 'Mind Transfer', 'Necromancy', 'Non-Corporeal', 'Non-Physical Interaction', 'Perfect Recollection', 'Phasing', 'Physical Anomaly', 'Portal Creation', 'Possession', 'Power Absorption', 'Power Mimicry', 'Pressure Points', 'Probability Manipulation', 'Regeneration', 'Regeneration Negation', 'Resurrection', 'Seismic Power', 'Self-Sustenance', 'Shockwaves Generation', 'Size Changing', 'Sound Manipulation', 'Subatomic Manipulation', 'Telekinesis', 'Teleportation', 'Time Manipulation', 'Time Manipulation Resistance', 'Transformation', 'Umbrakinesis', 'Unholy Manipulation', 'Void Manipulation', 'Water Control', 'Entropy Projection', 'Inorganic Physiology', 'Physics Manipulation', 'Vision - Infrared']",,,,,WOD - World of Darkness,,-,-,,
59,Tubalcain Alhambra,/tubalcain-alhambra/10-26641/,The Dandy Man,80,55,65,35,85,100,"['Agility', 'Attack Negation', 'Chaos Manipulation', 'Conceptual Manipulation', 'Damage Boost', 'Damage Transferal', 'Death Manipulation', 'Durability', 'Indomitable Will', 'Information Analysis', 'Information Manipulation', 'Intelligence', 'Levitation', 'Luck', 'Madness Manipulation', 'Magic', 'Natural Weapons', 'Pain Manipulation', 'Pain Suppression', 'Perfect Recollection', 'Preparation', 'Probability Manipulation', 'Reflexes', 'Spatial Awareness', 'Spatial Manipulation', 'Stamina', 'Statistics Amplification', 'Statistics Reduction', 'Status Effect Inducement', 'Weapon Creation', 'Weapon-based Powers', 'Weapons Master', 'Ability Shift', 'Acausality', 'Bloodlust', 'Creation', 'Damage Reduction', 'Danger Sense', 'Data Manipulation', 'Durability Negation', 'Emotional Power Up', 'Empathy', 'Enhanced Sight', 'Instinctive Reaction', 'Intuitive aptitude', 'Jump', 'Law Manipulation', 'Marksmanship', 'Master Tactician', 'Physical Anomaly', 'Physics Manipulation', 'Power Augmentation', 'Power Modification', 'Sense Manipulation', 'Stealth', 'Telepathy Resistance', 'Unholy Resistance', 'Vision - Night', 'Acrobatics', 'Endurance', 'Intangibility', 'Invulnerability', 'Master Martial Artist', 'Vision - Telescopic']",,,,,Hellsing,,-,-,,
60,Tuck Hansen,/tuck-hansen/10-36703/,,0,0,0,0,0,0,,,,,-,TMW - This Means War,Male,-,-,Green,Brown
61,Tucker,/tucker/10-29435/,,0,0,0,0,0,0,,,,,,RVB - Red Vs Blue,,-,-,,
62,Tucker,/tucker/10-49250/,,0,0,0,0,0,0,,,,,,T&D - Tucker & Dale vs Evil,,-,-,,
63,Tuco Salamanca,/tuco-salamanca/10-40715/,,0,0,0,0,0,0,,,,,,BB - Breaking Bad,,-,-,,
64,Tuffle Vegeta,/tuffle-vegeta/10-32998/,Baby,0,0,0,0,0,0,,,,,,DB - Dragon Ball Verse,,-,-,,
65,Tuffle Vegeta (Mutated Super Saiyan),/tuffle-vegeta-mutated-super-saiyan/10-32999/,Baby,0,0,0,0,0,0,,,,,,DB - Dragon Ball Verse,,-,-,,
66,Tug-Mug,/tug-mug/10-48193/,,0,0,0,0,0,0,,,,,,Thundercats,,-,-,,
67,Tuk Tuk,/tuk-tuk/10-33193/,,0,0,0,0,0,0,,,,,,,,-,-,,
68,Tulak Hord,/tulak-hord/10-13440/,Tulak Hord,0,0,0,0,0,0,,Tulak Hord,Unknown,Star Wars: The Old Republic - Shadow of Revan,Bad,SWL - Star Wars: Legends Multiverse,Male,-,-,,
69,Tulip O'Hare,/tulip-ohare/10-26543/,,0,0,0,0,0,0,,,,,,Preacher - Preacher Series (2016-2019),,-,-,,
70,Tulip O'Hare,/tulip-ohare/10-19253/,,0,0,0,0,0,0,,,,,,Vertigo - Vertigo Universe,,-,-,,
71,Tulkas,/tulkas/10-18036/,Tulkas,100,100,100,100,100,100,"['Acausality', 'Accelerated Healing', 'Bullet Time', 'Chi Manipulation', 'Cold Resistance', 'Conceptual Manipulation', 'Element Control', 'Elemental Transmogrification', 'Empathy', 'Endurance', 'Enhanced Hearing', 'Enhanced Memory', 'Enhanced Sight', 'Enhanced Smell', 'Enhanced Thievery', 'Enhanced Touch', 'Fire Control', 'Fire Resistance', 'Flight', 'Heat Resistance', 'Immortality', 'Intangibility', 'Invisibility', 'Invulnerability', 'Nigh-Omniscience', 'Precognition', 'Radiation Immunity', 'Regeneration', 'Shapeshifting', 'Size Changing', 'Spaceflight', 'Stamina', 'Super Speed', 'Super Strength', 'Teleportation', 'Toxin and Disease Resistance', 'Agility', 'Clairvoyance Resistance', 'Corruption Resistance', 'Curse Resistance', 'Death Manipulation', 'Dexterity', 'Electricity Resistance', 'Energy Manipulation', 'Energy Resistance', 'Life Manipulation', 'Magic Resistance', 'Non-Corporeal', 'Non-Physical Interaction', 'Time Manipulation Resistance', 'Reality Warping', 'Reality Warping Resistance', 'Subjective Reality']",,,,-,,-,-,-,-,-
72,Tulkas (True Form),/tulkas-true-form/10-28281/,Tulkas,100,100,100,100,100,100,"['Nigh-Omnipotence', 'Nigh-Omnipresence', 'Nigh-Omniscience']",,,,,Arda - Tolkein World,,-,-,,
73,Tulon Voidgazer,/tulon-voidgazer/10-25182/,Tulon Voidgazer,80,25,14,20,25,50,"['Durability', 'Intelligence', 'Stamina', 'Super Speed', 'Super Strength', 'Energy Blasts', 'Energy Resistance', 'Enhanced Sight', 'Fire Resistance', 'Force Fields', 'Hacking', 'Heat Generation', 'Marksmanship', 'Reflexes', 'Technopath/Cyberpath', 'Vision - Infrared', 'Vision - Night', 'Vision - Telescopic', 'Vision - Thermal', 'Weapon-based Powers', 'Heat Resistance', 'Illumination', 'Master Tactician']",,,Darth Vader 5 (2015),Bad,Star Wars - Star Wars Universe,Female,-,-,-,Red
74,Tulzscha,/tulzscha/10-36846/,Tulzscha,100,100,100,100,100,100,"['Nigh-Omnipotence', 'Nigh-Omniscience', 'Omni-Sense', 'Omnikinesis', 'Omnilingualism', 'Omnilock', 'Omnimimicry', 'Omnipresence']",,,,,,,-,-,,
75,Tumble,/tumble/10-28285/,Tumble The Skunk,0,0,0,0,0,0,,,,,,Sonic,,-,-,,
76,Tumbleweed,/tumbleweed/10-21286/,Edward Dane,0,0,0,0,0,0,,,,,,Earth-50 - Wildstorm Universe,,-,-,,
77,Tumnus,/tumnus/10-30276/,,0,0,0,0,0,0,,,,,,Narnia - The Chronicles of Narnia,,-,-,,
78,Tunaska,/tunaska/10-44052/,,0,0,0,0,0,0,,,,,,TES - The Elder Scrolls Verse,,-,-,,
79,Tundra,/tundra/10-50047/,Tundra,0,0,0,0,0,0,,,,,,Earth-616 - Prime Marvel Universe,,-,-,,
80,Tung Lashor,/tung-lashor/10-32411/,Kasssher,0,0,0,0,0,0,,,,,,MotU - Masters Of The Universe,,-,-,,
81,Tungsten,/tungsten/10-25649/,,0,0,0,0,0,0,,,,,,,,-,-,,
82,Tunguska,/tunguska/10-40087/,,0,0,0,0,0,0,,,,,,Prime Earth - Prime DC Comics Universe,,-,-,,
83,Tuon,/tuon/10-35491/,Tuon Athaem Kore Paendrag,0,0,0,0,0,0,,,,,,WoT - Wheel of Time,,-,-,,
84,Tup,/tup/10-19240/,CT-5385,0,0,0,0,0,0,,,,,,Star Wars - Star Wars Universe,,-,-,,
85,Tuppence Terror,/tuppence-terror/10-11778/,,0,0,0,0,0,0,,,,,,Prime Earth - Prime DC Comics Universe,,-,-,,
86,Tuppence Terror,/tuppence-terror/10-47639/,,0,0,0,0,0,0,,,,,,Young Justice - Young Justice (2010- TV Series),,-,-,,
87,Tupper,/tupper/10-22262/,,50,75,30,50,50,95,"['Density Control', 'Durability', 'Endurance', 'Jump', 'Peak Human Condition', 'Stamina', 'Super Strength', 'Ability Shift', 'Acrobatics', 'Agility', 'Fire Control', 'Master Martial Artist', 'Natural Armor', 'Petrification']",,,,,DB - Dragon Ball Verse,Male,-,-,,
88,TupperWear,/tupperwear/10-10614/,,0,0,0,0,0,0,,,,,Good,,,-,-,,
