,name,href,identity,intelligence,strength,speed,durability,power,combat,powers,full name,place of birth,first appearance,alignment,universe,gender,height,weight,eye color,hair color
13,Harvestman,/harvestman/10-48344/,,0,0,0,0,0,0,,,,,,Earth-616 - Prime Marvel Universe,,-,-,,
14,Harvey Bullock,/harvey-bullock/10-14810/,,55,1,1,5,5,35,['Marksmanship'],,,Detective Comics #441,Good,Prime Earth - Prime DC Comics Universe,Male,"152.4 cm • 5'0""",112.49 kg • 248 lbs,Brown,Black
15,Harvey Kinkle,/harvey-kinkle/10-34389/,,0,0,0,0,0,0,,,Greendale,,Good,Archie Horror - Archie Horror,Male,-,-,-,Yellow
16,Harvid,/harvid/10-21633/,,0,0,0,0,0,0,,,,,,,,-,-,,
17,Hashida Haruka,/hashida-haruka/10-39186/,,0,0,0,0,0,0,,,,,,Blue Period,,-,-,,
18,Hashirama Senju,/hashirama-senju/10-14515/,,70,95,40,60,80,100,"['Adaptation', 'Chi Manipulation', 'Dexterity', 'Duplication', 'Durability', 'Elasticity', 'Endurance', 'Energy Constructs', 'Force Fields', 'Indomitable Will', 'Intelligence', 'Master Martial Artist', 'Ninjutsu', 'Peak Human Condition', 'Plant Control', 'Reflexes', 'Sage Mode', 'Sealing', 'Shapeshifting', 'Stamina', 'Statistics Amplification', 'Summoning', 'Super Speed', 'Super Strength', 'Terrakinesis', 'Wallcrawling', 'Weapon Creation', 'Weapon-based Powers', 'Weapons Master', 'Accelerated Healing', 'Agility', 'Animal Control', 'Danger Sense', 'Element Control', 'Energy Absorption', 'Energy Armor', 'Energy Manipulation', 'Fire Control', 'Fire Resistance', 'Heat Resistance', 'Illusions', 'Jump', 'Light Control', 'Marksmanship', 'Master Tactician', 'Mind Control Resistance', 'Paralysis', 'Pressure Points', 'Regeneration', 'Toxin and Disease Resistance', 'Vibration Manipulation', 'Water Control', 'Wind Control', 'Invulnerability', 'Self-Sustenance']",,,"Volume #14, Naruto Chapter #118",Good,"Naruto - Naruto, shippuden, Boruto",Male,"182.9 cm • 6'0""",73.9 kg • 162.92 lbs,Black,Black
19,Hashmal,/hashmal/10-49263/,,0,0,0,0,0,0,,,,Final Fantasy XII (video game),Neutral,FF XII - Final Fantasy XII,Male,-,-,-,-
20,Hassad,/hassad/10-49897/,,0,0,0,0,0,0,,,,,,Kenganverse - Kengan Ashura,,-,-,,
21,Hastur,/hastur/10-18158/,,100,100,100,100,100,40,"['Accelerated Healing', 'Avatar Creation', 'Cold Resistance', 'Corruption', 'Corruption Resistance', 'Cosmic Awareness', 'Dimensional Awareness', 'Dimensional Travel', 'Electricity Resistance', 'Endurance', 'Energy Resistance', 'Extrasensory Perception', 'Fear Manipulation', 'Fire Resistance', 'Flight', 'Godly Physiology', 'Heat Resistance', 'Hypnokinesis', 'Illusion Resistance', 'Illusions', 'Immortality', 'Intelligence', 'Interstellar Travel', 'Invulnerability', 'Madness Manipulation', 'Magic Resistance', 'Memory Manipulation', 'Mind Blast', 'Mind Control', 'Mind Control Resistance', 'Morality Manipulation', 'Nigh-Omniscience', 'Omnilingualism', 'Possession', 'Possession Resistance', 'Preparation', 'Radiation Immunity', 'Self-Sustenance', 'Sense Manipulation', 'Shapeshifting', 'Size Changing', 'Spaceflight', 'Telepathy', 'Telepathy Resistance', 'Tentacles', 'Toxin and Disease Resistance', 'Truth Manipulation', 'Willpower Manipulation', 'Animal Control', 'Astral Projection', 'Astral Trap', 'Astral Travel', 'Clairvoyance', 'Clairvoyance Resistance', 'Compassion Inducement', 'Creation', 'Death Manipulation', 'Electro-Magnetism Manipulation', 'Empathy', 'Energy Manipulation', 'Existence Erasure Resistance', 'Gravity Control', 'Hellfire Resistance', 'Higher Dimensional Manipulation', 'Holy Resistance', 'Hope Inducement', 'Intangibility', 'Magic', 'Master Tactician', 'Matter Manipulation', 'Mind Transfer', 'Molecular Manipulation', 'Non-Corporeal', 'Non-Physical Interaction', 'Organic Manipulation', 'Physics Manipulation', 'Precognition', 'Projection', 'Reality Warping', 'Reality Warping Resistance', 'Regeneration', 'Sleep Manipulation', 'Soul Manipulation', 'Soul Resistance', 'Spatial Manipulation', 'Subatomic Manipulation', 'Telekinesis', 'Time Manipulation Resistance', 'Unholy Manipulation', 'Unholy Resistance', 'Willpower Inducement', 'Existence Erasure', 'Information Analysis', 'Time Manipulation', 'Weather Control']",,,Haďta the Shepherd,Neutral,,Male,-,-,-,-
22,Hatch Lord,/hatch-lord/10-47229/,Kkallakku,0,0,0,0,0,0,,,,,,Earth-616 - Prime Marvel Universe,,-,-,,
23,Hatchlings,/hatchlings/10-27476/,Hatchlings,0,0,0,0,0,0,,,,,,Angry Birds - The Angry Birds,,-,-,,
24,Hate-Monger,/hate-monger/10-15108/,Adolf Hitler,0,0,0,0,0,0,,,,,,Earth-616 - Prime Marvel Universe,,-,-,,
25,Hath-Set,/hath-set/10-26080/,Hath-Set,0,0,0,0,0,0,,,,,,Prime Earth - Prime DC Comics Universe,,-,-,,
26,Hatsumi Sen,/hatsumi-sen/10-49898/,,0,0,0,0,0,0,,,,,,Kenganverse - Kengan Ashura,,-,-,,
27,Hattie Shaw,/hattie-shaw/10-19482/,,0,0,0,0,0,0,,,,,,F&F - Fast & Furious Movies,,-,-,,
28,Hattori Hanzou,/hattori-hanzou/10-32271/,,0,0,0,0,0,0,,,,Light Novel : Toaru Majutsu no Index - Volume 15 (Chapter #4),Neutral,Toaru Universe - A Certain Magical Index Universe,Male,-,-,Black,Black
29,Hattori Zenzou,/hattori-zenzou/10-41293/,,0,0,0,0,0,0,,,,,,Gintama - Gintama Universe,,-,-,,
30,Haumea,/haumea/10-29141/,,0,0,0,0,0,0,,,,,,Earth-616 - Prime Marvel Universe,,-,-,,
31,Haumea,/haumea/10-39378/,,0,0,0,0,0,0,,,,,,Fire Force - Fire Force Universe,,-,-,,
32,Haunt,/haunt/10-24879/,Daniel Kilgore/Kurt Kilgore,0,0,0,0,0,0,,,,,,,,-,-,,
33,Haunter,/haunter/10-24487/,Haunter,0,0,0,0,0,0,,,,,,Pokemon - Pokemon,,-,-,,
34,Hauptmann Deutschland,/hauptmann-deutschland/10-46975/,Markus Ettlinger,70,25,25,40,60,80,"['Durability', 'Energy Absorption', 'Energy Beams', 'Energy Blasts', 'Intelligence', 'Stamina', 'Super Speed', 'Super Strength', 'Acrobatics', 'Agility', 'Dexterity', 'Energy Constructs', 'Energy Resistance', 'Gadget Usage', 'Indomitable Will', 'Information Analysis', 'Marksmanship', 'Master Martial Artist', 'Master Tactician', 'Preparation', 'Pressure Points', 'Stealth', 'Strength Force', 'Swordsmanship', 'Weapons Master', 'Telekinesis']",,,"Captain America #387 (July, 1991)",Good,Earth-616 - Prime Marvel Universe,Male,-,-,Blue,Blond
35,Haurvatat,/haurvatat/10-33848/,,0,0,0,0,0,0,,,,,,Earth-616 - Prime Marvel Universe,,-,-,,
36,Havana,/havana/10-21358/,Odalys Milagro Valdez,0,0,0,0,0,0,,,,,,,,-,-,,
37,Haven,/haven/10-40850/,Radha Dastoor,0,0,0,0,0,0,,,,,,Earth-616 - Prime Marvel Universe,,-,-,,
38,Havik,/havik/10-23028/,,75,25,45,30,75,90,"['Energy Blasts', 'Indomitable Will', 'Intelligence', 'Master Martial Artist', 'Resurrection', 'Social Influencing', 'Stamina', 'Super Strength', 'Weapons Master', 'Clairvoyance Resistance', 'Endurance', 'Enhanced Condition', 'Illusions', 'Immortality', 'Indestructible Digestion', 'Magic', 'Mind Control', 'Pain Suppression', 'Possession', 'Preparation', 'Regeneration', 'Self-Sustenance', 'Shapeshifting', 'Telepathy', 'Vitakinesis']",,,Mortal Kombat: Deception,Bad,MK - Mortal Kombat,Male,"193 cm • 6'4""",120 kg • 264.55 lbs,Blue,Black
39,Havok,/havok/10-77/,Alexander Summers,70,5,25,15,70,60,"['Energy Absorption', 'Energy Blasts', 'Intelligence', 'Stamina', 'Agility', 'Energy Manipulation', 'Flight', 'Heat Generation', 'Heat Resistance', 'Marksmanship', 'Master Martial Artist', 'Master Tactician', 'Plasma Manipulation', 'Radiation Immunity', 'Reflexes']",Alexander Summers,"Honolulu, Hawaii",X-MEN #58,Good,Earth-616 - Prime Marvel Universe,Male,"182.9 cm • 6'0""",79.4 kg • 175.05 lbs,Blue,Blond
40,Havok,/havok/10-14361/,Alexander Summers,55,1,6,10,35,50,"['Stamina', 'Energy Beams']",,,X men first class,Good,EMCU - Extended Marvel Cinematic Universe (2000-2019 Movies),Male,-,-,Brown,Brown
41,Havok,/havok/10-32920/,Alexander Summers,0,0,0,0,0,0,,,,,,Earth-1610 - Ultimate Marvel Universe,,-,-,,
42,Havok,/havok/10-41867/,Alexander Summers,0,0,0,0,0,0,,,,,,Earth-811 - Days of Future Past,,-,-,,
43,Havok,/havok/10-46069/,Alexander Summers,0,0,0,0,0,0,,,,,,Earth-295 - Age of Apocalypse,,-,-,,
44,Hawk,/hawk/10-1382/,Hank Hall,65,25,25,30,35,80,"['Durability', 'Stamina', 'Super Speed', 'Super Strength', 'Accelerated Healing', 'Agility', 'Dexterity', 'Endurance', 'Enhanced Sight', 'Flight', 'Reflexes', 'Stealth', 'Transformation', 'Invulnerability']",Henry Hall,,"Showcase #75 (June, 1968)",Good,Prime Earth - Prime DC Comics Universe,Male,"185.4 cm • 6'1""",89.4 kg • 197.09 lbs,Red,Brown
45,Hawk,/hawk/10-11417/,Holly Granger,0,0,0,0,0,0,,,,,,Prime Earth - Prime DC Comics Universe,,-,-,,
46,Hawk,/hawk/10-18259/,Clayton M. Abernathy,0,0,0,0,0,0,,,,,,G.I. Joe - G.I. Joe,,-,-,,
47,Hawk,/hawk/10-16348/,Hank Hall,60,1,6,10,10,80,"['Stamina', 'Acrobatics', 'Agility', 'Dexterity', 'Endurance', 'Marksmanship', 'Master Martial Artist', 'Reflexes', 'Stealth']",Henry Hall,"Washington, D.C.",Titans Season 1: Episode 2,Good,Titans - Titans (2018-2019 TV Series),Male,"188 cm • 6'2""",93 kg • 205.03 lbs,Blue,Blond
48,Hawk,/hawk/10-25192/,Eli Moskowitz,0,0,0,0,0,0,,,,,,Cobra Kai,,-,-,,
49,Hawk,/hawk/10-34304/,Hawk,0,0,0,0,0,0,,,,,,Fist Of The North Star - FOTNS,,-,-,,
50,Hawk,/hawk/10-41938/,Henry Hall,0,0,0,0,0,0,,,,,,"Earth-16 - Earth-Me, Pre-Zero Hour",,-,-,,
51,Hawk,/hawk/10-41939/,Henry Hall,0,0,0,0,0,0,,,,,,"Earth-16 - Earth-Me, Pre-Zero Hour",,-,-,,
52,Hawk,/hawk/10-43848/,Clayton Abernathy,0,0,0,0,0,0,,,,,,G.I Joe Film - G.I Joe Film,,-,-,,
53,Hawk Moth,/hawk-moth/10-39502/,Gabriel Agreste,75,1,1,6,50,60,"['Mind Control', 'Power Bestowal', 'Power Augmentation', 'Possession']",,,,Bad,Miracuverse - The Miraculous Tales of Ladybug and Chat Noir Universe,Male,-,-,Green,Blond
54,Hawk's Eye,/hawks-eye/10-44880/,Hawk's Eye,0,0,0,0,0,0,,,,Manga: Sailor Moon - Chapter #39,Bad,Sailor Moon - Sailor Moon,Male,-,-,Red,Magenta
55,Hawk-Eye Mihawk,/hawk-eye-mihawk/10-21588/,Dracule Mihawk,0,0,0,0,0,0,,,,Manga: One Piece - Chapter #49,Neutral,OP - One Piece Verse,Male,"198 cm • 6'6""",-,Yellow,Black
56,Hawk-God,/hawk-god/10-23757/,,100,100,100,100,100,100,"['Dimensional Travel', 'Durability', 'Energy Beams', 'Energy Blasts', 'Energy Manipulation', 'Explosion Manipulation', 'Flight', 'Gravity Control', 'Immortality', 'Intelligence', 'Madness Manipulation', 'Molecular Dissipation', 'Nigh-Omnipresence', 'Nigh-Omniscience', 'Omniscience', 'Radiation Control', 'Reality Warping', 'Size Changing', 'Spaceflight', 'Spatial Manipulation', 'Stamina', 'Super Speed', 'Super Strength', 'Teleportation', 'Vaporising Beams', 'Accelerated Healing', 'Adaptation', 'Age Manipulation', 'Agility', 'Animal Attributes', 'Anti-Gravity', 'Antimatter Manipulation', 'Astral Projection', 'Black Hole Manipulation', 'Bullet Time', 'Camouflage', 'Chaos Manipulation', 'Clairvoyance', 'Cold Resistance', 'Corruption', 'Corruption Resistance', 'Cosmic Awareness', 'Creation', 'Curse Manipulation', 'Danger Sense', 'Darkforce Manipulation', 'Death Manipulation', 'Death Touch', 'Deconstruction', 'Dimensional Awareness', 'Ectoplasm Manipulation', 'Electrical Transport', 'Electricity Resistance', 'Electro-Magnetism Manipulation', 'Electrokinesis', 'Empathy', 'Endurance', 'Energy Absorption', 'Energy Armor', 'Energy Constructs', 'Enhanced Hearing', 'Enhanced Memory', 'Enhanced Sight', 'Existence Erasure', 'Fate Manipulation', 'Fear Inducement', 'Fire Control', 'Fire Resistance', 'Force Fields', 'Godly Physiology', 'Heat Generation', 'Heat Resistance', 'Hellfire Resistance', 'Higher Dimensional Manipulation', 'Hyperkinesis', 'Hypnokinesis', 'Illumination', 'Illusions', 'Indomitable Will', 'Insanity', 'Intangibility', 'Invisibility', 'Invulnerability', 'Jump', 'Levitation', 'Life Manipulation', 'Light Control', 'Magic', 'Magma Manipulation', 'Matter Absorption', 'Matter Manipulation', 'Memory Manipulation', 'Metal Manipulation', 'Mind Blast', 'Mind Control', 'Molecular Combustion', 'Molecular Immobilization', 'Molecular Manipulation', 'Molecular Oscillation', 'Non-Corporeal', 'Omni-Sense', 'Omnikinesis', 'Omnilingualism', 'Pain Suppression', 'Phasing', 'Pocket Dimensions', 'Portal Creation', 'Possession', 'Possession Resistance', 'Postcognition', 'Power Absorption', 'Power Bestowal', 'Power Mimicry', 'Power Modification', 'Power Nullifier', 'Power Sense', 'Precognition', 'Probability Manipulation', 'Projection', 'Psionic Powers', 'Psychometry', 'Quantum Manipulation', 'Radiation Absorption', 'Radiation Immunity', 'Rage Power', 'Reality Warping Resistance', 'Reflexes', 'Regeneration', 'Resurrection', 'Seismic Power', 'Shadow Manipulation', 'Shapeshifting', 'Smoke Manipulation', 'Spatial Awareness', 'Spatial Communication', 'Subjective Reality', 'Telekinesis', 'Telepathy', 'Time Manipulation', 'Time Travel', 'Toxin and Disease Resistance', 'Transformation', 'Umbrakinesis', 'Vision - Heat', 'Void Manipulation', 'Vortex Creation', 'Will Of God', 'Wind Control', 'Soul Manipulation']",,,,Neutral,,Male,-,-,-,-
57,Hawkeye,/hawkeye/10-73/,Clint Barton,70,5,25,15,18,85,"['Agility', 'Durability', 'Intelligence', 'Marksmanship', 'Master Martial Artist', 'Peak Human Condition', 'Reflexes', 'Stamina', 'Stealth', 'Weapon-based Powers', 'Weapons Master', 'Acrobatics', 'Adaptation', 'Dexterity', 'Endurance', 'Enhanced Sight', 'Master Tactician']",Clinton Francis Barton,"Waverly, Iowa","Tales of Suspense #57 (September, 1964)",Good,Earth-616 - Prime Marvel Universe,Male,"190.5 cm • 6'3""",104.3 kg • 229.94 lbs,Blue,Blond
58,Hawkeye,/hawkeye/10-10043/,Katherine Elizabeth Bishop,65,1,8,10,10,80,"['Intelligence', 'Marksmanship', 'Peak Human Condition', 'Stamina', 'Acrobatics', 'Agility', 'Dexterity', 'Endurance', 'Master Martial Artist', 'Reflexes', 'Stealth', 'Swordsmanship', 'Vehicular Mastery', 'Weapon-based Powers', 'Weapons Master', 'Adaptation']",Katherine Elizabeth Bishop,"New York City, New York","Young Avengers #1 (April, 2005)",Good,Earth-616 - Prime Marvel Universe,Female,"165.1 cm • 5'5""",57.2 kg • 126.1 lbs,Blue,Black
59,Hawkeye,/hawkeye/10-12498/,Clint Barton,65,5,7,5,20,80,"['Durability', 'Marksmanship', 'Peak Human Condition', 'Stamina', 'Stealth', 'Agility', 'Dexterity', 'Endurance', 'Master Martial Artist', 'Reflexes', 'Vehicular Mastery', 'Weapon-based Powers', 'Weapons Master']",Clinton Francis Barton,,Thor,Good,MCU - Marvel Cinematic Universe,Male,-,-,,
60,Hawkeye,/hawkeye/10-13648/,Max,0,0,0,0,0,0,,,,,,Earth-928 - Marvel 2099,,-,-,,
61,Hawkeye,/hawkeye/10-14415/,Francis Barton,0,0,0,0,0,0,,,,,,Earth-616 - Prime Marvel Universe,,-,-,,
62,Hawkeye,/hawkeye/10-23962/,Clint Barton,0,0,0,0,0,0,,,,,,MAU - Marvel Animated Universe,,-,-,,
63,Hawkeye,/hawkeye/10-24959/,Clint Barton,0,0,0,0,0,0,,,,,,MCOC - Marvel Contest of Champions,,-,-,,
64,Hawkeye,/hawkeye/10-10954/,Clinton Archer,0,0,0,0,0,0,,,,,,Earth-9602 - Amalgam Universe,,-,-,,
65,Hawkeye,/hawkeye/10-33084/,Clint Barton,0,0,0,0,0,0,,,,,,Earth-8610 - Earth-8610,,-,-,,
66,Hawkeye,/hawkeye/10-32374/,Clint Barton,60,1,5,7,20,80,"['Acrobatics', 'Agility', 'Intelligence', 'Marksmanship', 'Peak Human Condition', 'Reflexes', 'Stamina', 'Stealth', 'Swordsmanship', 'Weapon-based Powers', 'Endurance', 'Master Martial Artist', 'Master Tactician', 'Weapons Master']",Clinton Francis Barton,,Marvel's Avengers,Good,Earth-TRN814 - Marvel's Avengers Game,Male,"190.5 cm • 6'3""",104.33 kg • 230.01 lbs,Blue,Blond
67,Hawkeye,/hawkeye/10-33610/,Clinton Barton,0,0,0,0,0,0,,,,,,Earth-666 - Undead Universe,,-,-,,
68,Hawkeye,/hawkeye/10-35678/,Clinton Barton,0,0,0,0,0,0,,,,,,Earth-12091 - Space: Punisher,,-,-,,
69,Hawkeye,/hawkeye/10-37360/,Clint Barton,0,0,0,0,0,0,,,,,,Earth-2149 - Zombiverse,,-,-,,
70,Hawkeye,/hawkeye/10-40211/,Katherine Bishop,0,0,0,0,0,0,,,,,,Earth-10208 - Iron Man Lost the Civil War,,-,-,,
71,Hawkeye,/hawkeye/10-41129/,Clint Barton,0,0,0,0,0,0,,,,,,Earth-1610 - Ultimate Marvel Universe,,-,-,,
72,Hawkeye,/hawkeye/10-41690/,Clint Barton,0,0,0,0,0,0,,,,,,Earth-TRN891 - Dark Ages,,-,-,,
73,Hawkeye,/hawkeye/10-41814/,Kate Bishop,0,0,0,0,0,0,,,,,,Earth-TRN891 - Dark Ages,,-,-,,
74,Hawkeye,/hawkeye/10-42047/,Clinton Barton,0,0,0,0,0,0,,,,,,Earth-982 - MC2,,-,-,,
75,Hawkeye,/hawkeye/10-42742/,Katherine Bishop,0,0,0,0,0,0,,,,,,Earth-807128 - Marvel's Earth-807128,,-,-,,
76,Hawkeye,/hawkeye/10-42752/,Clint Barton,0,0,0,0,0,0,,,,,,Earth-11080 - Marvel's Earth-11080,,-,-,,
77,Hawkeye,/hawkeye/10-42880/,Clint Barton,0,0,0,0,0,0,,,,,,Earth-9411 - Marvel's Earth-9411,,-,-,,
78,Hawkeye,/hawkeye/10-44346/,Clint Barton,0,0,0,0,0,0,,,,,,Doom Universe - Earth-18466,,-,-,,
79,Hawkeye,/hawkeye/10-45713/,Clint Barton,0,0,0,0,0,0,,,,Avengers:Earth's mightiest heroes eposide 1,Good,Earth-8096 - The Avengers: Earth's Mightiest Heroes (2010-1013 TV Series),Male,-,-,Blue,Blond
80,Hawkeye,/hawkeye/10-46512/,Francis Barton,0,0,0,0,0,0,,,,,,Earth-10071 - Marvel's Earth-10071,,-,-,,
81,Hawkeye,/hawkeye/10-46988/,Francis Barton,0,0,0,0,0,0,,,,,,Next Avengers - Next Avengers: Heroes of Tomorrow (2008 Movie),,-,-,,
82,Hawkeye (Phoenix Force),/hawkeye-phoenix-force/10-26857/,Clint Barton,0,0,0,0,0,0,,,,,,,,-,-,,
83,Hawkeye (Venomized),/hawkeye-venomized/10-19014/,Clint Barton,0,0,0,0,0,0,,,,,,,,-,-,,
84,Hawkeye (What If..?),/hawkeye-what-if/10-38540/,Clint Barton,60,1,8,15,20,85,"['Durability', 'Intelligence', 'Marksmanship', 'Peak Human Condition', 'Reflexes', 'Weapons Master', 'Agility', 'Cloaking', 'Master Martial Artist', 'Master Tactician', 'Cyborgization', 'Indomitable Will', 'Jump']",,,,Good,MCU - Marvel Cinematic Universe,Male,-,-,-,Blond
85,Hawkfire,/hawkfire/10-10850/,Mary Elizabeth Kane,0,0,0,0,0,0,,,,,,Prime Earth - Prime DC Comics Universe,,-,-,,
86,Hawkgirl,/hawkgirl/10-703/,Kendra Saunders,80,45,30,30,55,80,"['Animal Attributes', 'Animal Oriented Powers', 'Cold Resistance', 'Durability', 'Endurance', 'Fire Resistance', 'Flight', 'Gliding', 'Heat Resistance', 'Intelligence', 'Natural Armor', 'Power Suit', 'Reflexes', 'Resurrection', 'Stamina', 'Super Speed', 'Super Strength', 'Weapons Master', 'Accelerated Healing', 'Agility', 'Changing Armor', 'Enhanced Sight', 'Intuitive aptitude', 'Marksmanship', 'Master Martial Artist', 'Master Tactician', 'Natural Weapons', 'Regeneration', 'Self-Sustenance', 'Vision - Telescopic']",Kendra Saunders,Egypt,Dark Days: The Forge #1,Good,Prime Earth - Prime DC Comics Universe,Female,"180.3 cm • 5'11""",64.4 kg • 141.98 lbs,Green,Brown
87,Hawkgirl,/hawkgirl/10-14276/,Kendra Saunders,0,0,0,0,0,0,,,,Flash season 1,Good,Arrowverse - DC Television Universe,Female,"167.6 cm • 5'6""",78 kg • 171.96 lbs,Blue,Blond
88,Hawkgirl,/hawkgirl/10-16819/,Shiera Hall,0,0,0,0,0,0,,,,,,Injustice - Injustice (2013-2017 Games and Comics),,-,-,,
89,Hawkgirl,/hawkgirl/10-21673/,Shiera Sanders,0,0,0,0,0,0,,,,,,,,-,-,,
90,Hawkgirl,/hawkgirl/10-22973/,Shiera Hall,65,25,50,35,60,65,"['Animal Attributes', 'Durability', 'Empathy', 'Endurance', 'Flight', 'Intelligence', 'Longevity', 'Stamina', 'Super Speed', 'Super Strength', 'Vision - Night', 'Acrobatics', 'Agility', 'Enhanced Hearing', 'Enhanced Sight', 'Immortality', 'Reflexes', 'Angel Physiology', 'Magic', 'Regeneration', 'Resurrection']",,,,,DCAU - DC Animated Universe,,-,-,,
91,Hawkgirl,/hawkgirl/10-25791/,Kendra Munoz-Saunders,0,0,0,0,0,0,,,,"Earth 2 #2 (August, 2012)",Good,Earth-2 - Earth 2,Female,-,-,Brown,Brown
92,Hawkgirl,/hawkgirl/10-29745/,Kendra Saunders,0,0,0,0,0,0,,,,,,DCeased - DCeased,,-,-,,
93,Hawkgod,/hawkgod/10-30290/,Hawkgod,0,0,0,0,0,0,,,,,,Prime Earth - Prime DC Comics Universe,,-,-,,
94,Hawkins,/hawkins/10-35059/,,0,0,0,0,0,0,,,,,,Galactik Football,,-,-,,
95,Hawkman,/hawkman/10-839/,Carter Hall,85,50,25,35,55,80,"['Animal Attributes', 'Animal Oriented Powers', 'Cold Resistance', 'Durability', 'Endurance', 'Fire Resistance', 'Flight', 'Gliding', 'Heat Resistance', 'Intelligence', 'Natural Armor', 'Power Suit', 'Reflexes', 'Resurrection', 'Stamina', 'Super Speed', 'Super Strength', 'Weapons Master', 'Accelerated Healing', 'Agility', 'Changing Armor', 'Enhanced Sight', 'Indomitable Will', 'Information Analysis', 'Intuitive aptitude', 'Marksmanship', 'Master Martial Artist', 'Master Tactician', 'Natural Weapons', 'Regeneration', 'Self-Sustenance', 'Vision - Telescopic']",Carter Hall,Egypt,Dark Days: The Forge #1,Good,Prime Earth - Prime DC Comics Universe,Male,"185.4 cm • 6'1""",88.5 kg • 195.11 lbs,Amber,Brown
96,Hawkman,/hawkman/10-15404/,Carter Hall,0,0,0,0,0,0,,,,Flash season 2,Good,Arrowverse - DC Television Universe,Male,"167.6 cm • 5'6""",79.8 kg • 175.93 lbs,Brown,Brown
97,Hawkman,/hawkman/10-17597/,Lex Luthor,85,1,6,20,30,40,"['Grappling/Climbing', 'Marksmanship', 'Weapon-based Powers', 'Weapons Master']",,,,,Prime Earth - Prime DC Comics Universe,,-,-,,
