,name,href,identity,intelligence,strength,speed,durability,power,combat,powers,full name,place of birth,first appearance,alignment,universe,gender,height,weight,eye color,hair color
13,Metal Sonic V3.0,/metal-sonic-v30/10-28170/,Metal Sonic,100,100,100,100,100,70,"['Aura', 'Fusion', 'Power Mimicry', 'Radiation Control', 'Regeneration', 'Shapeshifting', 'Super Speed', 'Wind Control', 'Acrobatics', 'Adaptation', 'Cold Resistance', 'Dimensional Travel', 'Energy Manipulation', 'Fire Control', 'Fire Resistance', 'Flight', 'Force Fields', 'Homing Attack', 'Illusions', 'Master Martial Artist', 'Mechanical Aptitude', 'Natural Weapons', 'Radiation Absorption', 'Self-Destruction', 'Self-Sustenance', 'Spaceflight', 'Teleportation', 'Weapon-based Powers', 'Weapons Master', 'Weather Control']",,,,,Archieverse,,-,-,,
14,Metalfencer,/metalfencer/10-27739/,,0,0,0,0,0,0,,,,,,Bakugan,,-,-,,
15,Metalfencer,/metalfencer/10-27737/,,0,0,0,0,0,0,,,,,,Bakugan,,-,-,,
16,Metalfencer,/metalfencer/10-27741/,,0,0,0,0,0,0,,,,,,Bakugan,,-,-,,
17,MetalGarurumon,/metalgarurumon/10-37235/,Gabumon,55,75,100,100,100,100,"['Acrobatics', 'Agility', 'Animal Attributes', 'Awakened Power', 'Cryokinesis', 'Divine Powers', 'Energy Beams', 'Energy Blasts', 'Energy Embodiment', 'Energy Manipulation', 'Energy Resistance', 'Explosion Manipulation', 'Flight', 'Godly Physiology', 'Inorganic Physiology', 'Laser Manipulation', 'Super Breath', 'Super Speed', 'Super Strength', 'Vaporising Beams', 'Zenith', 'Berserk Mode', 'Blessed', 'Dimensional Awareness', 'Divinity', 'Natural Armor', 'Natural Weapons', 'Radar Sense', 'Reflexes', 'Space Survivability', 'Dimensional Travel']",,,,Good,Digimon - Digimon,Male,-,-,Red,-
18,MetalGreymon,/metalgreymon/10-37233/,Botamon,55,75,35,65,60,75,"['Animal Attributes', 'Damage Boost', 'Endurance', 'Explosion Manipulation', 'Fire Control', 'Fire Resistance', 'Heat Generation', 'Heat Resistance', 'Homing Attack', 'Jaw Strength', 'Natural Weapons', 'Reactive Power Level', 'Weapon-based Powers', 'Acid Resistants', 'Animal Oriented Powers', 'Cyborgization', 'Dexterity', 'Disarmament', 'Electricity Resistance', 'Energy Beams', 'Energy Blasts', 'Energy Resistance', 'Enhanced Condition', 'Enhanced Sight', 'Flight', 'Gadget Usage', 'Grappling/Climbing', 'Indomitable Will', 'Inorganic Physiology', 'Invulnerability', 'Large Size', 'Marksmanship', 'Melting', 'Natural Armor', 'Power Sense', 'Power Suit', 'Reflexes', 'Scanning', 'Statistics Amplification', 'Toxin and Disease Resistance', 'Transformation', 'Accelerated Healing', 'Agility', 'Attack Reflection', 'Body Puppetry', 'Damage Reduction', 'Elasticity', 'Multiple Limbs', 'Non-Physical Interaction', 'Preparation', 'Self-Sustenance', 'Vaporising Beams', 'Weapon Creation', 'Weapons Master']",,,,Good,Digimon - Digimon,Male,-,-,Blue,Red
19,Metalhead,/metalhead/10-30332/,Edward Osako,0,0,0,0,0,0,,,,,,Earth-928 - Marvel 2099,,-,-,,
20,Metalhead,/metalhead/10-38628/,,0,0,0,0,0,0,,,,,,TMNT - Teenage Mutant Ninja Turtles,,-,-,,
21,MetalKabuterimon,/metalkabuterimon/10-49940/,J.P. Shibayama,55,75,1,55,60,60,"['Damage Boost', 'Electricity Resistance', 'Electrokinesis', 'Energy Beams', 'Natural Armor', 'Weapon-based Powers', 'Accelerated Healing', 'Animal Attributes', 'Cold Resistance', 'Endurance', 'Energy Blasts', 'Energy Resistance', 'Enhanced Sight', 'Explosion Manipulation', 'Extrasensory Perception', 'Gadget Usage', 'Heat Resistance', 'Information Analysis', 'Inorganic Physiology', 'Invulnerability', 'Large Size', 'Marksmanship', 'Multiple Limbs', 'Paralysis', 'Power Sense', 'Scanning', 'Toxin and Disease Resistance', 'Transformation', 'Vision - Telescopic', 'Danmaku', 'Data Manipulation', 'Electricity Absorption', 'Enhanced Hearing', 'Homing Attack', 'Power Absorption', 'Preparation', 'Purification']",,,Digimon Frontier E14: No Whamon,Good,Digimon - Digimon,Male,-,-,-,-
22,Metallix,/metallix/10-12195/,,0,0,0,0,0,0,,,,,,,,-,-,,
23,Metallo,/metallo/10-737/,John Corben,40,30,6,55,50,20,"['Durability', 'Stamina', 'Super Strength', 'Agility', 'Energy Blasts', 'Radiation Control', 'Self-Sustenance', 'Shapeshifting', 'Technopath/Cyberpath']",John Wayne Corben,,"Superman Vol 2 #1 (January, 1987)",Bad,Prime Earth - Prime DC Comics Universe,Male,"195.6 cm • 6'5""",90.7 kg • 199.96 lbs,Green,Brown
24,Metallo,/metallo/10-15933/,,0,0,0,0,0,0,,,,,,Arrowverse - DC Television Universe,,-,-,,
25,Metallo,/metallo/10-26173/,Lex Luthor,0,0,0,0,0,0,,,,,,Earth-38 - Earth 38,,-,-,,
26,Metallo,/metallo/10-18725/,John Corben,0,0,0,0,0,0,,,,,,Smallville - Smallville (2001-2011 TV Series),,-,-,,
27,Metallo,/metallo/10-33838/,,0,0,0,0,0,0,,,,,,DCAU - DC Animated Universe,,-,-,,
28,Metallo,/metallo/10-39627/,John Corben,0,0,0,0,0,0,,,,"Action Comics Vol 2 #1 (November, 2011)",Bad,New 52 - New 52,Male,-,-,Green,Brown
29,Metallo,/metallo/10-40753/,,0,0,0,0,0,0,,,,,,"Earth-29 - Bizarro World, Htrae",,-,-,,
30,Metallus,/metallus/10-26495/,,0,0,0,0,0,0,,,,,,,,-,-,,
31,MetalSeadramon,/metalseadramon/10-26582/,,0,0,0,0,0,0,,,,,,Digimon - Digimon,,-,-,,
32,Metamorpho,/metamorpho/10-738/,Rex Mason,85,75,100,100,85,70,"['Ability Shift', 'Accelerated Healing', 'Agility', 'Biokinesis', 'Camouflage', 'Changing Armor', 'Chemokinesis', 'Cold Resistance', 'Decay Embodiment', 'Deconstruction', 'Density Control', 'Durability', 'Elasticity', 'Element Control', 'Elemental Transmogrification', 'Endurance', 'Energy Beams', 'Energy Blasts', 'Energy Resistance', 'Fire Control', 'Fire Resistance', 'Flight', 'Heat Resistance', 'Intangibility', 'Intelligence', 'Liquid Transmutation', 'Longevity', 'Metal Manipulation', 'Molecular Manipulation', 'Natural Armor', 'Natural Weapons', 'Physics Manipulation', 'Plant Control', 'Regeneration', 'Self-Sustenance', 'Shapeshifting', 'Smoke Manipulation', 'Stamina', 'Stealth', 'Super Speed', 'Super Strength', 'Toxin and Disease Control', 'Toxin and Disease Resistance', 'Transformation', 'Underwater breathing', 'Water Control', 'Weapon Creation', 'Wind Control', 'Wood Manipulation', 'Adaptation', 'Creation', 'Dexterity', 'Disguise Mastery', 'Heat Generation', 'Invulnerability', 'Jump', 'Magnetism', 'Marksmanship', 'Matter Absorption', 'Phasing', 'Radiation Immunity', 'Size Changing', 'Immortality', 'Master Martial Artist']",Rex Mason,,Justice League International Vol 3 #1,Good,Prime Earth - Prime DC Comics Universe,Male,"185.4 cm • 6'1""",90.7 kg • 199.96 lbs,Black,No Hair
33,Metamorpho,/metamorpho/10-36451/,,0,0,0,0,0,0,,,,,,Young Justice - Young Justice (2010- TV Series),,-,-,,
34,Metamorpho,/metamorpho/10-40115/,Rex Mason,0,0,0,0,0,0,,,,,,New 52 - New 52,,-,-,,
35,Metamorpho,/metamorpho/10-46417/,Rex Mason,0,0,0,0,0,0,,,,,,Injustice - Injustice (2013-2017 Games and Comics),,-,-,,
36,Metapod,/metapod/10-41390/,,40,1,1,20,7,15,"['Durability', 'Natural Armor', 'Non-Physical Interaction', 'Reactive Evolution', 'Reactive Power Level', 'Stamina', 'Web Creation', 'Accelerated Healing', 'Animal Attributes', 'Animal Oriented Powers', 'Endurance', 'Ability Shift', 'Invulnerability', 'Jaw Strength', 'Omnilingualism', 'Statistics Amplification', 'Statistics Reduction']",,Variable,,Neutral,,-,"70 cm • 2'3.6""",9.9 kg • 21.83 lbs,Black,No Hair
37,Metatron,/metatron/10-26424/,,100,100,100,100,100,100,"['Nigh-Omnipotence', 'Nigh-Omnipresence', 'Nigh-Omniscience']",,Heaven,Supergirl Vol 4 #71,Neutral,Vertigo - Vertigo Universe,Male,-,-,Blue,White
38,Metatron,/metatron/10-26445/,,0,0,0,0,0,0,,,,,,Supernatural - Supernatural Series Universe,,-,-,,
39,Metatron,/metatron/10-17759/,Metatron,100,100,100,100,100,100,"['Nigh-Omnipotence', 'Nigh-Omnipresence', 'Nigh-Omniscience']",,,,Neutral,Earth-616 - Prime Marvel Universe,,-,-,,
40,Metatron,/metatron/10-24578/,,0,0,0,0,0,0,,,,,,Archieverse,,-,-,,
41,Metatron,/metatron/10-30938/,Metatron,100,100,100,100,100,100,"['Apotheosis', 'Blessed', 'Divine Powers', 'Divinity', 'Existence Erasure', 'Existence Erasure Resistance', 'Fate Manipulation', 'Fate Resistance', 'Higher Dimensional Manipulation', 'Holy Manipulation', 'Holy Resistance', 'Love Inducement', 'Nigh-Omnipotence', 'Nigh-Omnipresence', 'Nigh-Omniscience', 'Omni-Sense', 'Omnifabrication', 'Omnikinesis', 'Omnilingualism', 'Omnilock', 'Unholy Resistance', 'Uni-Power', 'Will Of God', 'Zenith']",,,,,Unsung Verse - UV,,-,-,,
42,Metatron,/metatron/10-39032/,,0,0,0,0,0,0,,,,,,SMT - Shin Megami Tensei,,-,-,,
43,Metatron,/metatron/10-40702/,Metatron,100,100,100,100,100,100,"['Angel Physiology', 'Godly Physiology', 'Holy Manipulation', 'Holy Resistance', 'Nigh-Omniscience', 'Omnipresence']",,,,Good,APV - Amazon Prime Video,-,-,-,-,-
44,Meteor,/meteor/10-30035/,,0,0,0,0,0,0,,,,,,OPM - One Punch Man,,-,-,,
45,Meteor Man,/meteor-man/10-11376/,Jefferson Reed,0,0,0,0,0,0,,,,,,,,-,-,,
46,Meteor Martin,/meteor-martin/10-11465/,Martin,0,0,0,0,0,0,,,,,,,,-,-,,
47,Meteorite,/meteorite/10-11960/,Karla Sofen,0,0,0,0,0,0,,,,,,Earth-616 - Prime Marvel Universe,,-,-,,
48,Meteorite,/meteorite/10-403/,Valerie Barnhardt,0,0,0,0,0,0,,,,,Good,Earth-616 - Prime Marvel Universe,Female,-,-,-,-
49,Meteria,/meteria/10-35239/,,0,0,0,0,0,0,,,,,,DanMachi - Is It Wrong to Try to Pick Up Girls in a Dungeon? Universe,,-,-,,
50,Methiop,/methiop/10-28570/,,45,75,25,30,30,80,"['Durability', 'Jump', 'Peak Human Condition', 'Super Speed', 'Super Strength', 'Accelerated Development', 'Acrobatics', 'Agility', 'Animal Attributes', 'Animal Oriented Powers', 'Dexterity', 'Elasticity', 'Endurance', 'Enhanced Condition', 'Enhanced Hearing', 'Enhanced Sight', 'Enhanced Smell', 'Invulnerability', 'Master Martial Artist', 'Natural Armor', 'Natural Weapons', 'Reflexes', 'Jaw Strength']",,Universe 10,,-,DB - Dragon Ball Verse,Male,-,-,Yellow,No Hair
51,Methuselah,/methuselah/10-24167/,Titanus Methuselah,50,75,20,35,40,20,"['Large Size', 'Longevity', 'Animal Attributes', 'Animal Oriented Powers', 'Camouflage', 'Cold Resistance', 'Electricity Resistance', 'Energy Resistance', 'Fire Resistance', 'Heat Resistance', 'Invulnerability', 'Natural Armor', 'Natural Weapons', 'Radiation Immunity', 'Dig', 'Plant Control', 'Radiation Absorption', 'Stealth', 'Subterranean', 'Terrakinesis', 'Toxin and Disease Resistance']",,,Godzilla: King of the Monsters,Neutral,MonsterVerse - MonsterVerse,Male,"98.15 m • 322'0""",-,White,No Hair
52,Metra,/metra/10-18875/,,0,0,0,0,0,0,,,,,,Prime Earth - Prime DC Comics Universe,,-,-,,
53,Metro Man,/metro-man/10-1366/,,65,80,75,45,75,60,"['Bullet Time', 'Cold Resistance', 'Fire Resistance', 'Flight', 'Heat Resistance', 'Intelligence', 'Super Speed', 'Super Strength', 'Accelerated Healing', 'Agility', 'Invulnerability', 'Levitation', 'Master Tactician', 'Vibration Manipulation', 'Vision - Cryo', 'Vision - Heat', 'Vision - Telescopic', 'Vision - X-Ray', 'Explosion Manipulation', 'Longevity', 'Master Martial Artist', 'Preparation', 'Wind Control']",,,,Good,Megamind,Male,-,-,-,Black
54,Metroid Prime,/metroid-prime/10-20294/,,0,0,0,0,0,0,,,,,,,,-,-,,
55,Metron,/metron/10-841/,Metron,100,55,100,100,90,20,"['Dimensional Travel', 'Energy Resistance', 'Force Fields', 'Higher Dimensional Manipulation', 'Immortality', 'Intelligence', 'Molecular Manipulation', 'Time Travel', 'Accelerated Healing', 'Astral Travel', 'Dimensional Awareness', 'Energy Absorption', 'Energy Armor', 'Time Manipulation', 'Time Manipulation Resistance']",Metron,,"New Gods vol. 1 #1 (February-March, 1971)",Good,Prime Earth - Prime DC Comics Universe,Male,"185.4 cm • 6'1""",86.2 kg • 190.04 lbs,Blue,Black
56,Metron,/metron/10-23078/,Metron,100,75,85,85,90,25,"['Cold Resistance', 'Electricity Resistance', 'Endurance', 'Energy Beams', 'Energy Resistance', 'Fire Resistance', 'Force Fields', 'Heat Resistance', 'Immortality', 'Intelligence', 'Interstellar Travel', 'Invulnerability', 'Stamina', 'Super Speed', 'Super Strength', 'Teleportation', 'Time Manipulation Resistance', 'Toxin and Disease Resistance', 'Dimensional Travel', 'Levitation', 'Longevity', 'Power Suit', 'Projection', 'Radiation Immunity', 'Time Travel']",,,,,DCAU - DC Animated Universe,,-,-,,
57,Metron,/metron/10-35659/,,0,0,0,0,0,0,,,,,,Earth-1198 - Dark Side,,-,-,,
58,Metron,/metron/10-47816/,,0,0,0,0,0,0,,,,Young Justice season 3 eposide 20,Neutral,Young Justice - Young Justice (2010- TV Series),Male,-,-,Red,-
59,Metron (Fifth World),/metron-fifth-world/10-30319/,Metron,0,0,0,0,0,0,,,,,,,,-,-,,
60,Metron (Worlogog),/metron-worlogog/10-29466/,Metron,0,0,0,0,0,0,,,,,,,,-,-,-,-
61,metroplex,/metroplex/10-11894/,,0,0,0,0,0,0,,,,,,,,-,-,,
62,Metrotitan,/metrotitan/10-39239/,,0,0,0,0,0,0,,,,,,,,-,-,,
63,Mettle,/mettle/10-18586/,Ken Mack,0,0,0,0,0,0,,,,,,Earth-616 - Prime Marvel Universe,,-,-,,
64,Metus,/metus/10-32877/,Metus,0,0,0,0,0,0,,,,,,Earth-616 - Prime Marvel Universe,,-,-,,
65,Mew,/mew/10-13442/,Mew,95,100,100,100,100,85,"['Ability Shift', 'Accelerated Healing', 'Adaptation', 'Agility', 'Animal Attributes', 'Aura', 'Chi Manipulation', 'Density Control', 'Durability', 'Element Control', 'Empathy', 'Energy Blasts', 'Energy Manipulation', 'Extrasensory Perception', 'Flight', 'Force Fields', 'Godly Physiology', 'Immortality', 'Indomitable Will', 'Intelligence', 'Invisibility', 'Invulnerability', 'Levitation', 'Longevity', 'Memory Manipulation', 'Mind Blast', 'Mind Control', 'Mind Control Resistance', 'Peak Human Condition', 'Petrification', 'Portal Creation', 'Power Bestowal', 'Power Mimicry', 'Power Nullifier', 'Projection', 'Psionic Powers', 'Reality Warping', 'Sealing', 'Self-Sustenance', 'Shapeshifting', 'Soul Manipulation', 'Stamina', 'Statistics Amplification', 'Stealth', 'Summoning', 'Super Speed', 'Super Strength', 'Telekinesis', 'Telepathy', 'Teleportation', 'Terrakinesis', 'Toxin and Disease Resistance', 'Transformation', 'Water Control', 'Wishing', 'Accelerated Development', 'Afterimage Creation', 'Animal Control', 'Animal Oriented Powers', 'Anti-Gravity', 'Banish', 'Bullet Time', 'Cold Resistance', 'Corruption Resistance', 'Cosmic Awareness', 'Creation', 'Damage Boost', 'Damage Reduction', 'Danger Sense', 'Dexterity', 'Dimensional Awareness', 'Divine Powers', 'Dream Manipulation', 'Electricity Resistance', 'Emotional Power Up', 'Endurance', 'Energy Constructs', 'Energy Resistance', 'Enhanced Condition', 'Enhanced Hearing', 'Enhanced Memory', 'Enhanced Sight', 'Enhanced Smell', 'Enhanced Touch', 'Fire Resistance', 'Heat Generation', 'Heat Resistance', 'Homing Attack', 'Hyperkinesis', 'Hypnokinesis', 'Illumination', 'Illusion Resistance', 'Illusions', 'Intangibility', 'Interstellar Travel', 'Jaw Strength', 'Jump', 'Luck', 'Magic Resistance', 'Master Tactician', 'Matter Absorption', 'Mind Transfer', 'Natural Armor', 'Natural Weapons', 'Non-Physical Interaction', 'Pain Suppression', 'Paralysis', 'Phasing', 'Possession', 'Possession Resistance', 'Postcognition', 'Power Absorption', 'Power Sense', 'Precognition', 'Preparation', 'Radiation Immunity', 'Reactive Evolution', 'Reactive Power Level', 'Reflexes', 'Regeneration', 'Shockwaves Generation', 'Sleep Manipulation', 'Smoke Manipulation', 'Sonar', 'Soul Resistance', 'Spaceflight', 'Spatial Awareness', 'Statistics Reduction', 'Status Effect Inducement', 'Supernatural Condition', 'Telepathy Resistance', 'Time Manipulation Resistance', 'Underwater breathing', 'Unholy Resistance', 'Vision - Night', 'Vitakinesis', 'Wind Control', 'Age Manipulation', 'Awakened Power', 'Berserk Mode', 'Camouflage', 'Cryokinesis', 'Danmaku', 'Dimensional Travel', 'Electrokinesis', 'Explosion Manipulation', 'Fire Control', 'Life Manipulation', 'Master Martial Artist', 'Multiple Limbs', 'Multiple Personalities', 'Power Augmentation', 'Pressure Points', 'Resurrection', 'Seismic Power', 'Size Changing', 'Sonic Scream', 'Sound Manipulation', 'Super Breath', 'Time Manipulation', 'Time Travel']",,,Pokemon Red and Green,Good,Pokemon - Pokemon,Other,"40.6 cm • 1'4""",4.1 kg • 9.04 lbs,Blue,Pink
