,name,href,identity,intelligence,strength,speed,durability,power,combat,powers,universe,full name,place of birth,first appearance,alignment,gender,height,weight,eye color,hair color
37,Clay Bullow,/clay-bullow/10-37202/,,0,0,0,0,0,0,,VHD - Vampire Hunter D Manga Series,,,,,,-,-,,
38,Clay Fermin,/clay-fermin/10-26098/,,85,5,10,10,10,25,"['Creation', 'Hacking', 'Information Analysis', 'Insanity', 'Intelligence', 'Mechanical Aptitude', 'Robotic Engineering', 'Technopath/Cyberpath']",Bakugan,,Vestal,Bakugan,Bad,Male,-,-,Green / Blue,Orange / White
39,Clay Reynolds,/clay-reynolds/10-34472/,,0,0,0,0,0,0,,,,,,,,-,-,,
40,Clayf,/clayf/10-24146/,,0,0,0,0,0,0,,Bakugan,,Vestroia,bakugan battle brawlers Episode 28,Good,Male,-,-,Orange,No Hair
41,Clayface,/clayface/10-662/,Basil Karlo,50,25,25,20,40,30,"['Durability', 'Elasticity', 'Intangibility', 'Shapeshifting', 'Size Changing', 'Stamina', 'Super Strength', 'Weapon Creation', 'Weapon Summoning', 'Accelerated Healing', 'Body Puppetry', 'Camouflage', 'Density Control', 'Duplication', 'Immortality', 'Natural Weapons', 'Reflexes', 'Self-Sustenance', 'Stealth', 'Wallcrawling', 'Weapons Master', 'Invulnerability']",Prime Earth - Prime DC Comics Universe,Basil Karlo,,Detective Comics #40,Neutral,Male,"180.3 cm • 5'11""",81.6 kg • 179.9 lbs,Yellow,No Hair
42,Clayface,/clayface/10-1488/,Matthew Hagen,0,0,0,0,0,0,,Prime Earth - Prime DC Comics Universe,,,Detective Comics #298 - The Menace of Clay-Face,Bad,Male,"193 cm • 6'4""",126.1 kg • 278 lbs,Yellow / Blue,No Hair
43,Clayface,/clayface/10-1489/,Preston Payne,0,0,0,0,0,0,,Prime Earth - Prime DC Comics Universe,Preston Payne,,Detective Comics #477,Bad,Male,"193 cm • 6'4""",119.7 kg • 263.89 lbs,Red,No Hair
44,Clayface,/clayface/10-1490/,Sondra Fuller,0,0,0,0,0,0,,Prime Earth - Prime DC Comics Universe,Sondra Fuller,,Outsiders#21,Bad,Female,"175.3 cm • 5'9""",59.4 kg • 130.95 lbs,Black,Brown
45,Clayface,/clayface/10-1491/,Cassius Payne,0,0,0,0,0,0,,Prime Earth - Prime DC Comics Universe,Cassius Payne,,Batman: Shadow of the Bat #27,Bad,Male,-,-,Yellow,No Hair
46,Clayface,/clayface/10-1492/,Peter Malley,0,0,0,0,0,0,,Prime Earth - Prime DC Comics Universe,Peter Malley,,Batman #550,Bad,Male,-,-,Black,No Hair
47,Clayface,/clayface/10-1493/,Todd Russell,0,0,0,0,0,0,,Prime Earth - Prime DC Comics Universe,Todd Russell,,Catwoman Vol 3 #1,Bad,Male,-,-,White,No Hair
48,Clayface,/clayface/10-1494/,Johnny Williams,0,0,0,0,0,0,,Prime Earth - Prime DC Comics Universe,Jonathan Williams,,Batman #617,Bad,Male,-,-,Brown,No Hair
49,Clayface,/clayface/10-12225/,Ethan Bennett,0,0,0,0,0,0,,Prime Earth - Prime DC Comics Universe,,,"""The Bat in the Belfry""",Good,Male,-,-,Green,No Hair
50,Clayface,/clayface/10-18447/,Basil Karlo,80,25,50,20,40,60,"['Duplication', 'Durability Negation', 'Element Control', 'Master Martial Artist', 'Power Mimicry', 'Regeneration', 'Shapeshifting', 'Size Changing', 'Supernatural Condition', 'Terrakinesis']",New 52 - New 52,,,,,,-,-,,
51,Clayface,/clayface/10-33506/,Unknown,0,0,0,0,0,0,,TT - Tiny Titans,,,,,,-,-,,
52,Clayface,/clayface/10-27696/,Basil Karlo,0,0,0,0,0,0,,B66TV - Batman (1966 TV Series),,,,,,-,-,,
53,Clayface,/clayface/10-28521/,Matthew Hagen,45,25,17,20,30,30,"['Durability', 'Shapeshifting', 'Stamina', 'Super Speed', 'Super Strength', 'Duplication', 'Elasticity', 'Size Changing', 'Wallcrawling', 'Self-Sustenance']",DCAU - DC Animated Universe,,,,Bad,Male,-,-,Yellow,No Hair
54,Clayface,/clayface/10-30522/,Basil Karlo,0,0,0,0,0,0,,DCeased - DCeased,,,,,,-,-,,
55,Clayface,/clayface/10-32146/,Basil Karlo,55,25,30,13,50,19,"['Durability', 'Size Changing', 'Super Strength', 'Supernatural Condition', 'Duplication', 'Element Control', 'Power Mimicry', 'Regeneration', 'Shapeshifting', 'Toxin and Disease Control', 'Weapon Creation', 'Invulnerability']",Arkhamverse - Arkham Series,,,,,,-,-,,
56,Clayface,/clayface/10-35101/,,0,0,0,0,0,0,,Earth-1 - Earth-One,,,,,,-,-,,
57,Clayface,/clayface/10-42210/,,0,0,0,0,0,0,,Earth-9 - Tangent universe,,,,,,-,-,,
58,Claymore,/claymore/10-21769/,Clayton Maure,0,0,0,0,0,0,,Earth-50 - Wildstorm Universe,,,,,,-,-,,
59,Clayton,/clayton/10-38090/,,0,0,0,0,0,0,,Black Butler - Black Butler,,,,,,-,-,,
60,Clea,/clea/10-45/,Clea,80,25,100,100,100,75,"['Accelerated Healing', 'Agility', 'Arcane Magic', 'Arcane Magic', 'Astral Projection', 'Cold Resistance', 'Dark Magic', 'Dexterity', 'Dimensional Awareness', 'Dimensional Travel', 'Duplication', 'Electricity Resistance', 'Endurance', 'Energy Absorption', 'Energy Manipulation', 'Energy Resistance', 'Fire Control', 'Fire Resistance', 'Force Fields', 'Heat Generation', 'Heat Resistance', 'Higher Dimensional Manipulation', 'Hypnokinesis', 'Levitation', 'Longevity', 'Magic', 'Magic Absorption', 'Magic Resistance', 'Mind Control', 'Molecular Manipulation', 'Radiation Immunity', 'Reality Warping', 'Reflexes', 'Resurrection', 'Stamina', 'Super Speed', 'Super Strength', 'Telekinesis', 'Telepathy', 'Teleportation', 'Toxin and Disease Resistance', 'Transformation', 'Astral Trap', 'Astral Travel', 'Body Puppetry', 'Cosmic Awareness', 'Curse Resistance', 'Enhanced Hearing', 'Enhanced Memory', 'Hellfire Resistance', 'Illusions', 'Immortality', 'Mind Control Resistance', 'Possession Resistance', 'Reality Warping Resistance', 'Regeneration', 'Size Changing', 'Telepathy Resistance']",Earth-616 - Prime Marvel Universe,Clea,The Dark Dimension,"Strange Tales #126 (November, 1964)",Good,Female,"173 cm • 5'8.1""",86 kg • 189.6 lbs,Blue,White
61,Clea,/clea/10-48004/,Clea,0,0,0,0,0,0,,MCU - Marvel Cinematic Universe,,,,,,-,-,,
62,Clea,/clea/10-28056/,Clea Strange,0,0,0,0,0,0,,Earth-13584 - Marvel's A.I.M. distorts New York,,,,,,-,-,,
63,Clea,/clea/10-47120/,,0,0,0,0,0,0,,Earth-9997 - Earth-X,,,,,,-,-,,
64,Cleaners,/cleaners/10-46931/,White Hazmats,0,0,0,0,0,0,,Detentionaire - Detentionaire (2011–2014 TV Series),,,,,,-,-,,
65,Clear Note,/clear-note/10-33913/,,0,0,0,0,0,0,,ZatchBell Universe,,,,,,-,-,,
66,Clearsight,/clearsight/10-27023/,,0,0,0,0,0,0,,Wings Of Fire Universe,,,,,,-,-,,
67,Clef,/clef/10-32758/,Guru Clef,0,0,0,0,0,0,,MKR - Magic Knight Rayearth,,,,,,-,-,,
68,Clefairy,/clefairy/10-49746/,,0,0,0,0,0,0,,Pokemon - Pokemon,,,,,,-,-,,
69,Cleito,/cleito/10-41891/,Cleito,0,0,0,0,0,0,,Earth-616 - Prime Marvel Universe,,Nexus of All Realities,Man-Thing (Vol.3) #8,-,Female,-,-,-,-
70,Clementine,/clementine/10-31310/,,0,0,0,0,0,0,,Overlord - Overlord,,,,Bad,-,-,-,Red,Blond
71,Clementine,/clementine/10-32707/,,0,0,0,0,0,0,,TWD - The Walking Dead Series (2010-2021),,,,Good,Female,-,-,-,Brown / Black
72,Clemson Murn,/clemson-murn/10-44246/,,0,0,0,0,0,0,,DCEU - DC Extended Universe,,,,,,-,-,,
73,Cleo,/cleo/10-21291/,Cleo Sertori,60,25,85,60,100,20,"['Accelerated Healing', 'Amphibious Respiration', 'Animal Attributes', 'Animal Control', 'Camouflage', 'Curse Resistance', 'Durability', 'Endurance', 'Enhanced Hearing', 'Enhanced Smell', 'Heat Resistance', 'Intelligence', 'Magic Resistance', 'Mind Control', 'Molecular Combustion', 'Natural Armor', 'Super Speed', 'Super Strength', 'Underwater breathing', 'Unholy Resistance', 'Water Control', 'Weather Control', 'Adaptation', 'Agility', 'Awakened Power', 'Causality Resistance', 'Clairvoyance Resistance', 'Cryokinesis', 'Curse Manipulation', 'Element Control', 'Enhanced Sight', 'Illusion Resistance', 'Invisibility', 'Invulnerability', 'Light Control', 'Liquid Transmutation', 'Magic', 'Memory Manipulation', 'Molecular Dissipation', 'Musical Inducement', 'Plant Control', 'Plot Manipulation Resistance', 'Possession Resistance', 'Power Modification', 'Precognition', 'Reality Warping Resistance', 'Size Changing', 'Sleep Manipulation', 'Super Breath', 'Telekinesis', 'Time Manipulation Resistance', 'Toxin and Disease Resistance', 'Transduality', 'Wind Control', 'Cold Resistance', 'Corruption Resistance', 'Energy Resistance', 'Existence Erasure Resistance', 'Fate Resistance', 'Fire Resistance', 'Hellfire Resistance', 'Holy Resistance', 'Master Martial Artist', 'Mind Control Resistance', 'Radiation Immunity', 'Reflexes', 'Soul Resistance', 'Telepathy', 'Telepathy Resistance', 'Transformation']",,Cleo Sertori,"Gold Coast, Queensland Australia","Season Episode 1: Metamorphosis, H2O: Just Add Water",,Female,"170.2 cm • 5'7""",54.4 kg • 119.93 lbs,Hazel,Brown
74,Cleo,/cleo/10-32334/,Cleo Graves,40,10,20,7,60,0,"['Super Speed', 'Cloth Manipulation', 'Flight', 'Sand Manipulation', 'Vortex Creation', 'Wind Control', 'Cryokinesis', 'Water Control', 'Weather Control']",SMU - Super Monsters Universe,,,,Good,Female,-,-,Brown,Brown / Black
75,Cleo,/cleo/10-37813/,,0,0,0,0,0,0,,Mazinger - Mazinger,,,,,,-,-,,
76,Cleo,/cleo/10-49764/,,0,0,0,0,0,0,,Suikoden - Suikoden,,,Suikoden (video game),Good,Female,-,-,-,Brown
77,Cleo Sowande,/cleo-sowande/10-43798/,,0,0,0,0,0,0,,VD - Vampire Diaries,,,,,,-,-,,
78,Cleopatra,/cleopatra/10-22471/,Sarah Brandes,0,0,0,0,0,0,,,,,,,,-,-,,
79,Cleopatra,/cleopatra/10-36757/,,0,0,0,0,0,0,,Dante's Inferno - Dante's Inferno,,,,,,-,-,,
80,Cleveland Brown,/cleveland-brown/10-37380/,,0,0,0,0,0,0,,Family Guy - Family Guy,,,,Good,Male,-,-,-,-
81,Cliff Carmichael,/cliff-carmichael/10-21267/,,0,0,0,0,0,0,,,,,,,,-,-,,
82,Cliff Schezar,/cliff-schezar/10-48985/,,0,0,0,0,0,0,,Trigun,,,,,,-,-,,
83,Cliff Steele,/cliff-steele/10-28117/,Clifford Steele,0,0,0,0,0,0,,Doom Patrol - Doom Patrol TV Series,,,,Good,Male,"198.1 cm • 6'6""",-,Red,-
84,Cliffhanger,/cliffhanger/10-23403/,,0,0,0,0,0,0,,,,,,,,-,-,,
85,Cliffjumper,/cliffjumper/10-26299/,,0,0,0,0,0,0,,TFP - Transformers: Prime (2010-2013 TV Series),,,,,,-,-,,
86,Cliffjumper,/cliffjumper/10-19211/,Cliffjumper,80,50,50,85,70,80,"['Durability', 'Intelligence', 'Stamina', 'Super Strength', 'Agility', 'Biokinesis', 'Energy Beams', 'Energy Blasts', 'Energy Constructs', 'Energy Manipulation', 'Jump', 'Longevity', 'Natural Armor', 'Natural Weapons', 'Physical Anomaly', 'Shapeshifting', 'Size Changing', 'Stealth', 'Toxin and Disease Resistance', 'Transformation', 'Weapon-based Powers', 'Weapons Master']",TFP - Transformers: Prime (2010-2013 TV Series),Cliffjumper,Cybertron,"Transformers (July, 1984)",Good,Male,"497.8 cm • 16'4""",3.2 kg • 7.05 lbs,Blue,No Hair
87,Clifford C.J. Crawford,/clifford-cj-crawford/10-43149/,,0,0,0,0,0,0,,TQoS - The Qwaser of Stigmata,,,,,,-,-,,
88,Clifford The Red Dog (the red dog),/clifford-the-red-dog-the-red-dog/10-34343/,Clifford,0,0,0,0,0,0,,,,,,,,-,-,,
89,Clink,/clink/10-45517/,,0,0,0,0,0,0,,Star Wars - Star Wars Universe,,,,,,-,-,,
90,Clinkz,/clinkz/10-45822/,,0,0,0,0,0,0,,Dota,,,,,,-,-,,
91,Clip Carson,/clip-carson/10-32005/,,0,0,0,0,0,0,,Pre-Crisis - Pre Crisis on Infinite Earths,,,,,,-,-,,
92,Clive,/clive/10-38686/,,0,0,0,0,0,0,,James Bond - James Bond,,,,,,-,-,,
93,Clive,/clive/10-49164/,,0,0,0,0,0,0,,Suikoden - Suikoden,,,Suikoden I (video game),Good,Male,-,-,-,Blond
94,Clive Yorkin,/clive-yorkin/10-32147/,Clive Yorkin,0,0,0,0,0,0,,Arrowverse - DC Television Universe,,,,,,-,-,,
95,Clive Yorkin,/clive-yorkin/10-32148/,,0,0,0,0,0,0,,Prime Earth - Prime DC Comics Universe,,,,,,-,-,,
96,Cloak,/cloak/10-46/,Tyrone Johnson,60,1,75,35,60,35,"['Darkforce Manipulation', 'Intangibility', 'Shadow Manipulation', 'Teleportation', 'Fear Inducement', 'Fear Manipulation', 'Invisibility', 'Levitation', 'Phasing', 'Status Effect Inducement', 'Toxin and Disease Resistance', 'Cloth Manipulation', 'Cryokinesis', 'Pocket Dimensions']",Earth-616 - Prime Marvel Universe,Tyrone Johnson,"South Boston, Massachusetts",Spectacular Spiderman #64,Good,Male,"226.1 cm • 7'5""",70.3 kg • 154.98 lbs,brown,black
97,Cloak,/cloak/10-17471/,Tyrone Johnson,0,0,0,0,0,0,,MCU - Marvel Cinematic Universe,,,,,,-,-,,
98,Cloak,/cloak/10-40216/,Tyrone Johnson,0,0,0,0,0,0,,Earth-10208 - Iron Man Lost the Civil War,,,,,,-,-,,
99,Cloak,/cloak/10-41205/,Tyrone Johnson,0,0,0,0,0,0,,Earth-1610 - Ultimate Marvel Universe,,,,,,-,-,,
100,Clock King,/clock-king/10-10396/,William Tockman,0,0,0,0,0,0,,Prime Earth - Prime DC Comics Universe,William Tockman,,"World's Finest #111 (August, 1960)",Bad,Male,"177.8 cm • 5'10""",78.5 kg • 173.06 lbs,Blue,Black
101,Clock King,/clock-king/10-26342/,Morris Tetch,0,0,0,0,0,0,,B66TV - Batman (1966 TV Series),,,,Bad,Male,-,-,-,-
102,Clock King (William Tockman),/clock-king-william-tockman/10-29650/,,0,0,0,0,0,0,,Arrowverse - DC Television Universe,,,,,,-,-,,
103,Clockwerk,/clockwerk/10-45821/,,0,0,0,0,0,0,,Dota,,,,,,-,-,,
104,Clockwork,/clockwork/10-20035/,Chronosapien,75,25,100,35,100,40,"['Age Manipulation', 'Bullet Time', 'Dimensional Awareness', 'Durability', 'Energy Blasts', 'Inorganic Physiology', 'Intelligence', 'Peak Human Condition', 'Postcognition', 'Precognition', 'Self-Sustenance', 'Sotobro Effect', 'Super Speed', 'Super Strength', 'Time Manipulation', 'Time Manipulation Resistance', 'Time Travel', 'Banish', 'Clairvoyance', 'Cold Resistance', 'Cosmic Awareness', 'Danger Sense', 'Dexterity', 'Fire Resistance', 'Illusions', 'Immortality', 'Longevity', 'Vaporising Beams']",,,,Ben 10: Ultimate Alien Season 3 episode 30 (Ben 10000 Returns),Good,Male,-,-,,
105,Clockwork,/clockwork/10-30232/,Natalie Outlette,0,0,0,0,0,0,,Creepypasta - Creepypasta verse,,,,,,-,-,,
106,Clockwork Man,/clockwork-man/10-48865/,Ultron,0,0,0,0,0,0,,Earth-51920 - Valley of Doom's Reality,,,,,,-,-,,
107,Clone Glowblade,/clone-glowblade/10-46889/,,0,0,0,0,0,0,,Monsuno - Monsuno (2011–2014 Series),,,,,,-,-,,
108,Clone Trooper,/clone-trooper/10-11612/,,0,0,0,0,0,0,,Star Wars - Star Wars Universe,,,,,,-,-,,
109,Clone Zero,/clone-zero/10-28547/,Ling Zero,70,75,60,40,65,100,"['Accelerated Healing', 'Adaptation', 'Agility', 'Aura', 'Chi Manipulation', 'Cloth Manipulation', 'Danger Sense', 'Dark Arts', 'Dexterity', 'Disguise Mastery', 'Durability', 'Energy Armor', 'Energy Manipulation', 'Enhanced Memory', 'Force Fields', 'Intelligence', 'Jump', 'Master Martial Artist', 'Master Tactician', 'Natural Armor', 'Peak Human Condition', 'Power Mimicry', 'Power Suit', 'Reflexes', 'Shapeshifting', 'Shockwaves Generation', 'Stamina', 'Super Strength', 'Weapon-based Powers', 'Black Hole Manipulation', 'Darkforce Manipulation', 'Duplication', 'Electrokinesis', 'Empathy', 'Endurance', 'Energy Blasts', 'Energy Constructs', 'Enhanced Condition', 'Enhanced Hearing', 'Enhanced Sight', 'Force Speed', 'Gliding', 'Latent Abilities', 'Levitation', 'Longevity', 'Marksmanship', 'Natural Weapons', 'Power Sense', 'Preparation', 'Radiation Immunity', 'Regeneration', 'Self-Destruction', 'Self-Sustenance', 'Shadow Manipulation', 'Spatial Awareness', 'Stealth', 'Toxin and Disease Resistance', 'Weapons Master', 'Acrobatics', 'Intuitive aptitude', 'Non-Physical Interaction', 'Swordsmanship']",KOF - King of Fighters,,North Pole (Presumed),The King of Fighters 2000,Bad,Male,"193.1 cm • 6'4""",88 kg • 194.01 lbs,Brown,Brown
110,Cloptor,/cloptor/10-38876/,,0,0,0,0,0,0,,Bakugan,,,,,,-,-,,
111,Clotho,/clotho/10-32221/,Charlie,0,0,0,0,0,0,,Arrowverse - DC Television Universe,,,,,,-,-,,
112,Clotho,/clotho/10-35100/,,0,0,0,0,0,0,,Earth-1 - Earth-One,,,Wonder Woman: Earth One,Neutral,Female,-,-,Green,Brown
113,Cloud,/cloud/10-15195/,Cloud Strife,65,100,100,75,100,70,"['Acrobatics', 'Agility', 'Attack Reflection', 'Body Puppetry', 'Corruption Resistance', 'Damage Boost', 'Damage Reduction', 'Death Manipulation', 'Durability', 'Electrokinesis', 'Element Control', 'Energy Absorption', 'Energy Blasts', 'Energy Manipulation', 'Fire Control', 'Force Fields', 'Heat Resistance', 'Homing Attack', 'Information Analysis', 'Intelligence', 'Magic', 'Marksmanship', 'Master Tactician', 'Matter Manipulation', 'Mind Control Resistance', 'Non-Physical Interaction', 'Paralysis', 'Power Mimicry', 'Purification', 'Regeneration', 'Self-Sustenance', 'Statistics Amplification', 'Summoning', 'Super Breath', 'Super Speed', 'Super Strength', 'Time Manipulation', 'Toxin and Disease Control', 'Vehicular Mastery', 'Water Control', 'Weapons Master', 'Wind Control', 'Accelerated Healing', 'Afterimage Creation', 'Astral Projection', 'Banish', 'Berserk Mode', 'Flight', 'Gravity Control', 'Instinctive Reaction', 'Petrification', 'Power Nullifier', 'Size Changing', 'Sleep Manipulation', 'Statistics Reduction', 'Stealth', 'Teleportation', 'Terrakinesis', 'Underwater breathing']",FF VII - Final Fantasy VII,Cloud Strife,Nibelheim,Final Fantasy VII,Good,Male,"172.7 cm • 5'8""",63.5 kg • 139.99 lbs,Blue,Blond
114,Cloud,/cloud/10-28152/,Cloud Strife,65,100,100,55,95,70,"['Agility', 'Darkforce Manipulation', 'Durability', 'Electrokinesis', 'Endurance', 'Flight', 'Intelligence', 'Magic', 'Super Speed', 'Super Strength', 'Weapons Master', 'Electricity Resistance', 'Existence Erasure Resistance', 'Immortality Negation', 'Light Control', 'Marksmanship', 'Non-Physical Interaction', 'Teleportation']",Kingdom Hearts - Kingdom Hearts Universe,,Nibelheim,Kingdom Hearts 1,Good,Male,"172.7 cm • 5'8""",63.5 kg • 139.99 lbs,Blue,Blond
115,Cloud,/cloud/10-34082/,,0,0,0,0,0,0,,Earth-616 - Prime Marvel Universe,,,,,,-,-,,
116,Cloud 9,/cloud-9/10-16219/,"Abigail ""Abby"" Boylen",50,1,30,5,40,60,"['Flight', 'Marksmanship', 'Peak Human Condition', 'Super Speed', 'Agility', 'Dexterity', 'Enhanced Condition', 'Indomitable Will', 'Levitation', 'Master Martial Artist', 'Stealth', 'Vortex Creation', 'Weapons Master', 'Wind Control', 'Cloaking', 'Weather Control']",Earth-616 - Prime Marvel Universe,,,Civil War: Battle Damage Report #1,Good,Female,"165.1 cm • 5'5""",45.36 kg • 100 lbs,Blue,Blond
117,Cloud 9,/cloud-9/10-43580/,Clara,0,0,0,0,0,0,,Prime Earth - Prime DC Comics Universe,,,,,,-,-,,
