,name,href,identity,intelligence,strength,speed,durability,power,combat,powers,full name,place of birth,first appearance,alignment,universe,gender,height,weight,eye color,hair color
19,Regent,/regent/10-22554/,Augustus Roman,80,75,50,60,80,70,"['Cold Resistance', 'Durability', 'Electricity Resistance', 'Energy Absorption', 'Energy Armor', 'Energy Beams', 'Energy Blasts', 'Energy Manipulation', 'Fire Resistance', 'Flight', 'Intelligence', 'Power Mimicry', 'Stamina', 'Super Speed', 'Super Strength', 'Toxin and Disease Resistance', 'Accelerated Healing', 'Endurance', 'Energy Embodiment', 'Energy Resistance', 'Enhanced Sight', 'Enhanced Smell', 'Heat Resistance', 'Holy Resistance', 'Invulnerability', 'Jump', 'Mind Control', 'Mind Control Resistance', 'Power Suit', 'Radiation Absorption', 'Radiation Immunity', 'Soul Resistance', 'Super Breath', 'Telekinesis', 'Telepathy', 'Teleportation', 'Vision - Cryo', 'Vision - Microscopic', 'Vision - Night', 'Vision - Telescopic', 'Vision - Thermal', 'Vision - X-Ray', 'Weapon Creation', 'Weapon-based Powers', 'Hellfire Resistance']",,,"Amazing Spider-Man Vol 4 #1 October, 2015",Neutral,Earth-18119 - Earth-18119,Male,-,-,Red,No Hair
20,Regent,/regent/10-45552/,,0,0,0,0,0,0,,,,,,Earth-1610 - Ultimate Marvel Universe,,-,-,,
21,Reggie,/reggie/10-23822/,Reggie Mantle,50,5,6,5,5,45,"['Endurance', 'Intelligence', 'Peak Human Condition', 'Stamina']",,,,,Archieverse,,-,-,,
22,Reggie Flaps,/reggie-flaps/10-24780/,Reggie Flaps,0,0,0,0,0,0,,,,,,,,-,-,,
23,Reggie Star,/reggie-star/10-49650/,,0,0,0,0,0,0,,,,Jujutsu Kaisen Chapter 162,Bad,Jujutsu Kaisen Universe - Jujutsu Kaisen,Male,-,-,-,-
24,Regice,/regice/10-24510/,,0,0,0,0,0,0,,,,,,Pokemon - Pokemon,,-,-,,
25,Regidrago,/regidrago/10-24511/,,0,0,0,0,0,0,,,,,,Pokemon - Pokemon,,-,-,,
26,Regieleki,/regieleki/10-24512/,,0,0,0,0,0,0,,,,,,Pokemon - Pokemon,,-,-,,
27,Regigigas,/regigigas/10-12691/,,0,0,0,0,0,0,,,,,,Pokemon - Pokemon,,-,-,,
28,Reginald Kastle,/reginald-kastle/10-48640/,,80,55,50,30,50,90,"['Astral Projection', 'Electro-Magnetism Manipulation', 'Electrokinesis', 'Element Control', 'Elemental Transmogrification', 'Shapeshifting', 'Soul Manipulation', 'Ability Shift', 'Accelerated Healing', 'Agility', 'Amphibious Respiration', 'Anti-Gravity', 'Antiforce Manipulation', 'Astral Trap', 'Astral Travel', 'Astro Force', 'Banish', 'BFR', 'Bloodlust', 'Cold Resistance', 'Cryokinesis', 'Crystal Touch', 'Curse Manipulation', 'Curse Resistance', 'Damage Reduction', 'Damage Transferal', 'Dark Magic', 'Darkforce Manipulation', 'Dimension Storage', 'Dimensional Awareness', 'Dimensional Travel', 'Electricity Resistance', 'Energy Beams', 'Energy Blasts', 'Energy Manipulation', 'Energy Resistance', 'Enhanced Condition', 'Enhanced Hearing', 'Enhanced Memory', 'Enhanced Sight', 'Enhanced Smell', 'Enhanced Thievery', 'Higher Dimensional Manipulation', 'Information Analysis', 'Information Manipulation', 'Instinctive Reaction', 'Non-Physical Interaction', 'Pocket Dimensions', 'Reactive Evolution', 'Reactive Power Level', 'Reality Warping', 'Reflexes', 'Regeneration', 'Space Manipulation', 'Space Survivability', 'Spaceflight', 'Spatial Awareness', 'Spatial Communication', 'Spatial Manipulation', 'Statistics Amplification', 'Statistics Reduction', 'Status Effect Inducement', 'Summoning', 'Time Manipulation', 'Time Manipulation Resistance', 'Toxin and Disease Resistance', 'Transformation', 'Existence Erasure', 'Immortality']",,,,Bad,Yu-Gi-Oh! - Yu-Gi-Oh!,Male,"150 cm • 4'11.1""",-,Red,Blue
29,Reginleif,/reginleif/10-31059/,,0,0,0,0,0,0,,,,,,Record Of Ragnarok,,-,-,,
30,Reginn,/reginn/10-26362/,Reginn,40,60,55,75,80,50,"['Agility', 'Animal Attributes', 'Durability', 'Endurance', 'Energy Blasts', 'Fire Resistance', 'Flight', 'Gliding', 'Longevity', 'Stamina', 'Super Speed', 'Super Strength', 'Dimensional Awareness', 'Energy Beams', 'Energy Manipulation', 'Energy Resistance', 'Heat Generation', 'Magic', 'Immortality', 'Invulnerability']",,,,,GoW - God of War,,-,-,,
31,Regirock,/regirock/10-24513/,,0,0,0,0,0,0,,,,,,Pokemon - Pokemon,,-,-,,
32,Regis K. Landegre,/regis-k-landegre/10-36373/,,0,0,0,0,0,0,,,,,,Noblesse - Noblesse,,-,-,,
33,Regis Slzfi,/regis-slzfi/10-48098/,,0,0,0,0,0,0,,,,,,Earth-50 - Wildstorm Universe,,-,-,,
34,Registeel,/registeel/10-24514/,,0,0,0,0,0,0,,,,,,Pokemon - Pokemon,,-,-,,
35,Regnier,/regnier/10-43473/,,0,0,0,0,0,0,,,,,,KUF - Kingdom Under Fire,,-,-,,
36,Regulus,/regulus/10-18284/,Dean Higgins,0,0,0,0,0,0,,,,,,,,-,-,,
37,Regulus,/regulus/10-18285/,Dean Higgins,0,0,0,0,0,0,,,,,,,,-,-,,
38,Regulus Black,/regulus-black/10-19066/,Regulus Arcturus Black,0,0,0,0,0,0,,Regulus Arcturus Black,,Harry Potter and the Deathly Hallows,Bad,,Male,-,-,Brown,Black
39,Regulus Corneas,/regulus-corneas/10-26219/,,55,95,90,100,100,80,"['Acausality', 'Adaptation', 'Attack Negation', 'Cold Resistance', 'Damage Reduction', 'Durability', 'Durability Negation', 'Electricity Resistance', 'Fire Resistance', 'Hellfire Resistance', 'Invulnerability', 'Physics Manipulation', 'Rage Power', 'Self-Sustenance', 'Spaceflight', 'Spatial Manipulation', 'Strength Force', 'Super Strength', 'Time Manipulation', 'Damage Boost', 'Flight', 'Immortality']",,,,-,,Male,-,-,-,White
40,Rei,/rei/10-24252/,,80,70,75,60,75,100,"['Ability Shift', 'Acausality', 'Agility', 'Attack Negation', 'Attack Reflection', 'Aura', 'Bloodlust', 'Causality Manipulation', 'Chi Manipulation', 'Conceptual Manipulation', 'Damage Boost', 'Damage Reduction', 'Damage Transferal', 'Danger Sense', 'Data Manipulation', 'Death Manipulation', 'Dexterity', 'Duplication', 'Durability', 'Empathy', 'Endurance', 'Energy Embodiment', 'Energy Manipulation', 'Enhanced Hearing', 'Enhanced Memory', 'Enhanced Sight', 'Enhanced Smell', 'Enhanced Touch', 'Godly Physiology', 'Hope Inducement', 'Information Analysis', 'Information Manipulation', 'Instinctive Reaction', 'Intelligence', 'Love Inducement', 'Master Martial Artist', 'Memory Manipulation', 'Ninjutsu', 'Ocular Techniques', 'Pain Manipulation', 'Pain Suppression', 'Peak Human Condition', 'Photographic Reflexes', 'Physical Anomaly', 'Pressure Points', 'Psionic Powers', 'Sense Manipulation', 'Sleep Manipulation', 'Social Influencing', 'Spatial Awareness', 'Spatial Manipulation', 'Spinjitzu', 'Stamina', 'Stealth', 'Super Speed', 'Super Strength', 'Truth Manipulation', 'Accelerated Development', 'Accelerated Healing', 'Acrobatics', 'Adaptation', 'Afterimage Creation', 'Age Manipulation', 'Amber', 'Animal Attributes', 'Animal Control', 'Astral Projection', 'Biokinesis', 'Clairvoyance', 'Clairvoyance Resistance', 'Cold Resistance', 'Compassion Inducement', 'Cryokinesis', 'Curse Resistance', 'Death Touch', 'Dream Manipulation', 'Durability Negation', 'Electricity Resistance', 'Element Control', 'Emotional Power Up', 'Energy Beams', 'Energy Blasts', 'Energy Constructs', 'Energy Resistance', 'Enhanced Condition', 'Entropy Projection', 'Fate Manipulation', 'Fate Resistance', 'Fear Inducement', 'Fear Manipulation', 'Fire Resistance', 'Heat Resistance', 'Hypnokinesis', 'Intangibility', 'Intuitive aptitude', 'Invulnerability', 'Jump', 'Life Manipulation', 'Longevity', 'Magic Resistance', 'Matter Manipulation', 'Mind Control', 'Mind Control Resistance', 'Mind Transfer', 'Molecular Combustion', 'Molecular Dissipation', 'Molecular Manipulation', 'Morality Manipulation', 'Non-Physical Interaction', 'Perfect Recollection', 'Physics Manipulation', 'Power Mimicry', 'Power Nullifier', 'Preparation', 'Probability Manipulation', 'Radiation Immunity', 'Rage Inducement', 'Reactive Evolution', 'Reactive Power Level', 'Reflexes', 'Soul Manipulation', 'Soul Resistance', 'Spatial Communication', 'Statistics Amplification', 'Statistics Reduction', 'Status Effect Inducement', 'Telepathy Resistance', 'Terrakinesis', 'Toxin and Disease Control', 'Toxin and Disease Resistance', 'Unholy Resistance', 'Vision - Cryo', 'Vision - Microscopic', 'Vision - Night', 'Vision - Telescopic', 'Vitakinesis', 'Water Control', 'Weapon Creation', 'Weapon-based Powers', 'Void Manipulation']",,,,-,Fist Of The North Star - FOTNS,-,-,-,-,-
41,Rei,/rei/10-43314/,,0,0,0,0,0,0,,,,,,Perfect Blue,,-,-,,
42,Rei,/rei/10-49378/,,50,1,10,20,45,45,,,,Breath of Fire III,Good,BoF - Breath Of Fire,Male,-,-,-,-
43,Rei Ayanami,/rei-ayanami/10-22792/,Rei Ayanami,0,0,0,0,0,0,,,,,Good,NGE - Neon Genesis Evangelion,Female,-,-,-,-
44,Rei Batsubami,/rei-batsubami/10-36483/,,0,0,0,0,0,0,,,,,,Kakegurui,,-,-,,
45,Rei Huzimi,/rei-huzimi/10-33280/,,0,0,0,0,0,0,,,,,,Sun-Ken Rock,,-,-,,
46,Rei Miyamoto,/rei-miyamoto/10-31757/,,0,0,0,0,0,0,,,,,,HoD - Highschool of the Dead,,-,-,,
47,Rei Takashima,/rei-takashima/10-32288/,,0,0,0,0,0,0,,,,,,DW - Deadman Wonderland,,-,-,,
48,Reigen Arataka,/reigen-arataka/10-26502/,Reigen Arataka,60,1,1,7,5,20,"['Dexterity', 'Luck', 'Master Martial Artist', 'Non-Physical Interaction']",,,Manga: Mob Psycho 100 - Chapter #1,Good,MP100 - Mob Psycho 100,Male,"179 cm • 5'10.5""",66.1 kg • 145.73 lbs,Black,Orange
49,Reign,/reign/10-18483/,,0,0,0,0,0,0,,,"Argo City, Krypton",Supergirl #5 - Homecoming,Bad,Prime Earth - Prime DC Comics Universe,Female,-,-,Black,Red
50,Reign,/reign/10-15934/,Samantha Arias,80,100,95,65,80,80,"['Accelerated Development', 'Accelerated Healing', 'Adaptation', 'Cold Resistance', 'Corruption Resistance', 'Dimensional Travel', 'Durability', 'Empathy', 'Endurance', 'Energy Absorption', 'Energy Beams', 'Enhanced Hearing', 'Enhanced Memory', 'Enhanced Sight', 'Enhanced Smell', 'Extrasensory Perception', 'Fire Resistance', 'Flight', 'Heat Resistance', 'Intelligence', 'Invulnerability', 'Jump', 'Longevity', 'Master Martial Artist', 'Mind Control Resistance', 'Multiple Personalities', 'Reflexes', 'Sonic Scream', 'Sound Manipulation', 'Stamina', 'Super Breath', 'Super Speed', 'Super Strength', 'Telepathy Resistance', 'Toxin and Disease Control', 'Toxin and Disease Resistance', 'Vision - Heat', 'Vision - Infrared', 'Vision - Microscopic', 'Vision - Telescopic', 'Vision - X-Ray', 'Dark Magic', 'Electro-Magnetism Manipulation', 'Indomitable Will', 'Swordsmanship']",,Krypton,Supergirl Season 3: Episode 9,Bad,Arrowverse - DC Television Universe,Female,"175.3 cm • 5'9""",58 kg • 127.87 lbs,Brown,Brown
51,Reiichi Andou,/reiichi-andou/10-47612/,,0,0,0,0,0,0,,,,,,Baki - Baki the Grappler Universe,,-,-,,
52,Reika,/reika/10-43248/,,0,0,0,0,0,0,,,,,,Senran Kagura - Senran Kagura,,-,-,,
53,Reika Nogami,/reika-nogami/10-44390/,,0,0,0,0,0,0,,,,"City Hunter Volume 14, Chapter 59",Good,City Hunter - City Hunter Universe,Female,-,-,Brown,Brown
54,Reika Shimohira,/reika-shimohira/10-35462/,Shimohira Reika,0,0,0,0,0,0,,,,,,Gantz - Gantz,,-,-,,
55,Reiko,/reiko/10-29751/,,0,0,0,0,0,0,,,,,,MK-2021 - Mortal Kombat (2021),,-,-,,
56,Reiko,/reiko/10-45074/,,70,90,50,30,75,80,"['Durability', 'Endurance', 'Energy Blasts', 'Immortality', 'Intelligence', 'Master Martial Artist', 'Peak Human Condition', 'Stamina', 'Super Strength', 'Teleportation', 'Weapons Master', 'Acrobatics', 'Bloodlust', 'Dark Magic', 'Master Tactician', 'Regeneration', 'Self-Sustenance', 'Social Influencing', 'Swordsmanship', 'Biokinesis', 'Blood Manipulation', 'Cloth Manipulation']",,Outworld,Mortal Kombat 4 (1997),Bad,MK - Mortal Kombat,Male,"190.5 cm • 6'3""",124 kg • 273.37 lbs,White,Black
57,Reiko Tamura,/reiko-tamura/10-45263/,,0,0,0,0,0,0,,,,,,Parasyte,,-,-,,
58,Reiko Yanagi,/reiko-yanagi/10-42459/,,55,1,5,5,50,45,"['Telekinesis', 'Master Tactician']",,,,Good,MHA - My Hero Academia,Female,"165 cm • 5'5""",-,Blue,Grey
59,Reimi,/reimi/10-45657/,,0,0,0,0,0,0,,,,,,Blood+,,-,-,,
60,Reimu,/reimu/10-25111/,Reimu Hakurei,80,30,100,100,100,90,"['Agility', 'Chi Manipulation', 'Danmaku', 'Duplication', 'Energy Manipulation', 'Flight', 'Force Fields', 'Homing Attack', 'Intangibility', 'Intelligence', 'Levitation', 'Physics Manipulation', 'Probability Manipulation', 'Projection', 'Sealing', 'Soul Manipulation', 'Spatial Manipulation', 'Super Speed', 'Super Strength', 'Teleportation', 'Weapons Master', 'Acrobatics', 'Aura', 'Dimensional Travel', 'Illusions', 'Immortality', 'Life Manipulation', 'Master Martial Artist', 'Mind Control Resistance', 'Non-Physical Interaction', 'Paralysis', 'Precognition', 'Purification', 'Summoning', 'Time Manipulation']",Reimu Hakurei,Gensokyo?,Highly Responsive to Prayers,Neutral,Touhou - Touhou Universe,Female,"158 cm • 5'2.2""",-,Orange,Black
61,Reina,/reina/10-31551/,Reina,0,0,0,0,0,0,,,,,,Fist Of The North Star - FOTNS,,-,-,,
62,Reinald,/reinald/10-38159/,,0,0,0,0,0,0,,,,,,Black Butler - Black Butler,,-,-,,
63,Reindog,/reindog/10-44430/,,45,1,10,15,40,20,"['Durability', 'Natural Weapons', 'Stamina', 'Animal Oriented Powers', 'Electrokinesis', 'Endurance', 'Energy Manipulation', 'Fire Control', 'Grappling/Climbing', 'Projection', 'Statistics Amplification', 'Statistics Reduction', 'Summoning']",,,,,MultiVersus - MultiVersus Universe,,-,-,,
64,Reine Du Rien,/reine-du-rien/10-18373/,None,0,0,0,0,0,0,,,"La Ville D'Arqueness, French Alps, France",Marvel Comics Presents Vol 3 #1 (Behind the Scenes) & Marvel Comics Presents Vol 3 #5 (Full),Good,Earth-TRN758,Female,-,-,Blue,Blond
65,Reine Murasame,/reine-murasame/10-41700/,Mio Takamiya,0,0,0,0,0,0,,,,,,Date A Live - Date A Live Universe,,-,-,,
66,Reiner Braun,/reiner-braun/10-23509/,,75,10,10,15,40,75,"['Accelerated Healing', 'Peak Human Condition', 'Regeneration', 'Stamina', 'Transformation', 'Weapons Master', 'Acrobatics', 'Agility', 'Dexterity', 'Endurance', 'Gliding', 'Indomitable Will', 'Marksmanship', 'Master Martial Artist', 'Master Tactician', 'Preparation', 'Radiation Immunity', 'Reflexes', 'Toxin and Disease Resistance', 'Jump']",,Marley,"That Day: The Fall of Shiganshina, Part 2",Neutral,,Male,"185 cm • 6'0.8""",92 kg • 202.83 lbs,Hazel,Blond
67,Reinhard Heydrich (Dies Irae),/reinhard-heydrich-dies-irae/10-21330/,Reinhard Heydrich,100,100,100,100,100,100,"['Nigh-Omnipotence', 'Nigh-Omniscience', 'Omnipresence']",Reinhard Tristan Eugen Heydrich,Germany,Dies ?rae,Neutral,Masadaverse,Male,"188 cm • 6'2""",-,Gold,Gold
68,Reinhard Van Astrea,/reinhard-van-astrea/10-19166/,Reinhard Van Astrea,65,100,80,75,85,100,"['Animal Control', 'Aura', 'Blessed', 'Element Control', 'Enhanced Sight', 'Enhanced Smell', 'Fire Resistance', 'Heat Resistance', 'Information Analysis', 'Power Nullifier', 'Super Speed', 'Super Strength', 'Clairvoyance', 'Electricity Resistance', 'Energy Absorption', 'Energy Beams', 'Matter Manipulation', 'Precognition', 'Reactive Power Level', 'Regeneration', 'Resurrection', 'Sleep Manipulation', 'Stealth', 'Telepathy', 'Water Control', 'Weapon-based Powers', 'Weapons Master']",Reinhard Van Astrea,Kindom Of Luginica,Re:Zero kara Hajimeru Isekai Seikatsu Volume 1 (Light Novel),Good,,Male,"184 cm • 6'0.4""",70 kg • 154.32 lbs,Blue,Red
69,Reinhardt,/reinhardt/10-12725/,Reinhardt Wilhelm,0,0,0,0,0,0,,,,Overwatch,Neutral,Overwatch - Overwatch Universe,Male,"223 cm • 7'3.8""",-,-,-
70,Reinhardt Schneider,/reinhardt-schneider/10-33824/,,0,0,0,0,0,0,,,,,,Castlevania - Castlevania,,-,-,,
71,Reinrassig III,/reinrassig-iii/10-34754/,,0,0,0,0,0,0,,,,,,Ben 10,,-,-,,
72,Rek'Sai,/reksai/10-45452/,Rek'Sai,35,65,17,30,55,60,"['Accelerated Healing', 'Animal Attributes', 'Bloodlust', 'Dig', 'Endurance', 'Extrasensory Perception', 'Hunters Instinct', 'Jaw Strength', 'Longevity', 'Natural Armor', 'Natural Weapons', 'Rage Power', 'Seismic Power', 'Subterranean', 'Toxin and Disease Resistance', 'Animal Oriented Powers', 'Berserk Mode', 'Corruption', 'Dark Magic', 'Durability Negation', 'Energy Blasts', 'Enhanced Hearing', 'Enhanced Smell', 'Fear Inducement', 'Grappling/Climbing', 'Instinctive Reaction', 'Jump', 'Large Size', 'Magic Resistance', 'Multiple Limbs', 'Power Sense', 'Reflexes', 'Sonar', 'Stealth', 'Venomous Bite', 'Agility', 'Animal Control', 'Damage Boost', 'Energy Manipulation', 'Heat Resistance', 'Indomitable Will', 'Invulnerability', 'Magic Absorption', 'Mind Control Resistance', 'Physics Manipulation', 'Portal Creation', 'Reactive Evolution', 'Regeneration', 'Self-Sustenance', 'Shockwaves Generation', 'Sonic Scream', 'Soul Resistance', 'Statistics Reduction']",,The Void,"December 11, 2014 (League of Legends)",Bad,League Of Legends - League of Legends,Female,-,-,No eyes,No Hair
73,Reki,/reki/10-41483/,,0,0,0,0,0,0,,,,,,ATSA - Aria the Scarlet Ammo,,-,-,,
74,Rekka Hoshimiya,/rekka-hoshimiya/10-39405/,Rekka Hoshimiya,55,25,7,20,45,55,"['Damage Boost', 'Heat Generation', 'Reflexes', 'Corruption', 'Emotional Power Up', 'Endurance', 'Fire Control', 'Fire Resistance', 'Gadget Usage', 'Heat Resistance', 'Insanity', 'Jump', 'Pain Suppression', 'Rage Power', 'Social Influencing', 'Animal Control', 'Explosion Manipulation', 'Indomitable Will', 'Statistics Reduction', 'Stealth']",,,Fire Force Chapter 20: Where the Inferno is Born,Bad,Fire Force - Fire Force Universe,Male,"175 cm • 5'8.9""",75 kg • 165.35 lbs,Red,Red
75,Reks,/reks/10-47078/,,0,0,0,0,0,0,,,,Final Fantasy XII (video game),Good,FF XII - Final Fantasy XII,Male,-,-,Grey,White
76,Relic,/relic/10-22626/,,0,0,0,0,0,0,,,,"Green Lantern Vol 5 #21 August, 2013",Bad,,Male,-,-,White,No Hair
77,Relius Clover,/relius-clover/10-50250/,Relius Clover,95,100,100,100,100,100,"['Ability Shift', 'Acausality', 'Accelerated Development', 'Accelerated Healing', 'Acrobatics', 'Afterimage Creation', 'Agility', 'Attack Negation', 'Attack Reflection', 'Aura', 'Banish', 'Blessed', 'Bloodlust', 'Body Puppetry', 'Camouflage', 'Causality Manipulation', 'Causality Resistance', 'Chaos Manipulation', 'Clairvoyance', 'Clairvoyance Resistance', 'Cold Resistance', 'Conceptual Manipulation', 'Corruption', 'Corruption Resistance', 'Cosmic Awareness', 'Curse Manipulation', 'Curse Resistance', 'Damage Boost', 'Damage Reduction', 'Damage Transferal', 'Danger Sense', 'Dark Magic', 'Data Manipulation', 'Death Manipulation', 'Death Touch', 'Density Control', 'Dexterity', 'Dimension Storage', 'Dimensional Awareness', 'Dimensional Travel', 'Disguise Resistance', 'Dream Manipulation', 'Durability', 'Durability Negation', 'Electricity Resistance', 'Element Control', 'Emotional Power Up', 'Empathy', 'Endurance', 'Energy Manipulation', 'Energy Resistance', 'Enhanced Condition', 'Enhanced Hearing', 'Enhanced Memory', 'Enhanced Sight', 'Enhanced Smell', 'Enhanced Touch', 'Existence Erasure', 'Existence Erasure Resistance', 'Extrasensory Perception', 'Fate Resistance', 'Fear Inducement', 'Fear Manipulation', 'Fire Resistance', 'Force Fields', 'Gravity Control', 'Heat Generation', 'Heat Resistance', 'Hyperkinesis', 'Hypnokinesis', 'Illusion Resistance', 'Illusions', 'Immortality Negation', 'Indomitable Will', 'Information Analysis', 'Information Manipulation', 'Instinctive Reaction', 'Intangibility', 'Intelligence', 'Intuitive aptitude', 'Invulnerability', 'Jump', 'Levitation', 'Life Manipulation', 'Longevity', 'Madness Manipulation', 'Magic', 'Magic Absorption', 'Magic Resistance', 'Master Martial Artist', 'Matter Manipulation', 'Memory Manipulation', 'Mind Control', 'Mind Control Resistance', 'Mind Transfer', 'Molecular Dissipation', 'Molecular Manipulation', 'Non-Corporeal', 'Ocular Techniques', 'Omni-Sense', 'Pain Manipulation', 'Pain Suppression', 'Paralysis', 'Perfect Recollection', 'Photographic Reflexes', 'Physical Anomaly', 'Portal Creation', 'Possession', 'Possession Resistance', 'Power Absorption', 'Power Augmentation', 'Power Bestowal', 'Power Modification', 'Power Nullifier', 'Preparation', 'Purification', 'Radiation Immunity', 'Rage Inducement', 'Reactive Evolution', 'Reactive Power Level', 'Reality Warping', 'Reality Warping Resistance', 'Reflexes', 'Regeneration Negation', 'Seismic Power', 'Self-Sustenance', 'Sense Manipulation', 'Shapeshifting', 'Shockwaves Generation', 'Soul Manipulation', 'Soul Resistance', 'Spatial Awareness', 'Spatial Communication', 'Spatial Manipulation', 'Stamina', 'Statistics Amplification', 'Statistics Reduction', 'Status Effect Inducement', 'Stealth', 'Subatomic Manipulation', 'Summoning', 'Super Speed', 'Super Strength', 'Telekinesis', 'Telepathy', 'Telepathy Resistance', 'Time Manipulation', 'Time Manipulation Resistance', 'Toxin and Disease Control', 'Toxin and Disease Resistance', 'Unholy Resistance', 'Vibration Manipulation', 'Vision - Microscopic', 'Vision - Night', 'Vision - Telescopic', 'Vitakinesis', 'Void Manipulation', 'Weapon Creation', 'Weapon-based Powers', 'Weapons Master', 'Weather Control', 'Wind Control', 'Adaptation', 'Astral Projection', 'Astral Travel', 'Avatar Creation', 'Awakened Power', 'Biokinesis', 'Black Hole Manipulation', 'Bullet Time', 'Creation', 'Cyborgization', 'Dark Matter Manipulation', 'Deconstruction', 'Duplication', 'Electricity Absorption', 'Electrokinesis', 'Energy Absorption', 'Energy Blasts', 'Entropy Projection', 'Explosion Manipulation', 'Hacking', 'Higher Dimensional Manipulation', 'Holy Resistance', 'Immortality', 'Invisibility', 'Light Control', 'Matter Absorption', 'Non-Physical Interaction', 'Physics Manipulation', 'Pocket Dimensions', 'Power Absorption Immunity', 'Power Mimicry', 'Power Sense', 'Precognition', 'Probability Manipulation', 'Psychometry', 'Quantum Manipulation', 'Regeneration', 'Resurrection', 'Sealing', 'Shadow Manipulation', 'Sleep Manipulation', 'Sound Manipulation', 'Teleportation', 'Terrakinesis', 'Transduality', 'Transmutation Immunity', 'Vehicular Mastery', 'Vision - X-Ray', 'Weapon Summoning', 'Will Of God', 'Anti-Gravity']",,,,,BlazBlue - BlazBlue Universe,,-,-,,
